Rack:Tube,Solution Label,Timestamp,Al 237.312 nm ppm,Al 308.215 nm ppm,Ca 315.887 nm ppm,Ca 422.673 nm ppm,Fe 238.204 nm ppm,Fe 259.940 nm ppm,K 766.491 nm ppm,K 769.897 nm ppm,Mg 279.553 nm ppm,Mg 280.270 nm ppm,Mn 257.610 nm ppm,Mn 293.931 nm ppm,Na 588.995 nm ppm,Na 589.592 nm ppm,P 213.618 nm ppm,P 214.914 nm ppm,Ti 334.941 nm ppm,Ti 336.122 nm ppm,Al 237.312 nm c/s,Al 308.215 nm c/s,Ca 315.887 nm c/s,Ca 422.673 nm c/s,Fe 238.204 nm c/s,Fe 259.940 nm c/s,K 766.491 nm c/s,K 769.897 nm c/s,Mg 279.553 nm c/s,Mg 280.270 nm c/s,Mn 257.610 nm c/s,Mn 293.931 nm c/s,Na 588.995 nm c/s,Na 589.592 nm c/s,P 213.618 nm c/s,P 214.914 nm c/s,Ti 334.941 nm c/s,Ti 336.122 nm c/s
01:46,MCS 617,28-04-2025 15:42,75656.16,76044.74,1515.3,1537.14,35997.38,35853.25,23976,23515.04,7037.68,7003.41,245.21,244.8,4268.18,4240.32,491.88,531.09,4388.21,4370.27,80814.77,193613.25,8906.12,105566.64,975375.27,689044.12,304770.55,284497.05,2890276.63,805852.24,27811.45,4477.68,547465.83,260936.43,385.11,153.98,483408.52,327596.52
01:47,MCS 618,28-04-2025 15:44,96663.43,97695.28,1373.97,1406.43,48152.68,48265.59,27370.45,26947.67,8445.65,8434.04,355.91,359.17,3480.33,3470.69,472.78,523.71,5610.11,5620.13,105462.88,253796.7,8248.95,98670.49,1332671.21,947443.59,355344.72,330241.62,3542774.15,991241.94,41204,6707.66,459304.83,218176.4,378.23,155.1,631216.91,430278.69
01:48,MCS 619,28-04-2025 15:46,77323.33,78003.23,2970.96,3036.38,35157.71,35312.45,27321.97,26952.02,7848.16,7841.82,440.13,442.76,8710.02,8737.58,585.08,633.09,4099.25,4083.95,91658.72,220276.56,19369.61,231193.23,1057168.22,753125.99,385375.82,357450.33,3576826.42,1001336.73,55340.41,8982,1214602.16,596486.67,505.71,203.54,501130.11,339726.4
01:49,MCS 620,28-04-2025 15:48,93253.67,94316.85,1516.5,1558.38,45722.43,45777.63,30307.39,29894.04,8739.57,8740.35,600.02,604.17,4981.37,4967.65,533.48,578.9,5133.29,5147.28,101619.56,244753.2,9092.91,109178.57,1263875.98,897516.47,392979.98,364151.16,3661615.08,1025993.46,69340.77,11265.95,648037.1,311831.1,425.23,171.18,576876.56,393607.47
01:50,MCS 621,28-04-2025 15:50,77326.06,77903.2,1526.86,1554.04,35314.47,35385.97,22886.17,22493.28,5927.66,5888.44,216.77,216.77,4830.22,4854.93,431.94,477.9,3855.66,3843.29,94976.81,227920.96,10318,122692.85,1100287.33,781988.02,334505.12,311301.55,2799282.52,779112.35,28270.07,4559.14,706411.62,343485.38,388.79,159.31,488402.12,331272.76
01:51,MCS 622,28-04-2025 15:52,84788.04,85902.29,1577.39,1274.88,42012.46,41166.62,19648.46,19881.54,8499.31,8432.1,251.43,253.05,4293.47,4140.68,610.37,667.74,5806.9,5777.44,92556.35,223380.73,9474.15,89505.52,1163348.6,808522.83,255270.41,248025.43,3567158.67,991536.05,29140.31,4729.94,562243.09,260399.14,486.16,197.72,653698.12,442552.51
01:52,MCS 623,28-04-2025 15:54,57054.12,56936.49,1211.86,1204.12,27310.88,27282.77,16950.02,16590.59,5027.03,4976.64,573.15,577.83,2953.22,2954.5,515.23,544.76,3227.26,3212.7,66603.31,158574.66,7784.75,90398.31,808702.9,573010.42,235495.84,223070.84,2256191,625807.58,70951.49,11541.87,418823.87,198725.52,439.65,172.55,388540.18,263197.87
01:53,MCS 624,28-04-2025 15:56,72603.14,72895.89,2075.99,2087.42,32711.55,32970.41,19933.5,19502.69,5099.18,5046.67,188.15,187.73,5899.89,5879.98,525.66,568.69,3141.81,3130.13,79891.04,191200.43,12566.36,147604.41,913057.48,652739.33,261043.64,245429.04,2157301.79,598213.19,21995.1,3538.47,771116.5,372672.73,423.13,169.81,356563.89,241731.75
S1:8,QC MES 5 ppm,28-04-2025 15:58,4.85,4.86,4.44,4.55,4.79,4.82,5.35,5.24,4.43,4.58,4.71,4.81,4.86,4.96,4.83,4.78,4.77,4.76,20625.5,49841.05,103769.33,1241911.33,516692,368752.79,270652.46,254060.53,7246768.29,2098307.36,2121504.45,350012.36,2410018.52,1214035.99,14739.34,5499.95,2092308.39,1420982.83
S1:9,SJS-Std,28-04-2025 16:00,79350.06,78782.21,19456.2,19278.39,37056.45,37039.05,23927.63,23435.5,15385.1,15257.18,572.96,572.91,13034.21,12975.73,661.67,728.93,3524.73,3510.64,33672.78,80175.43,45391.58,525146.07,398827.57,282762.26,120905.78,122427.62,2509697.2,697321.46,25815.74,4162.74,659815.23,317124.17,209.6,84.17,154302.23,104592.39
01:54,MCS 625,28-04-2025 16:02,70159.94,70468.67,1958.33,1988.42,31857.22,32056.98,23300.83,22836.41,5596.74,5546.33,219.79,220,6132.46,6089.52,391.3,433.49,3420.48,3406.69,77991.54,186742.38,11975.59,142047.57,898295.7,641139.82,308230.1,287348.62,2391982.5,664151.72,25946.39,4188.06,808703.79,389889.05,320.23,130.87,392145.21,265768.38
01:55,MCS 626,28-04-2025 16:04,81769.57,82425.34,1225.94,1260.99,39186.2,39332.37,27306.81,26833.42,7699.58,7676.96,911.94,917.08,3338.75,3327.03,444.72,495.91,4856.89,4862.1,90391.51,217076.82,7458,89650.89,1098824.87,782277.8,359193.38,333034.92,3272428.41,914169.25,106876.09,17344.52,446990.43,211909.06,360.86,148.82,553691.6,377166.26
01:56,MCS 627,28-04-2025 16:06,65699.32,65682.1,2118.33,2143.99,23144.68,23273.13,19609.36,19157.54,4107.38,4084.94,203.98,203.23,5978.78,5931.89,356.71,405.09,2460.07,2450.82,71822.15,171241.59,12738.62,150608.43,641800.99,457751.2,255121.83,239899.6,1726353.48,481054.43,23685.41,3805.2,776178.45,373501.94,287.93,120.31,277391.2,188053.4
01:57,MCS 628,28-04-2025 16:07,85772.58,86475.16,1869.46,1918.5,39293.82,39555.73,27748.15,27255.85,9496.17,9520.02,399.9,401.77,4700.39,4709.14,643.48,710.59,4297.67,4280.87,93040.62,223452.18,11156.33,133751.05,1081208.16,771987.46,358163.74,331995.9,3960396.42,1112399.03,46022.46,7459.31,609897.13,294260.52,508.91,209.05,480778.16,325873.11
01:58,MCS 629,28-04-2025 16:09,73204.81,73652.71,1788.67,1828.33,33085.29,33124.81,25030.97,24543.67,6848.53,6811.96,663.7,668.35,4454.41,4471.46,332.44,401.03,3722.86,3709.49,82211.07,197135.75,11050.93,131965.09,942500.03,669295.32,334502.33,310608.34,2957003.63,824066.73,79035.06,12842.62,598751.12,289270.56,276.02,122.35,431182.15,292351.88
01:59,MCS 630,28-04-2025 16:11,77904.76,78491.56,1149.36,1188.61,38850,39021.01,23360.88,22896.54,6789.93,6755.98,352.45,355.05,3623.72,3642.82,433.42,487.94,4244.64,4253.86,90053.42,216163.82,7311.72,88368.01,1139163.74,811537.79,321343.19,298904.43,3017656.55,841256.03,43227.29,7024.89,504615.94,242598.81,367.6,153.1,506009.68,345066.43
0.083333333,MCS 631,28-04-2025 16:13,74007.97,74364.97,2812.72,2867.15,33127.72,33232.79,20531.36,20083.11,5281.77,5233.09,1018.06,1024.06,6988.54,6974.12,483.59,513.31,3059.83,3048.54,83583.21,200155.37,17471.95,208008.32,949049.07,675276.65,275951.95,258471.88,2293451.34,636659.36,121887.8,19786.28,933179.7,453636.78,399.98,157.35,356414.49,241637.68
02:01,MCS 632,28-04-2025 16:15,54464.69,54405.08,803.65,885.28,26385.99,26446.73,16700.46,16277.42,4713.42,4663.35,428.01,430.03,2666.25,2654.9,372.67,441.04,2835.33,2822.45,62982.6,150144,5116.36,65886.59,773962.76,550224.81,229848.57,217256.48,2095536.94,580895.74,52499.64,8510.31,376673.59,176910.19,317.34,138.48,338156.09,229063.18
02:02,MCS 633,28-04-2025 16:17,73591.81,74155.37,2430.55,2488.08,35841.3,35882.05,26253.94,25826.76,9040.42,9067.88,409.28,411.51,5786.16,5752.04,678.69,719.94,3958.92,3943.36,85651.53,205663.77,15559.92,186040.71,1058147.71,751373.77,363593.95,337265.34,4045349.9,1136856.64,50531.12,8196.91,799150.23,385597.15,574.83,227.21,475190.48,322078.49
02:03,MCS 634,28-04-2025 16:19,66442.79,66561.43,1779.25,1804.7,31138.35,31290.26,17839.48,17427.37,5127.03,5078.82,438.74,439.31,5003.43,5053.98,478.66,517.44,3327.9,3315.91,74571.89,178128.15,10985.94,130181.49,886489.46,631838.55,238296.43,225126.76,2212364.14,614034.92,52233.89,8438.19,669689.01,326731.99,393.57,157.62,385210.46,261181.58
S1:8,QC MES 5 ppm,28-04-2025 16:21,4.84,4.86,4.44,4.56,4.78,4.82,5.36,5.25,4.43,4.58,4.71,4.81,4.86,4.96,4.83,4.78,4.77,4.76,20601.29,49912.29,103742.02,1245249.32,515728.46,368387.73,271186.7,254688.57,7238884.35,2098814.17,2123369.36,349770.13,2410271.79,1214185.87,14729.66,5496.48,2088930.94,1418922.21
S1:9,SJS-Std,28-04-2025 16:23,79497.58,78781.59,19443.78,19331.59,37021.9,36887.73,23899.23,23406.92,15384.89,15261.68,573.74,572.14,12976.02,12979.45,636.87,777.48,3522.8,3509.07,33735.36,80174.81,45362.6,526594.78,398455.73,281607.2,120762.47,122298.11,2509661.94,697527.15,25851.12,4157.17,656958.61,317214.9,202.05,89.74,154217.83,104545.79
02:04,MCS 635,28-04-2025 16:25,57931.39,58058.43,1974,1998.82,21203.93,21432.39,18605.75,18194.14,3897.61,3873.78,177.7,176.8,5870.75,5841.4,524.13,574.71,2330.37,2321.71,72282.99,172756.13,13548.35,160248.08,671104.59,481136.85,276271.46,258680.53,1869761.27,520673.51,23550.92,3778.35,867489.78,419779.85,477.31,194.51,299903.41,203322.63
02:05,MCS 636,28-04-2025 16:27,64504.05,64777.99,2065.04,2095.54,28755.08,28831.93,19623.45,19184.84,5599.64,5545.94,1084.91,1093.08,5370.13,5391.57,778.99,826.04,2981.65,2970.92,71652.7,171606.22,12618.5,149580.52,810231.96,576220.96,259419.78,243830.55,2391473.22,663618.76,127752.58,20772.07,710145.77,344967.83,628.91,248.76,341599.34,231615.46
02:06,MCS 637,28-04-2025 16:29,73837.11,74082.85,2610.49,2650.88,33111.39,33224.31,20323.7,19879.17,5467.37,5411.3,421.23,424.04,7229.43,7207.64,1053.91,1093.14,3374.72,3359.88,79317.84,189702.1,15424.56,182947.92,902251.62,642133.03,259828.44,244300.88,2258091.53,626186.68,48003.53,7796.18,918517.51,445930.77,820.3,318.21,373888.43,253303.44
02:07,MCS 638,28-04-2025 16:31,139382.77,141850.96,674.77,772.69,45778.52,46040.8,28024.54,27666.74,8581.09,8587.84,575.2,580.44,2825.36,2821.97,367.09,399.43,5108.08,5129.48,158433.02,383496.02,4224.24,56558.7,1320010.61,941611.82,379059.56,352118.6,3750296.1,1051574.39,69340.17,11290.28,391552.71,184847.66,307.55,123.34,598800.67,409162.2
02:08,MCS 639,28-04-2025 16:33,75493.8,75774.68,3306.9,3351.29,32932.26,33004.22,17831.95,17464.25,5754.79,5707.84,374.32,377.09,7211.97,7186.11,1029.8,1102.36,3344.99,3331.54,84417.91,201924.89,20337.33,240698.25,934118.5,663999.97,237322.16,224800.42,2474119.45,687545.31,44409.47,7217.23,953056.72,462799.89,834.22,334.02,385767.23,261449.43
02:09,MCS 640,28-04-2025 16:35,74750.5,75480.25,3934.57,4043.14,40982.77,41104.64,30998.53,30564.89,10830.15,10940.83,527.23,530.64,8548.23,8567.11,630.32,677.77,4568.88,4562.17,79339.53,190965.13,22966.8,275604.35,1103390.87,784936.53,391485.42,362704.3,4419436.6,1250876.22,59352,9638.11,1069740.67,523678.82,488.11,195.13,500105.44,339801.87
02:10,MCS 641,28-04-2025 16:37,60374.45,60389.83,2176.39,2196.42,26189.84,26226.64,18979.26,18489.32,5016.28,4963.51,552.65,554.62,5027.27,5046.61,479.63,560.34,2827.93,2817.65,66501.73,158699.66,13186.68,155454.68,731742.08,519745.26,248798.5,233733.25,2124312.85,588933.39,64557.35,10453.49,660641.85,320189.78,387.17,167.48,321267.18,217823.16
02:11,MCS 642,28-04-2025 16:39,87395.59,88068.96,1616.12,1657.32,45844.35,45955.66,25197.65,24735.86,6574.36,6533.34,714.54,720.86,5174.46,5186.65,537.45,576.65,4301.56,4286.22,93980.09,225591.58,9561.98,114568.7,1250525.42,889118.59,322441.88,300319.92,2718139.83,756815.79,81475.83,13263.49,663775.11,321277.55,422.79,168.27,477047.59,323455.17
02:12,MCS 643,28-04-2025 16:41,107093.12,109312.36,5035.12,5275.66,58390.67,58309.01,46415.2,46531.12,15597.93,16045.09,837.18,844.02,12192.79,12235.49,767.37,806.02,6676.55,6659.14,114622.41,278499.98,29636.87,362596.89,1585327.32,1122852.14,591051.25,548141.74,6418680.92,1849906.48,95004.57,15456.32,1529963.89,754155.9,597.37,233.92,736923.9,500128.83
02:13,MCS 644,28-04-2025 16:43,68420.75,68723.79,1288.32,1312.79,32956.81,33115.73,21848.16,21416.88,6036.31,5992.2,326.97,328.88,3910.28,3899.55,495.82,550.95,3713.07,3697.56,79755.22,190951.9,8263.52,98398.09,974473.71,694507.23,303065.46,282855.76,2705242.92,752416.09,40442.56,6562.07,547332.27,261862.28,422.79,174.26,446367.1,302468.91
S1:8,QC MES 5 ppm,28-04-2025 16:45,4.84,4.84,4.42,4.54,4.75,4.81,5.33,5.21,4.41,4.57,4.69,4.8,4.82,4.93,4.79,4.75,4.75,4.74,20589.35,49667.53,103316.16,1239480.88,511751.48,367564.81,269434.69,252920.56,7202157.15,2090535.11,2115039.96,348720.99,2391270.92,1206164.17,14612.59,5463.72,2083643.26,1415236.48
S1:9,SJS-Std,28-04-2025 16:47,79132.84,78564.06,19379.42,19245.35,36902.71,37058.81,23824.36,23336.92,15326.66,15187.02,571.28,569.8,12952.68,12927.6,655.81,742.93,3515.07,3499.61,33580.63,79955.8,45212.47,524246.37,397172.97,282913.09,120384.65,121980.94,2500164.57,694114.99,25740.35,4140.17,655813.13,315948.41,207.81,85.78,153879.75,104264.2
02:14,MCS 645,28-04-2025 16:49,107317.61,108731.4,1646.62,1703.24,48974.96,48962.98,32943.11,32569.3,9296.5,9301.81,360.8,362.51,5442.39,5457.87,575.3,607.99,5831.71,5839.37,115157.5,277733.34,9721.78,117490.1,1333103.82,945302.95,420620,389496.84,3835449.11,1075219.79,41082.37,6658.65,695685.4,337357.13,451.05,177.02,645340.16,439698.36
02:15,MCS 646,28-04-2025 16:51,88544.46,89735.25,3484.92,3627.55,45064.94,45229.41,37579.14,37546.43,11589.84,11799.19,573.7,577.94,8895.54,8920.23,721.98,790,5167.19,5188.67,107601.74,259635.3,23291.19,283120.15,1389192.27,988911.16,543337.06,503548,5415082.39,1544577.71,73932.95,12017.94,1270775.74,624284.22,637.58,260.25,647561.15,442464.11
02:16,MCS 647,28-04-2025 16:53,130489.18,132985.44,1459.22,1533.09,60598.44,60659.67,43802.81,43691.41,11863.92,12050.43,594.89,598.61,5350.88,5415.01,784.79,831.68,7457.25,7442.49,142298.63,345006.73,8756.27,107490.61,1676340.8,1190177.83,568325.55,525113.03,4974331.64,1415597.19,68799.7,11170.76,695137.18,340154.66,622.13,245.9,838622.65,569504.76
02:17,MCS 648,28-04-2025 16:55,89868.63,90988.93,1689.68,1747.11,35513.52,35710.31,28817.77,28452.81,7283.64,7266.21,240.01,239.7,5569.25,5540.74,481.94,513.94,5069.9,5071.72,106207.27,256033.68,10986.03,132705.39,1064649.59,759316.17,405241.11,375365.11,3309550.66,925044.19,30113.19,4850.54,781513.72,377167.44,416.78,164.83,617898.12,420600.54
02:18,MCS 649,28-04-2025 16:57,122694.52,124602.59,2231.83,2324.66,50901.57,51091.67,35023.45,34858.29,9993.2,10057.43,318.9,321.45,6668.83,6649.43,902.34,957.64,6954.32,6945.92,138211.58,333947.7,13830.01,168260.58,1454537.43,1035514.38,469430.91,435622.73,4328173.1,1220446.16,38123.54,6198.88,889195.74,431430.11,737.37,292.38,807861.88,549039.52
02:19,MCS 650,28-04-2025 16:59,87365.81,88603.82,2971.34,3074.08,41017.3,41192.19,32209.32,31838.55,10778.16,10955.43,407.24,409.96,7378.34,7367.52,365.76,434.09,5029.02,5049.38,103923.32,250966.01,19439.69,234878.58,1237666.26,881587.45,455869.41,420722.02,4929296.12,1403784.54,51387.58,8346.11,1035484.24,504738.01,320.32,140.21,616915.36,421480.39
02:20,MCS 651,28-04-2025 17:01,101639.13,103045.77,1585.1,1644.75,44746.27,45166,32842.38,32428.63,8929.55,8929.02,249.43,249.21,4696.43,4686.47,474.5,503.97,5876.05,5869.83,109582.92,264502.1,9403.27,113999.76,1223787.24,876142.79,421326.13,389650.53,3701567.57,1037033.76,28553.29,4601.02,605834.68,291074.27,375.2,147.51,653335.84,444091.1
02:21,MCS 652,28-04-2025 17:03,99394.99,100856.98,2344.59,2443.6,49313.93,49442.79,32700.4,32393.58,11402.39,11615.86,474.54,477.8,6109.06,6034.36,772.37,810.52,5063.14,5088.68,116413.57,281177.67,15105.06,183875.89,1465133.69,1041892.22,455705.38,421447.09,5134618.1,1465526.87,58950.76,9576.89,847855.7,407080.99,657.13,257.35,611554.05,418231.84
02:22,MCS 653,28-04-2025 17:05,81153.77,81865.81,1234.82,1272.38,39011.98,39148.79,22062.79,21623.33,6973.67,6944.06,602.57,607.72,3727.22,3753.49,450.78,507.59,3736.97,3724.69,93953.42,225766.16,7866.91,94728.87,1145678.62,815451.56,303964.06,283597.94,3104094.92,866008.68,73976.96,12038.99,519228.34,250349.9,382.57,159.49,446189.57,302619.21
02:23,MCS 654,28-04-2025 17:07,112327.55,114210.59,1367.47,1431.27,55939.08,56030.97,38717.48,38540.5,11355.62,11552.12,532.92,535.59,4463.12,4488.32,678.51,738.92,6476.88,6458.42,124392.62,300999.34,8333.23,101915.73,1571427.11,1116396.66,510145.14,472075.18,4834986.98,1378087.43,62593.57,10150.09,591841.23,286336.96,547.22,221.9,739672.52,501872.52
S1:8,QC MES 5 ppm,28-04-2025 17:09,4.86,4.86,4.43,4.56,4.76,4.8,5.34,5.23,4.42,4.56,4.69,4.79,4.86,4.94,4.81,4.76,4.76,4.75,20671,49856.93,103458.8,1243986.02,513498.04,367235.88,270261.56,253565.24,7224479.19,2090192.08,2114151.51,348600.38,2409722.08,1210141.63,14671.72,5470.25,2085164.32,1416780.21
S1:9,SJS-Std,28-04-2025 17:11,79060.77,78471.58,19308.52,19208.93,36774.26,37002.01,23798.44,23285.93,15284.37,15147.05,567.79,568.88,12873.4,12928.46,663.55,813.93,3506.84,3494.08,33550.05,79862.68,45047.09,523254.66,395790.52,282479.55,120253.86,121749.86,2493266.1,692288.41,25583.42,4133.55,651921.11,315969.4,210.17,93.93,153519.92,104099.49
02:24,MCS 655,28-04-2025 17:13,114428.14,116303.95,2046.2,2132.39,58338.65,58543.72,33102.52,32760.86,9003.14,9015.86,825.05,828.77,5719.37,5689,738.91,759.11,5871.91,5893.23,127415.33,308181.17,12534.27,152582.34,1647845.11,1172874.11,438582.25,405846.49,3854449.73,1081454.57,97405.85,15789.55,756847.08,364887.27,598.43,229.2,674280.5,460478.34
02:25,MCS 656,28-04-2025 17:15,66904.36,67291.81,2950.05,3035.1,30888.98,31032.84,23612.7,23184.47,7366.15,7356.49,491.07,494.9,7840.98,7838.25,781.77,820.62,3409.87,3396.9,81782.57,196049.05,19832.97,238297.26,957778.63,682497.14,343460.74,318906.52,3461848.1,968661.88,63661.8,10352.12,1128946.24,551792.07,693.69,271.9,429870.48,291400.61
02:26,MCS 657,28-04-2025 17:17,99311.55,100997.16,1672.49,1739.9,48135.51,48239.8,33165.87,32969.86,9220.33,9257.34,348.26,350.16,5738.94,5716.21,402.56,454.18,6488.69,6477.39,117912.69,285421.36,10925,132773.48,1449757.7,1030499.08,468533.33,434318.22,4209038.55,1184007.38,43871.99,7116.31,808373.67,390919.52,351.08,146.4,794468.17,539649.09
02:27,MCS 658,28-04-2025 17:19,121525.39,124171.89,3361.01,3542.07,57294.7,57506.63,44699.12,44872.46,14069.68,14413.66,564.83,567.47,9701.28,9789.24,624.77,699.49,6934.37,6919.24,139512.64,339144.79,21221.68,261178,1668534.22,1187816.9,610528.03,566430.87,6210241.33,1782492.79,68768.96,11148.06,1308649.26,647215.76,522.73,217.78,820948.58,557389.62
02:28,MCS 659,28-04-2025 17:21,78926.24,79659.52,2871.94,2948.42,37427.5,37528.01,26043.24,25614.49,7987.75,7972.81,409.42,412.12,7937.52,7951.73,553.63,606.87,4205.56,4191.12,88631.73,213134.17,17738.52,212687.78,1066147.42,758224.93,348008.16,323438.2,3448717.21,964447.22,48774.41,7920.78,1051308.24,514271.72,454.18,184.89,487052.11,330282.86
02:29,MCS 660,28-04-2025 17:23,99236.45,101037.69,3885.82,4047.36,48931.54,49108.11,34080.47,33779.07,11755.51,11991.35,971.68,979.73,8146.75,8174.23,1086.19,1125.72,5424.79,5437.07,115067.04,278874.87,24779.79,301394.59,1439251.49,1024503.55,470188.73,434557.54,5240754.45,1497787.84,119445.25,19435.76,1112982.24,545875.39,911.66,353.68,648684.98,442396.51
02:30,MCS 661,28-04-2025 17:25,57931.16,57977.9,2425.82,2472.11,28537.72,28674.84,19764.86,19316.63,6908.5,6870.06,613.69,617.48,5084.45,5079.55,750.19,808.83,2951.6,2941.71,63142.2,150807.22,14543.14,173111.53,788983.3,562303.33,256376.49,241083.7,2894937.4,806588.56,70930.4,11515.86,661137.42,318902.6,594.71,239.01,331798.75,225027.01
02:31,MCS 662,28-04-2025 17:26,62519.84,62740.78,2116.78,2146.15,30189.34,30228.53,16826.8,16441.64,4809.43,4759.55,823.17,830.36,5422.55,5473.54,611.61,646.97,2769.37,2759.24,70657.38,169114.48,13159.47,155851.1,865447.8,614644.26,226339.82,214681.6,2089750.13,579438.56,98631.07,16055.42,729012.89,356301.88,504.02,198.32,322805.95,218861.4
02:32,MCS 663,28-04-2025 17:28,92425.72,93742.21,2845.95,2957.51,46587.31,46776.5,32556.41,32219.23,11302.8,11467.89,491.58,493.9,7851.64,7867.14,455.88,525.38,5355.34,5375.05,102191.09,246814.47,17307.4,210059.93,1306627.26,930518.9,428304.92,396699.68,4804792.73,1365849.86,57650.22,9345.38,1024435.6,500968.88,369.78,157.67,610630.58,417033.05
02:33,MCS 664,28-04-2025 17:30,78776.24,79433.69,2166.6,2225,37254.78,37427.63,27729.96,27259.14,9227.35,9232,377.18,379.77,5473.28,5498.23,601.52,618.68,3836.7,3824.39,82888.4,199191.15,12540.66,150441.35,994342.99,708538.71,347193.33,322557.79,3732814.86,1046377.41,42109.59,6839.78,686290.44,333237.84,462.22,176.63,416345.91,282401.08
S1:8,QC MES 5 ppm,28-04-2025 17:32,4.85,4.85,4.42,4.57,4.77,4.8,5.35,5.23,4.41,4.56,4.7,4.79,4.85,4.92,4.8,4.76,4.76,4.75,20625.95,49807.56,103403.8,1247049.77,514580.97,366924.81,270715.39,253905.55,7202462.52,2090456.76,2115084.09,348592.21,2405045.93,1204819.66,14649.41,5472.45,2086298.77,1417735.46
S1:9,SJS-Std,28-04-2025 17:34,79533.79,78768.07,19367.5,19290.92,36853.63,37088.55,23866.63,23361.24,15330.25,15198.34,569.62,572.1,12968.32,12960.28,676,785.74,3515.79,3504.27,33750.72,80161.2,45184.67,525487.34,396644.73,283140.14,120597.97,122091.13,2500749.47,694632.45,25665.82,4156.86,656580.71,316746.79,213.96,90.69,153911.24,104402.77
02:34,MCS 665,28-04-2025 17:36,83373.65,84221.28,1943.11,1997.61,33285.6,33482.82,25311.98,24856.14,6902.53,6872.35,316.01,316.7,5680.5,5654.64,587.58,667.43,4156.63,4159.95,98376.55,236680.73,12612.79,151466.42,996284.12,710830.24,355399.08,329472.37,3131428.9,873524.52,39568.41,6396.79,795499.57,384309.79,505.54,213.58,505813.11,344459.69
02:35,MCS 666,28-04-2025 17:38,141380.79,145304.42,5124.74,5498.16,72879.78,73249.92,57845.26,58827.72,18239.39,19059.59,834.02,841.71,13234.92,13547.01,787.34,833.34,8642.5,8630.52,163444.3,399495.71,32581.26,408152.67,2137293.36,1523607.53,795583.46,742603.58,8107190.95,2373566.66,102227.83,16648.91,1790396.56,901884.35,661.15,261.17,1030324.57,700098.8
02:36,MCS 667,28-04-2025 17:40,100744.32,102185.84,1553.87,1608.55,51977.09,52146.85,28639.71,28199.69,7884.53,7874.12,559.9,563.29,4754.27,4751.91,631.32,708.29,5222.73,5237.14,112524.49,271705.16,9549.4,115498.63,1472670.57,1047933.71,380640.82,352633.13,3385934.42,947412.12,66323.83,10766.3,634381.68,305745.96,514.03,214.55,601589.33,410482.42
02:37,MCS 668,28-04-2025 17:42,105182.35,106831.36,1229.68,1303.06,41225.55,41299.24,35297.35,35256.62,8681.16,8707.4,340.46,342.02,4636.37,4651.21,739.11,797.91,5684.68,5697.53,124163.69,300126.87,7988.17,98912.95,1234497.05,877161.98,495765.25,460742.69,3940105.35,1107263.64,42644.56,6911.06,653232.08,316285.46,634.09,255.35,692033.15,471957.02
02:38,MCS 669,28-04-2025 17:44,102702.11,104679.34,4395.58,4623.79,52968.38,53270.22,43037.12,43134.78,13543.22,13877.76,667.38,672.6,12594.16,12698.07,767.56,823.95,6156.61,6150.71,114574.06,277983.04,26967.98,331256.97,1498964.61,1069229.95,571230.01,530182.18,5808987.73,1667736.6,78949.84,12839.18,1645672.09,815773.27,622.46,249.21,708293.34,481494.27
02:39,MCS 670,28-04-2025 17:46,107938.83,109777.55,1338.11,1399.8,45997.47,46168.26,31102.64,30979.25,9007.23,9054.53,287.69,290.3,4451.67,4469.27,799.31,840.06,6166.07,6155.71,133722.71,323599.45,9121.73,111490.82,1445555.76,1029097.96,458480.33,426144.17,4290407.53,1208383.81,37824.54,6156.84,658097.37,318953.13,718.56,282.09,787769.67,535132.45
02:40,MCS 671,28-04-2025 17:48,101430.9,103007.3,3145.81,3287.91,48866.03,48985.64,36976.22,37084.36,11541.24,11713.61,578.07,582.22,9345.07,9361.22,654.99,721.19,5854.53,5902.15,111768.58,270212.51,19065.77,232718.69,1365915.5,971177.16,484789.65,452673.56,4889604.47,1390410.07,67554.82,10978.57,1211465.83,594069.39,525.95,215.52,665288.32,456376.17
02:41,MCS 672,28-04-2025 17:50,76959.57,77586.58,3015.51,3095.13,34075.32,34249.58,25537.69,25089.06,8382.97,8370.47,623.87,628.27,7301.33,7269.26,576.6,633.38,3916.93,3905.54,81905.88,196801.32,17651.6,211599.36,919915.83,655815.4,323423.52,301405.6,3430140.46,959616.74,70411.44,11441.53,919046.15,445576.87,448.4,182.88,429924.27,291698.41
02:42,MCS 673,28-04-2025 17:52,112546.87,114383.21,1507.51,1578.78,52545.78,52748.75,34541.09,34284.81,9774.65,9861.22,287.87,290.18,4715.92,4742.54,470.05,481.89,6650.16,6638.72,129823.55,313966.63,9567.98,117071.92,1537552.99,1094752.87,474073.95,438621.62,4335105.75,1225352.41,35244.12,5730.45,649391.37,315133.68,397.16,150.9,791069.38,537352.38
02:43,MCS 674,28-04-2025 17:54,88960.27,89809.11,1725.4,1779.38,38205.81,38352,27988.54,27533.39,7538.11,7511.59,869.72,875.94,4844.03,4844.2,695.48,758.65,4376.67,4363.14,96767.86,232680.57,10325.97,124412.12,1054210.65,750589.06,362275,336103.28,3152598.67,880182.28,100302.76,16302.04,629626.03,303541.7,550.89,223.78,490983.02,333062.28
