"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"01:46","MCS 617","28-04-2025 20:22",73338.38,73747.61,1493.6,1563.25,34446.14,35969.44,24450.8,22667.74,6772.99,7267.72,244.48,234.01,4159.35,4309.14,487.1,533.51,4570.82,4445.8,82943.74,197980.45,9204.28,100909.72,943293.99,694261.34,300508.93,288052.27,2805894.94,841907.65,28302.77,4542.09,526285.31,260625,402.83,156.9,482104.27,325153.34
"01:47","MCS 618","28-04-2025 20:26",95490.09,95191.48,1362.14,1394.56,49447.63,46268.72,27555.32,26395.32,8063.49,8399.99,367.59,347.99,3338.62,3625.45,475.38,518.96,5807.58,5623.98,107038.08,243619.2,8250.19,96290.63,1366881.98,914602.71,360538.56,318599.82,3601151.11,1039100.3,42009.67,6684.24,442426.38,210957.99,394.26,153.14,619817.45,419442.77
"01:48","MCS 619","28-04-2025 20:30",75580.18,76284.18,2928.42,3174.92,36862.44,34464.8,27635.16,27270.39,7604.37,7702.69,425.09,425.16,9005.89,8430.63,600.04,616.7,4129.25,4009.76,96098.59,227349.67,19892.77,226152.01,1022478.77,776683.13,378764.57,372604.19,3612157.31,1042185.27,57515.66,8707.16,1187393.56,618319.14,502.71,205.8,517719.78,334160.61
"01:49","MCS 620","28-04-2025 20:34",95628.14,95827.36,1500.24,1506.91,46725.64,44159.33,30405.01,30918.4,8419.43,9049.44,593.31,606.92,5210,4961.6,507.6,577.59,5314.76,5340.47,101927.11,256634.64,9383.42,105319.99,1226076.71,888486.45,395956.94,368365.62,3524419.28,1001920.94,68678.22,11788.78,628650.95,312315.42,440.83,175.54,548121.55,376740.28
"01:50","MCS 621","28-04-2025 20:38",78322.83,80740.53,1540.78,1532.02,36163.83,35832.58,22812.56,22347.81,6010.85,5673,219.48,227.17,4707.48,4684.41,410.69,468.4,3836.06,3983.35,95755.38,224660.34,10280.69,124929.76,1146718.85,765369.78,344999.48,314719.53,2749715.86,803729.2,28973.42,4463.82,682033.81,331847.11,397.7,152.07,469082.34,333291.63
"01:51","MCS 622","28-04-2025 20:42",87440.59,82051.19,1638.38,1245.07,41474.82,41300.59,19264.45,19414.78,8679.31,8212.92,254.25,244.14,4460.83,4298.22,580.92,642.2,6008.72,5585.8,95340.6,219632.76,9644.24,89255.22,1162116.13,774313.8,265205.28,259463.97,3474332.69,1008273.82,29131.62,4867.34,575244.5,265122.31,491.46,200.31,648198.14,446050.6
"01:52","MCS 623","28-04-2025 20:46",55038.95,57448.73,1197.71,1217.61,27497.7,28625.81,16121.51,16807.29,5232.32,4933.22,545.74,569.89,3074.13,2974.12,514.43,524.4,3076.66,3083.01,69183.37,163921.18,7737.28,90791.24,802796.41,575554.58,230982.47,214612.63,2237900.67,610798.15,69222.89,11292,420953.2,204694.19,458.81,177.21,406521.06,256274.65
"01:53","MCS 624","28-04-2025 20:50",70876.46,74891.21,2012.33,1993.38,32616.89,33261.89,20234.78,18938.45,4891.03,5153.23,190.43,184.19,5655.65,5708.69,507.92,544.29,3064.97,3010.88,80422.84,198954.37,12168.1,148787.29,883478,640558.42,260659.53,242494.19,2192166.09,622493.82,22146.95,3405.53,780823.49,366962.12,425.76,171.06,350299.53,234829.49
"S1:8","QC MES 5 ppm","28-04-2025 20:54",5.09,4.8,4.95,4.65,4.79,4.95,5.21,5.49,5,4.47,4.61,5.02,5.1,4.74,4.78,4.72,4.79,4.79,19879.74,49047.82,104857.81,1240556.09,513296.46,368497.75,267175.88,262327.68,7426047.25,2081962.01,2060194.15,365814.01,2293063.95,1263496.48,15222.4,5657.65,2118673.6,1479014.92
"S1:9","SJS-Std","28-04-2025 20:58",77592.25,81088.14,20249.51,19997.09,37505.12,38001.31,24899.99,22760.81,14963.04,14944.59,571.03,552.21,12825.28,13144.67,635.11,756.28,3557.34,3443.88,35060.38,76986.72,43365.59,525567.54,409431.59,289116.1,115303.11,119535.07,2629046.66,680531.33,24743.62,4269.13,658450.52,317469.25,200.75,79.97,154420.2,101486.13
"01:54","MCS 625","28-04-2025 21:02",70473.28,69636.46,1959.21,1933.47,30931.49,31769.9,22440.56,22698.01,5322.69,5371.17,221.07,220.53,5857.22,6255.98,382.94,416.79,3507.78,3491.48,80200.35,186936.28,11907.88,144141.79,908980.94,669854.93,298217.02,286943.46,2487467.12,633929.83,26778.13,4337.26,813344.93,378094.91,322.47,131.39,391832.34,277308.44
"01:55","MCS 626","28-04-2025 21:06",78654.73,78590.27,1220.58,1292.77,38648.73,39069.38,26930.67,27360.78,8015.63,7996.72,899.09,920.07,3406.26,3428.36,453.33,518.24,4660.2,4925.41,91103.08,206488.58,7416.15,92750.34,1078369.5,773941.19,348186.7,328371.49,3268810.16,941189.02,103470.62,18083.41,439970.62,213256.61,357.06,154.82,547955.31,383891.28
"01:56","MCS 627","28-04-2025 21:10",67865.88,65275.82,2129.19,2099.48,22137.18,22601.14,19168.93,18281.6,3962.56,3912.11,211.75,209.41,5731.29,6087.3,347.4,404.84,2402.24,2420.47,74249.28,173285.44,13238.13,157073.72,653697.9,461060.72,249253.97,238798.57,1731039.69,468629.89,22590.05,3642.44,794923.17,379731.14,292.3,116.5,269934.79,184306.33
"01:57","MCS 628","28-04-2025 21:13",82081.74,82550.7,1924.51,1869.02,37747,38532.61,28230.44,27470.76,9031.84,9159.16,387.1,401.07,4518.02,4490.07,653.2,715.07,4171.96,4441.25,92837.64,225133.38,10775.93,132364.93,1044060.05,769104.04,375365.32,322260.35,3997845.7,1120016.09,46098.07,7127.97,630389.17,283485.55,515.52,210.91,459221.15,325432.05
"01:58","MCS 629","28-04-2025 21:17",75155.2,76730.52,1873.15,1897.32,32002.14,33768.79,26195.87,23416.21,6709.31,7056.55,638.32,670.78,4341.22,4589.55,345.55,381.1,3689.08,3585.13,79856.29,191778.77,10994.5,138224.71,904877.45,655770.76,351096.81,318799.35,3030842.76,830980.34,77224.78,12462.44,620855.37,297196.01,281.36,124.67,442721.53,289957.1
"01:59","MCS 630","28-04-2025 21:21",74298.12,81087.18,1177.62,1226.45,39806.07,38706.04,24277.58,23137.61,6808.31,6905.19,341.45,353.77,3576.92,3669.56,434.28,488.55,4211.37,4379.93,86679.91,221627.5,7214.65,89393.13,1150315.29,820369.55,331173.15,284121.97,2867051.68,842269.33,41875.07,7118.29,495710.01,231279.29,377.09,150.33,485008.55,346521.24
0.08,"MCS 631","28-04-2025 21:25",73407.64,75492.6,2951.04,2961.86,32866.77,34256.51,19731.32,19129.83,5406.15,5469.67,968.95,1013.63,6906.28,6958.23,491.94,512.55,3049.53,3144.3,87350.08,191716.25,17510.08,212150.42,993036.86,697510.98,268791.2,256034.91,2256360.57,650898.14,127323.2,19308.52,887264.03,466512.11,412.14,163.83,342010.07,232739.71
"02:01","MCS 632","28-04-2025 21:29",55290.17,55461.79,765.33,875.76,27640.06,26027.02,17031.04,16197.01,4890.57,4832.44,423.26,442.46,2777.69,2707.99,390.54,452.64,2908.24,2762.98,59885.09,147871.94,5165.11,66167.1,779343.92,565159.35,240614.08,210376.7,2084297.39,569968.12,51133.97,8347.61,388749.95,181852.16,310.94,145.29,339423.37,220245.7
"02:02","MCS 633","28-04-2025 21:33",73318.03,75712.31,2480.18,2548.47,36088.9,34892.17,26489.91,25084.23,9003.25,9257.49,395.92,408.89,5664.64,5677.33,686.7,707.34,3984.83,3972.15,86771.19,206060.22,15323.77,183297.75,1019579.47,725262.27,372201.69,350147.87,3978743.91,1186439.48,48780.23,8172.92,774307.39,373469.52,551.81,238.07,466621.01,309444.15
"02:03","MCS 634","28-04-2025 21:37",65615.42,66670.89,1697.45,1860.75,31443.01,31144.45,17338.19,17067.95,5178.09,5143.83,434.9,418.06,4814.69,5132.33,484.4,522.78,3403.41,3311.8,74828.48,181288.29,10547.03,135016.44,843630.06,623560.95,238368.03,230253.77,2279964.61,638566.87,51151.92,8782.17,679809.15,320148.69,398.95,162.45,386628.74,274053.26
"S1:8","QC MES 5 ppm","28-04-2025 21:41",5.07,5.02,5.21,4.66,4.87,4.69,5.42,5.31,4.94,4.74,4.89,4.62,4.85,5.04,4.75,4.74,4.76,4.75,20862.66,51413.46,98705.6,1291335.39,520165.5,379918.08,271567.81,253457.56,7199747.72,2180051.28,2111889.65,345490.81,2357382.03,1157186.71,15327.75,5377.68,2151195.23,1429728.09
"S1:9","SJS-Std","28-04-2025 21:45",82932.59,81129.92,20082.77,19282.31,38502.45,36506.52,23713.74,23611.93,14823.14,15373.87,581.15,579.19,12406.65,13444.91,658.29,768.08,3421.23,3534.27,33081.6,82786.65,43860.32,503747.79,388664.93,286978.28,119967.73,119404.9,2509733.13,728879.15,26748.92,4177.32,634907.29,313214.31,206.32,90.31,146815.21,109547.92
"02:04","MCS 635","28-04-2025 21:49",55108.78,58423.6,2049.71,2038.56,22152.89,21563.65,18076.59,17491.88,3999.23,4050.35,178.98,178.68,5815.41,5966.57,513.71,555.6,2250.29,2329.69,70352,177104.76,13788.7,158437.99,654598.55,490835.28,267633.63,261013.76,1892778.58,541435.82,22620.62,3767.68,852951.91,431725.43,473.7,202.28,298441.05,209922.14
"02:05","MCS 636","28-04-2025 21:53",61609.08,65465.66,2063.12,2020.86,28863.01,29458.86,19157.05,19282.45,5807.54,5606.56,1042.21,1042.44,5603.76,5151.59,785.32,845.97,2978.84,2828.82,69520.77,170516.94,12725.93,143638.48,814957.85,588433.88,264188.23,244165.65,2400248.58,647027.94,129760.1,20264.27,698884.61,335349.77,632.67,238.37,351040.56,238315.24
"02:06","MCS 637","28-04-2025 21:57",70224.24,76007.72,2529.36,2714.77,33974.25,34250.23,19332.95,20683.08,5445.7,5223.55,406.26,418.76,7320.65,6895.8,1030.4,1096.81,3393.56,3454.19,77353.62,192993.65,16189.3,180455.4,903163.92,670240.62,253489.88,249587.68,2282254.76,639652.41,46051.14,7611.3,952984.05,431552.81,811.58,312.53,381915.66,245375.86
"02:07","MCS 638","28-04-2025 22:01",135655.69,142824.73,670.79,756.46,44516.75,47184.64,28585.95,27748.61,8589.79,8954.98,588.09,562.43,2762.57,2886.3,349.44,397.4,5233.12,4946.26,151754.33,386706.04,4349.4,54071.38,1308881.71,955597.95,390934.98,355896.11,3917449.04,1065815.62,72178.4,10928.56,388516.55,194085.31,308.7,125.75,578504.23,403122.57
"02:08","MCS 639","28-04-2025 22:05",74853.9,72525.81,3351.09,3249.13,31942,34473.16,18301.46,17850.46,5807.21,5496.55,376.76,359.77,7384.57,6974.91,1032.71,1146.08,3367.67,3476.16,82764.82,201144.82,21105.17,239074.33,924554.77,641719.19,230997.31,213978.07,2595753.21,657460.28,46525.48,7169.29,973956.65,472860.09,838.29,324.91,392237.17,259203.63
"02:09","MCS 640","28-04-2025 22:09",76373.62,72187.9,4104.98,4158.32,42159.35,41028.99,29786,32081.9,11231.76,11242.36,508.34,511.15,8223.05,8246.15,659.13,668.61,4392.93,4758.07,81524.34,190990.87,23106.52,282510.95,1124492.19,819833.93,391519.24,362372.93,4289400.51,1247563.07,56443.63,9826.94,1081055.33,513237.27,510.43,187.97,476152.02,327167.96
"02:10","MCS 641","28-04-2025 22:13",58820.65,60000.4,2235.36,2097.13,25788.38,26198.88,19316.64,19257.75,4840.41,4782.64,549.57,529.81,4987.08,5055.71,484.43,576.48,2795.78,2917.28,66661.74,151134.19,13470.89,155959.8,764276.5,501445.55,241540.79,232076.27,2201038.58,564420.12,62130.05,10464.85,681852.13,331563.94,403.21,162.44,322153.41,210289.67
"02:11","MCS 642","28-04-2025 22:17",91690.25,89528.56,1590.35,1639.18,47274.44,46001.35,25830.71,24658.95,6484.48,6752.87,717.36,752.66,4943.11,5290.28,544.77,598.71,4446.3,4126,89629.54,225282.54,9692.63,109192.58,1271306.59,916492.58,307922.43,301317.37,2587249.61,721538.95,78505.37,13071.31,659134.35,331437.77,436.54,170.04,482555.15,325019.77
"02:12","MCS 643","28-04-2025 22:21",102147.42,113020.83,4907.96,5381.38,60089.39,61029.13,44480.79,47727.83,15497.51,16805.34,829.28,861.79,12309.82,12686.67,752.41,794.83,6671,6800.76,114746.29,279390.84,29786.61,358009.88,1566872.36,1074840.8,591966.09,521973.25,6673723.69,1868066.66,91291.73,15730.8,1488097.07,775373.58,625.88,226.17,738968.62,507213.17
"02:13","MCS 644","28-04-2025 22:25",70348.04,71529.46,1244.48,1372.31,31449.91,34492.43,21706.02,21300.84,5814.2,5888.72,335.33,336.68,4042.33,3856.59,475.21,534.07,3717.41,3753.21,76170.81,185482.57,8539.96,96848.8,1007268.92,716870.96,292289.03,273278.44,2679290.06,755161.62,40190.77,6602.54,544877.12,260987.97,410.36,182.93,429167.67,289083.75
"S1:8","QC MES 5 ppm","28-04-2025 22:29",4.7,4.96,5.07,4.64,4.94,4.69,5.36,5.22,4.79,4.42,4.72,4.72,4.63,4.71,4.68,4.58,4.64,4.52,20114.16,49722.38,107661.87,1265810.06,513322.66,369643.81,259353.14,259966.6,7290074.41,1987337.68,2099710.54,335398.04,2442167.06,1223351.71,15161.8,5416.93,2139023.87,1409948.37
"S1:9","SJS-Std","28-04-2025 22:33",80170.99,78702.48,19947.95,19646.83,37313.96,36195.17,24627.71,23730.79,14897.15,15563.12,587.46,572.77,13090.64,12295.9,680.93,769.76,3685.97,3623.7,34351.7,82383.06,46173.04,541942.76,410669.12,269152.69,119545.96,125977.52,2575541.5,715177.25,26766.5,4273.97,683354.63,322547.46,213.96,85.4,160713.4,105050.17
"02:14","MCS 645","28-04-2025 22:37",109790.01,110243.56,1638.29,1701.95,49653.78,48253.84,32362.89,33471.47,9299.87,9098.4,358.09,355.06,5262.83,5377.88,569.16,610.01,6002.63,5758,120787.61,278661.78,10198.03,119679.91,1322383.6,977822.5,438346.06,402131.33,3983244.98,1040611.21,42133.42,6444.79,675101.5,349409.66,436.78,180.11,657290.37,443635.24
"02:15","MCS 646","28-04-2025 22:41",84727.27,91915.54,3361.33,3788.07,45657.9,44134.68,38537.94,38016.75,11046.73,11948.48,569,556.83,9148.97,9352.34,725.04,814.93,5271.74,5176.95,111243.77,249238.61,23039.23,294897.45,1367659.13,959232.97,534229.31,490304.75,5146702.55,1522525.96,70941,12239.23,1268185.74,630517.55,620.37,257.03,667353.06,430214.48
"02:16","MCS 647","28-04-2025 22:45",125050.95,126369.69,1461.42,1529.86,63348.09,63320,42381.9,42242.2,12262.48,11483.61,573.07,593.75,5616.27,5179.13,757.08,791.55,7090.72,7203.01,137825.58,334496.28,8504.39,103540.47,1627802.18,1170753.79,583016.75,509428.67,4812757.8,1349223.74,69853.06,11414.05,688295.34,345001.88,616.08,234.63,831203.48,551251.56
"02:17","MCS 648","28-04-2025 22:49",94174.72,92624.65,1642.9,1706.68,35488.1,34091.15,29811.8,29857.12,7637.85,7011.52,236.16,247.61,5512.31,5416.97,501.5,496.99,4988.9,4975.86,109809.22,260212.41,11141.23,129671.03,1090604.11,736643.56,422389.62,371759.56,3411430.93,914773,30178.37,4982.89,817403.7,372736.98,424.8,172.81,608177.95,435201.97
"02:18","MCS 649","28-04-2025 22:53",117022.81,129424.32,2339,2213.78,51107.23,52535.01,34241.85,34244.53,10457.9,9886.62,314.98,330.33,6486.62,6567.34,876,931.74,6911.12,6644.63,136070.01,344190.08,14114.06,163842.71,1417045.02,1038222.44,450448,455396.11,4187005.62,1228066.62,37950.56,6136.02,893900.64,428272.89,774.18,297.15,777265.3,547879.65
"02:19","MCS 650","28-04-2025 22:57",86788.12,91233.08,2973.22,2966.56,42150.06,41985.1,32292.4,33123.99,10591.52,10438.26,390.82,423.13,7642.64,7591.77,375.32,413.3,5061.24,4808.51,99023.15,244398.22,20045.77,236387.51,1205522.34,852694.14,456154.81,434200.74,5073575.03,1429316.97,53422.54,8721.4,1021316.02,505187.43,315.29,135.23,629937.11,432190.74
"02:20","MCS 651","28-04-2025 23:01",97613.21,100503.6,1588.79,1573,46917.1,43062.87,32004.22,33249.68,9025.75,8918.49,246.47,240.27,4476.38,4701.39,484.12,527.49,5953.49,5784.07,108768.35,272708.34,9531.85,113916.28,1244687.38,877089.06,440294.86,370861.61,3848045.21,1048286.97,28009.31,4475.79,610033.15,298067.1,385.57,148.38,672743,453637.4
"02:21","MCS 652","28-04-2025 23:05",102189.76,98514.73,2239.33,2484,51120.51,47939.01,32289.96,31720.05,11223.97,11969.65,468.28,473.77,6251.78,5962.95,798.76,848.18,5104.1,5128.69,122179.57,281142.35,15547.87,187619.62,1410056.87,1019498.86,450712.8,435162.68,5318524.33,1447799.52,60022.15,9751.86,876271.25,398798.36,688.58,246.42,638902.72,411579.99
"02:22","MCS 653","28-04-2025 23:09",80800.85,83031.05,1266.58,1252.77,40411.86,40933.39,21146.63,20689.21,6789.07,6721.13,572.7,590.26,3721.73,3681.02,455.73,495.7,3870.15,3695.15,96028.21,222171.22,7734.63,91026.58,1124180.85,781931.91,294080.04,285219.03,3216775.37,875699.82,74396.52,11795.52,519014.4,248513.45,391.94,156.79,455610.3,300632.64
"02:23","MCS 654","28-04-2025 23:13",117763.66,111210.06,1432.36,1463.19,54246.94,53953.17,40569.43,39911.07,11000.36,11200.64,533.39,533.58,4631.04,4268.94,667.89,770.38,6443.99,6568.14,126227.98,291375.36,7956.86,99541.83,1641035.29,1066882.13,496949,463165.57,4948707.38,1312377.05,64683.42,10495.87,586958.4,292012.23,561.12,223.77,764698.73,522129.16
"S1:8","QC MES 5 ppm","28-04-2025 23:17",4.7,4.99,4.9,4.72,4.62,5.03,5.48,5.18,5.02,4.51,4.64,4.6,5.03,5.13,4.6,4.53,4.94,4.8,21555.16,51092.34,106273.43,1198651.43,515103.24,376155.92,258755.85,247380.43,7137014.92,2116734.21,2095321.27,336562.04,2475032.03,1181328.18,13978.45,5609.83,2022418.94,1389218.38
"S1:9","SJS-Std","28-04-2025 23:21",80222.62,76397.13,19162.28,18839.74,37136.18,36752.48,24853.48,23370.87,15078.4,14942.77,572.92,588.95,12662.37,13381.49,691.02,820.67,3577.24,3396.15,32652.03,79384.43,42824.35,499255.56,379376.19,269769.22,119641.03,117839.37,2387520.29,701239.5,25534.61,3967.18,665889.43,310294.72,206.2,90.28,155033.73,100163.1
"02:24","MCS 655","28-04-2025 23:25",112641.43,118157.36,2130.41,2027.9,59362.26,58505.18,32687.62,33493.16,8942.39,9455.67,828.79,863.25,5851.5,5865.85,713.24,793.64,6053.77,6060.01,121933.87,311001.46,12247.91,147232.1,1658780.64,1200524.07,430641.11,409931.84,3906691.72,1085308.91,94015.13,15472.09,781570.43,360392.18,616.09,225.1,693610.34,464419.98
"02:25","MCS 656","28-04-2025 23:29",67382.98,68863.34,3022.08,2982.1,30206.75,31762.88,24501.9,23765.16,7184.25,7052.91,511.2,478.16,8074.89,7621.26,818.79,861.5,3537.44,3423.75,82554.17,205319.1,20472.5,244357.63,958016.99,672138.02,332068.23,304297.86,3601169.99,987663.84,61985.54,10306.06,1083337.74,528809.04,690.08,276.38,418934.94,292062.9
"02:26","MCS 657","28-04-2025 23:33",104182.73,101507.04,1722.93,1758.86,49237.98,46804.71,34498.25,33509.6,8943.44,9208.79,348.72,360.26,5846.1,5468.87,402.55,459.86,6654.64,6566.9,117270.24,281396.8,10410.05,129294.44,1489033.26,1057600.74,471601.99,437573.25,4177651.29,1192129.5,42696.08,7392.85,818022.53,390210.44,361.37,144.56,784252.24,515224.67
"02:27","MCS 658","28-04-2025 23:37",125354.9,118694.36,3429.82,3594.3,56081.02,57573.54,44547.21,43121.76,14221.61,14284.9,580.21,564.35,9938.38,9350.89,637.78,682.3,6885.56,6678.64,141996.04,341895.34,21352.45,249157.1,1690045.04,1195014.75,586579.47,580736.03,5948511.87,1747462.69,72042.51,11078.48,1334068.93,676415.2,539.47,227.39,830209.31,533767.76
"02:28","MCS 659","28-04-2025 23:41",77642.6,77111.83,2793.94,3072.19,37657.89,36337.54,24793.65,26731.96,8224.74,7675.19,401.6,432.5,8102.53,8212.74,568.2,633.87,4102.7,4231.29,89711.4,204972.75,16875.09,212410.95,1046734.55,767393.17,338406.59,314162.83,3520386.03,988921.17,47678.67,7610.69,1069768.08,529052.45,466,187.75,495778.52,324074.62
"02:29","MCS 660","28-04-2025 23:45",98770.89,102638.1,3750.6,3904.93,47054.28,49264.63,33424.65,32279.18,12017.03,12521.08,966.76,950.73,8463.63,7875.84,1136.23,1087.45,5491.73,5694.74,111195.66,282430.51,24352.97,311311.2,1442399.79,998690.77,492626.83,453478.54,5064488.58,1531092.95,123582.04,20015.4,1096334.56,557208.22,905.94,339.47,635267.58,450958.88
"02:30","MCS 661","28-04-2025 23:49",55166.02,57067.14,2478.38,2446.54,29359,27313.28,20208.26,19130.47,6776.67,6982.37,590.83,638.47,4990.54,5103.36,742.85,777.79,2951.24,2871.55,63895.65,152155.65,14204.45,174978.42,811369.3,549222.15,244107.1,230399.64,2838842.85,782139.01,71527.19,11205.32,677193.69,314463.66,599.01,250.92,323061.75,224791.55
"02:31","MCS 662","28-04-2025 23:52",64149.39,61109.6,2182.51,2085.19,30111.77,29824.53,16884.26,15717.25,4666.95,4747.75,787.46,839.93,5257.13,5560.5,635.3,625,2841.8,2676.86,74095.52,161266.05,13148.43,160903.5,844927.47,597392.13,232245.79,219757.18,2064107.28,584428.54,99597.96,16445.74,750895.77,367402.42,523.63,196.45,308774.58,223896.01
"02:32","MCS 663","28-04-2025 23:56",88325.89,89398.61,2973.87,3099.81,47737.1,45077.6,33195.31,31545.68,11431.9,11646.43,490.34,517.32,7986.43,7635.02,446.71,545.43,5553.27,5596.64,101661.74,250640.64,16746.93,208135.68,1276962.16,903952.83,414271.79,402250.79,4855085.61,1328165.67,58291.71,9792.04,1033410.11,487999.82,388.01,157.05,592745.06,420762.73
"02:33","MCS 664","29-04-2025 00:00",82145.13,77794.03,2249.95,2225.27,38359.44,37662.01,27232.24,27822.69,9224.93,9510.13,393.2,363.01,5689.63,5667.77,585.47,635.56,3680.98,3663.09,78805.21,193936.53,13081.14,156857.76,1039145.93,705404.62,343788.63,313338.31,3642872.6,1004340.83,43892.74,6750.43,675248.38,317793.41,449.37,170.79,421584.19,281764.03
"S1:8","QC MES 5 ppm","29-04-2025 00:04",5.08,5.09,4.77,4.44,4.97,4.62,5.58,5.17,5.17,4.52,4.61,4.78,4.8,4.79,4.76,4.78,4.53,4.84,20132.44,48706.14,103738.85,1205124.09,490884.01,359849.58,274706.17,251794.47,7178955.3,2127965.65,2071776.53,337654.65,2363619.47,1259206.71,14260.05,5538.41,2115119.81,1403151.88
"S1:9","SJS-Std","29-04-2025 00:08",82995.15,82015.28,18740.3,18392.5,36578.15,38406.18,23564.65,22715.39,15025.79,15232.28,590.95,600.36,12765.6,12828.87,659.9,788.85,3629.53,3532.92,34497.7,80474.02,46951.3,506622.95,393697.68,290127.67,120993.96,119200.44,2447140.23,727974.88,26314.8,4145.61,631666.71,325882.69,209.41,90.82,157723.01,107990.36
"02:34","MCS 665","29-04-2025 00:12",81946.89,85339.18,2033.69,2075.9,32974.05,33342.96,24501.64,24351.85,6857.38,6534.79,328.48,330.78,5485.08,5411.88,577.48,690.84,4059.28,4027.75,100338.35,236371.99,12784.64,157135.8,986185.99,682808.93,371377.35,337793.01,3072689.95,906254.94,39230.21,6241.47,814267.76,388281.23,524.57,224.13,521184.82,352124.19
"02:35","MCS 666","29-04-2025 00:16",140038.8,145054.99,5328.57,5537.66,72269.8,72832.76,60078.21,60188.76,18506.92,18573,805.86,806.95,13417.47,13664.68,805.26,874.97,8616.09,8377.13,159466.26,405542.23,33804.15,404942.42,2127252.6,1483573.41,833302,758194.61,7854261.98,2404938.26,98961.38,16918.54,1707760.71,940818.81,690.07,264.63,1049546.21,704149.27
"02:36","MCS 667","29-04-2025 00:20",99584.76,98882.8,1617.02,1657.38,51241.95,49888.22,29704.92,27544.6,7585.64,7659.28,556.5,548.44,4760.91,4662.79,603.32,692.5,5455.12,5179.85,117354.56,272863.64,9907.61,115902.9,1490726.47,1024444.81,373271.5,359194.32,3226833.27,904628.98,63691.46,10749.94,664578.21,304409.94,505.23,212.47,616507.35,428289.78
"02:37","MCS 668","29-04-2025 00:24",102625.73,111957.02,1170.85,1285.6,42440.08,39278.18,35935.75,33820.04,8905.73,8687.53,328.29,353.87,4792.1,4703.73,771.94,822.35,5453.58,5766.98,120451.37,304362.08,8274.33,96453.86,1224233.75,872262.28,518147.94,461137.04,3892855.18,1068730.53,42112.56,6641.58,673314.5,316309.4,633.27,251.77,662361.71,484073.23
"02:38","MCS 669","29-04-2025 00:28",106480.24,102333.24,4517.81,4659.89,50587.14,51884.08,41577.61,41751.57,12878.76,14468.42,647.41,661.23,12335.88,12859.98,768.57,804.61,6336.21,5920.19,109209.29,282158.11,26692.76,335254.58,1527891.37,1032718.33,591004.64,552077.41,5686946.02,1659077.62,82546.87,12309.62,1577185.94,813497.05,610.05,255.43,731900.39,458888.15
"02:39","MCS 670","29-04-2025 00:32",105914.36,114981.57,1296.55,1380.98,47506.44,48328.58,30034.03,32132.09,8948.32,8747.92,282.7,295.02,4306.23,4511.81,813.46,822,6326.26,5885.69,131812.75,313392.55,8690.93,107992.42,1484128.52,1013941.15,463290.08,444682.26,4129588.36,1259567.92,36457.51,6420.59,662342.57,328107.22,738.98,289.64,781858.99,534835.29
"02:40","MCS 671","29-04-2025 00:36",105029.5,107746.95,3213.68,3275.78,51002.64,46560.1,36524.56,38883.44,11035.82,12059.78,599.77,568.22,9366.22,9687.93,655.13,746.61,6045.15,6126.4,116513.42,270257.13,18600.88,237378.79,1395491.15,989867.07,479258.61,454233.12,4937860.6,1367503.65,70854.61,11482.04,1253612.99,585104.06,503.94,210.93,659467.3,464179.04
"02:41","MCS 672","29-04-2025 00:40",74334.03,78435.69,2890.15,3041.44,33400.13,34445.29,25104.15,25684.68,8070.52,8191.9,597.59,626.6,6955.63,7551.13,550.93,625.48,3981.15,3806.88,82869.22,201589.71,17482.32,204282.25,941812.1,627541.13,330730.67,291097.18,3487045.6,937523.92,70967.49,11696.37,908290.09,436655.93,445.39,182.39,419264.97,285421.87
"02:42","MCS 673","29-04-2025 00:44",117247.48,113156.37,1440.97,1561.05,52049.73,54048.99,33586.5,35985.1,9565.88,9986.48,298.92,302.07,4823.26,4603.18,455.98,483.5,6722.96,6842.26,127494.22,326206.46,9533.66,122739.44,1558659.4,1048296.35,454210.56,459932.69,4421235.98,1206276.28,34565.46,5650.52,665767.05,312404.26,393.96,155.68,824024.98,554064.73
"02:43","MCS 674","29-04-2025 00:48",93402.27,90022.73,1694.33,1863.89,37365.72,38485.13,28330.16,26614.59,7207.28,7704.66,851.04,834.95,4717.5,4632.53,679.35,729.06,4220.49,4580.84,93615.25,238019.36,10147.48,122394.83,1069734.48,749922.56,353013.3,342919.56,3125194.69,909726.47,103909.01,16523.08,630623.12,303395.86,529.95,222.9,510528.51,332320.88
