"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"01:46","MCS 617","28-04-2025 18:52",73350.54,77765.46,1581,1496.82,35965.39,35400.64,23140.99,24232.93,7114.92,7028.51,252.01,244.86,4343.32,4080.78,507.19,516.24,4509.85,4442.05,77957.2,195659.02,8672.84,110080.46,988916.49,714847.84,314011.56,277240.16,2776652.58,841795.39,28246.56,4698.41,524530.57,270244.5,400.73,151.59,461875.61,339042.56
"01:47","MCS 618","28-04-2025 18:56",94491.6,96783.02,1423.37,1420.9,47676.23,47170.54,26981.96,27890.62,8056.23,8853.65,349.93,368.85,3528.71,3500.03,451.56,539.12,5629.25,5629.24,106930.81,246397.04,8562.72,99985.09,1327563.85,955779.52,345093.36,333176.94,3440676.27,957064,41358.48,6679.97,466876.03,226312.09,384.86,153,609097.31,414864.79
"01:48","MCS 619","28-04-2025 19:00",79391.88,75909.66,3031.55,3058.4,34781.97,36374.29,27194.72,27740.24,7484.2,8228.63,445.12,438.2,8866.51,8742.82,606.54,612.38,4119.52,4168.3,91769.47,221572.05,19677.34,221096.68,1023747.6,781542.22,374354.57,366472.58,3568168.15,973426.43,55879.88,8581.54,1204575.56,591719.11,485.59,201.29,494909.58,354611.97
"01:49","MCS 620","28-04-2025 19:04",95029.08,96705.69,1450.83,1537.24,45775.64,45548.96,29729.83,29333.74,9130.73,8533.67,602.7,594.75,4902.64,5072.71,555.26,557.46,4899.89,5129.77,105153.57,247585.26,9462.65,108122.94,1311561.4,917130.12,400964.78,360334.13,3669542.74,1075455.92,70001.66,11256.14,643737.66,312469.18,410.51,164.35,587228.41,402195.34
"01:50","MCS 621","28-04-2025 19:08",77061.99,74663.99,1535.52,1543.5,35785.72,34755.61,23553.62,22257.55,6176.95,5727.81,214.14,206.56,4616.59,4686.52,417.55,459.09,3860.89,3769.32,98760.63,232457.74,9954.24,127898.75,1066713.46,795559.91,329640.8,298000.44,2902540.98,781377.1,28716.69,4691.27,671300.46,354193.69,396.42,159.93,511764.69,317993.39
"01:51","MCS 622","28-04-2025 19:12",83995.99,85082.09,1626.46,1286.66,42824.59,39142.93,19287.39,19760.43,8284.34,8448.54,240.54,248.98,4181.46,4253.09,640.49,677.99,5867.44,5798.55,97119.83,221452.25,9911.7,92151.3,1193762.82,771418.28,254591.63,238560.46,3444045.77,1002171.37,30211.31,4685.44,542701.52,249485,502.75,204.05,635116.56,455757.98
"01:52","MCS 623","28-04-2025 19:16",56186.75,59745.13,1193.93,1229.96,26426.84,27680.38,17269.34,16737.76,5185.58,4891.91,573.22,568.66,2903.92,2977.93,529.91,557.6,3132.98,3245.55,64344.85,153864.96,8016.03,88662.56,807002.04,590704.36,228164.44,232452.9,2273142.2,628175.5,68191.45,11292.22,407717.41,189881.58,443.77,174.19,380795.76,274800.32
"01:53","MCS 624","28-04-2025 19:20",71320.63,70825.4,2015.95,2188.17,32868.42,31843.39,18969.1,19308.86,4861.61,4971.47,187.06,186.49,6187.6,5596.3,542.9,568.45,3114.71,3137.39,77933.07,186964.77,12012.96,153875.52,941240.82,679963.45,272293.8,256597.07,2262849.3,620318.04,21484.27,3524.93,760237.08,355240.05,443.32,170.54,362716.54,245060.15
"S1:8","QC MES 5 ppm","28-04-2025 19:24",4.73,4.67,4.95,4.5,4.79,5.03,5.55,5.29,4.88,4.49,4.52,4.65,5.07,5.11,4.63,4.74,4.99,4.6,20861.18,48347.21,101183.53,1244805.51,506287.65,362186.38,267350.29,242031.12,7245648.02,2013725.3,2019423.36,366476.44,2512134.65,1187481.78,14577.71,5230.41,2151178.47,1465657.59
"S1:9","SJS-Std","28-04-2025 19:28",76470.54,74915.93,19958.67,18686.07,37772.68,37589.84,23186.58,22347.96,14806.83,14843.93,591.42,568.08,13491.23,12924.02,655.13,751.1,3532.77,3405,34635.21,82224.91,43518.45,539358.87,403984.22,289729.83,117211.19,123838.57,2550211.81,697350.18,25410.93,4140.58,678161.06,320172.98,205.99,83.36,160030.46,103164.94
"01:54","MCS 625","28-04-2025 19:32",70374.27,73717.63,1880.99,2067.25,30878.25,33200.07,24059.17,22362.9,5666.59,5561.03,216.89,218.51,6038.48,5824.09,374.89,430.48,3506.04,3309.7,74198.66,190147.23,12477.02,135463.91,913657.61,611763.24,306948.19,299210.63,2439774.46,656037.92,25790.95,4076.97,838095.98,378409.01,316.6,128.69,392829.66,259749.73
"01:55","MCS 626","28-04-2025 19:36",84585.19,78310.87,1218.34,1245.88,38519.32,38612.33,26360.04,27626.15,7874.14,7771.23,920.15,943.07,3295.32,3294.66,465.46,516.11,4973.07,4986.48,88916.63,210112.23,7299.3,88233.65,1104872.06,797254.1,348874.33,346984.68,3269157.1,879502.18,103073.69,16607.65,453040.6,222379.29,360.32,155.27,560114.7,385903.29
"01:56","MCS 627","28-04-2025 19:40",68567.67,64711.62,2019.96,2157.03,23140.64,23658.92,20378.51,18955.76,4015.07,3915.1,210.94,198.22,5875.21,5882.1,347.61,407.81,2491.23,2555.19,71828.53,163242.4,12966.83,144832.79,619404.71,447674.16,246473.96,251843.22,1724388.01,463977.02,22802.96,3817.8,754472.34,378718.38,293.3,117.26,284617.47,189509
"01:57","MCS 628","28-04-2025 19:43",81821.17,90419.88,1925.47,1968.02,39916.82,39923.62,26503.85,28299.67,9064.02,9800.13,395.97,415.35,4850.25,4479.16,627.16,697.1,4449,4351.16,89473.8,232208.61,11443.26,134245.08,1099608.46,760909.6,353152.16,330742.1,3899976.78,1062602.08,47010.79,7597.28,637141.59,285497.62,514.02,203.63,471934.47,310749.26
"01:58","MCS 629","28-04-2025 19:47",72074.17,74863.7,1859.3,1892.92,31721.68,32654.58,24597.56,25726.65,6670.27,6471.55,663.88,700.43,4669.46,4637.79,317.87,400.77,3691.97,3710.36,82430.33,205217.69,11165.4,135463.84,983239.68,664159.81,344714.45,300257.03,2974849.57,852979.65,76721.65,12512.42,569634.54,282201.93,271,125.3,431777.71,296881.34
"01:59","MCS 630","28-04-2025 19:51",80278.62,81809.08,1183.37,1212.06,40631.19,37791.07,24522.55,21909.58,6860.03,6700.47,357.92,343.1,3718.01,3784.21,452.22,482.93,4281.43,4361.06,87295.88,221010.92,7335.63,86779.43,1160580.3,774556.72,337263.45,308906.78,3062285.19,829725.1,42161.37,7185.58,515222.49,243876,375.52,151.78,513856.54,335143.29
0.08,"MCS 631","28-04-2025 19:55",76994.26,76773.49,2867.9,2992.76,33298.2,32803.19,20301.68,20331.8,5025.72,5317.23,1019.03,1038.33,7265.45,7225.41,499.21,520.77,3189.66,3188.58,82727.46,201075.41,17186.8,205131.09,971635.04,696894.77,288652.91,245742.48,2276868.92,632282.92,127690.81,19772.85,893964.99,456881.76,380.96,153.32,340983.88,244869.01
"02:01","MCS 632","28-04-2025 19:59",53721.92,56085.06,773.95,905.91,26974.57,26261.93,17499.73,16753.55,4583.91,4617.28,416.22,421.53,2687.63,2616.19,385.89,437.37,2706.2,2954.88,63068.38,149639.17,5268.68,65119.65,786888.65,552636.9,229452.09,206983.71,2188241.6,579432.09,54911.04,8654.85,372066.5,169166.43,329.58,140.94,323320.36,231590.1
"02:02","MCS 633","28-04-2025 20:03",76265.63,71256.76,2420.77,2542.5,34832.2,34589.98,25829.64,26493.12,9312.56,9093.64,427.34,411.94,5528.58,5507.28,708.92,694.79,3837.72,3967.07,83212.8,210207.76,15526.02,183102.08,1089978.29,724166.07,352801.25,328867.96,3965519.98,1160818.73,52164.15,8156.74,768315.63,369816.14,551.87,237.1,459045.25,318439.04
"02:03","MCS 634","28-04-2025 20:07",63510.32,66660.02,1702.39,1761.61,30246.32,32308.25,17500.7,17440.28,4932.21,4921.93,453.96,460.77,4766.59,4951.97,500.11,516.04,3478.46,3189.83,73766.56,178069.8,10637.94,130413.87,891366.16,617136.6,238936.26,218836.73,2155599.66,635849.66,54691.76,8464.72,672861.78,338833.53,412.76,164.52,377834.02,251703.61
"S1:8","QC MES 5 ppm","28-04-2025 20:11",4.9,4.7,5.17,4.56,4.63,4.88,5.47,5.13,5.08,4.48,4.6,4.71,4.86,5.06,4.78,4.56,4.71,4.53,21527.26,50000.97,99859.35,1295389.84,516996.5,356922.39,278088.4,262692.99,7439697.3,2064980.28,2217102.65,336799.64,2472956.24,1155173.98,14604.27,5599.23,2120034.27,1479838.44
"S1:9","SJS-Std","28-04-2025 20:15",82269.41,76296.77,19501.57,20120.69,35285.28,38262.23,22745.96,24308.69,15297.46,14783.76,547.22,568.53,12671.04,13583.67,616.13,771.91,3621.58,3674.18,33837.08,78684.9,47034.16,520477.44,394025.28,271386.8,120167.88,122116.72,2406406.53,703247.92,26533.94,4343.25,651683.6,323222.42,193.59,86.88,161746.49,100990.36
"02:04","MCS 635","28-04-2025 20:19",60591.67,59601.55,1939.44,1935.09,21094.86,21622.67,17819.28,18770.06,3711.11,4047.78,183.29,179.92,5965.49,5718.11,525.99,575.84,2400.81,2261.34,69799.77,167319.57,13200.61,168108.6,693393.53,480128.21,288545.6,268208.73,1800614.18,519410.8,22859.21,3933.89,869700.13,421452.41,460.25,193.51,298109.87,200423.4
"02:05","MCS 636","28-04-2025 20:23",66229.53,62369.48,1975.14,2200.15,27930.31,27474.45,19720.83,18313.63,5484.18,5387.26,1090.74,1141.52,5400.04,5511.92,745.5,863.44,2861.26,3111.53,72270.12,172998.88,13031.76,148306.24,806510.07,597589.01,270594.37,255851.8,2284338.63,689750.56,126793.54,20916.74,677878.27,334853.39,611.63,243.38,344395.63,228543.6
"02:06","MCS 637","28-04-2025 20:27",75360.89,77078.95,2508.1,2768.77,33507.87,34808.07,21084.68,20205.14,5317.52,5533.02,414.58,429.48,7545.21,7265.38,1044.62,1086.21,3519.5,3206.88,81246.8,191679.03,14888.12,177154.55,864487.18,625022.34,255484.19,246168.21,2264341,647908.63,45671.7,8086.06,888660.06,455174.42,798.5,317.56,376697.44,257495.97
"02:07","MCS 638","28-04-2025 20:31",138688.47,146938.01,680.22,790.94,46488.27,45835.4,29212.97,27256.36,8888.87,8896.04,549.4,577.23,2966.18,2737.64,370.38,388.36,5358.22,5312.06,161416.29,376103.24,4313.06,54512.71,1376442.36,942435.82,379330.4,339650.88,3904128.25,1066506.63,71553.67,11132.76,380381.41,182198.18,303.01,122.69,593428.73,428135.13
"02:08","MCS 639","28-04-2025 20:35",71724.88,76647.07,3347.87,3456.71,32021.41,32463.29,17791.81,17842.61,6030.42,5811.37,374.18,372.62,7489.18,7092.42,1007.17,1126.09,3341.74,3297.03,87427.69,210385.19,20071.1,251543.82,914217.39,639305.34,227083.79,228017.42,2382905.16,708109.16,42612.43,7545.64,975080.32,451479.25,793.16,320.81,375422.9,257352.76
"02:09","MCS 640","28-04-2025 20:39",75262.85,77751.88,3904.8,3874.72,40140.15,41220.22,30663.89,31219.06,11093.33,10410.49,538.26,542.87,8177.52,8938,612.11,654.68,4567.86,4571.41,80394.65,196973.97,22400.73,274580.61,1089903.53,778416.26,402564.15,357822.19,4256746.88,1275324.91,56599.07,9224.85,1082713.59,527363.62,502.76,193.83,506016.17,328680.11
"02:10","MCS 641","28-04-2025 20:43",62982.33,59003.39,2070.66,2120.07,26624.87,25569.34,19400.82,18350.26,4925.64,4973.12,550.04,554.35,5194.86,5074.22,482.76,558.41,2691.71,2826.79,66014.71,151815.58,13191.13,154558.7,748239.11,522273.76,257247.75,234886.08,2218942.45,589806.68,64598.13,10033.2,629277.49,329020.59,371.22,161.63,319875.42,218306.32
"02:11","MCS 642","28-04-2025 20:47",88496.23,83971.25,1539.2,1650.8,47997.79,47267.28,24151.29,24985.07,6393.56,6329.87,713.84,690.34,5270.01,5040.02,527.14,589.23,4451.6,4483.91,98573.53,228719.06,9503.69,115411.24,1295064.43,918300.35,313211.78,290422.25,2732804.98,782783.5,82360.9,13030.8,670457.53,320672.45,409,173.85,461039.74,332831.1
"02:12","MCS 643","28-04-2025 20:51",111649.32,113736.67,5043.55,5441.01,56898.92,55455.36,44508.81,45908.3,14924.65,15902.16,809.11,885.54,12296.97,12540.13,780.06,803.23,6603.44,6606.02,116969.91,267390,29548.11,359430.14,1566099.54,1087875.4,612265.99,573118.55,6486798.84,1914620.88,95906.86,15934.88,1542138.2,786070.72,579.39,229.84,703619.18,489338.01
"02:13","MCS 644","28-04-2025 20:55",69324.05,68040.5,1239.08,1312.39,33014.63,33190.88,21282.65,22141.57,5858.87,5910.65,322.93,327.21,3847.05,3730.14,518.81,549.09,3785.95,3766.84,76885.37,185922.27,8397.76,97447.59,933008.49,712943.34,297911.32,285960.7,2822654.15,776908.43,41652.57,6391.98,539280.4,266909.3,433.7,180.42,454928.62,297876.57
"S1:8","QC MES 5 ppm","28-04-2025 20:59",4.83,4.75,5.22,4.5,4.53,4.64,5.1,4.97,5.12,4.52,4.79,4.72,4.85,4.87,4.82,4.96,4.54,4.64,20999.55,48727.37,101280.14,1239236.74,507415.57,374266.36,275082.15,250372.93,7064242.03,2185410.04,2155430.89,333813.83,2297425.38,1155252.32,14924.58,5548.83,1993470.4,1481342.94
"S1:9","SJS-Std","28-04-2025 21:03",77299.36,77940.53,19882.53,18661.69,37732,38837.87,24587.63,22798.15,15442.59,15898.97,551.87,566.7,13014.53,12323.18,684.77,779.36,3629.27,3580.62,34258.21,81614.41,45156.79,531177.07,395951.08,278486.11,123529.93,124654.89,2558504.93,682997.52,25546.23,4107.6,664490.26,326454.54,211.42,81.66,155205.75,103605.87
"02:14","MCS 645","28-04-2025 21:07",106780.63,105002.34,1643.88,1697.89,50967.49,50224.34,32510.91,32945.87,8887.58,9735.77,366.72,373,5549.83,5237.32,574.56,610.03,5726.71,5672.38,115283.05,290248.22,9418.24,120617.82,1371420.38,962304.44,412329.27,375931.43,3689515.52,1073986.14,40854.58,6662.67,722679.81,344302.04,456.23,182.53,661949.53,431645.44
"02:15","MCS 646","28-04-2025 21:11",86533.22,92310.29,3563.44,3545.06,43488.96,47064.02,38241.28,37717.15,11904.08,11732.89,576.01,598.39,8958.03,9333.81,744.03,787.77,5242.68,5003.5,103622.06,268980.09,23932.97,285070.48,1449341.82,1007214.8,542425.22,505499.38,5552551.68,1589213.31,70739.61,11803.79,1309844.63,593278.23,658.97,252.51,637505.46,442731.37
"02:16","MCS 647","28-04-2025 21:15",133349.55,128936.49,1469.64,1587.87,59177.49,63414.23,43460.59,44415.96,12154.71,11965.5,617.18,598.63,5301.94,5621.25,784.98,829.55,7677.78,7704.35,143354.45,341611.37,8632.87,111497.79,1737656.42,1207030.02,570300.6,525475.6,5096948.73,1440807.41,66317.78,11697.18,662077.85,334212.14,609.18,237.2,822908.03,546848.53
"02:17","MCS 648","28-04-2025 21:19",91478.46,87152.43,1719.95,1671.41,34765.17,35559.47,27486.05,27064.44,7418.48,7620.66,234.21,228.46,5640.86,5608.9,482.96,527.54,4974.68,5275.69,107651.09,245577.13,11492.82,136195.67,1111019.27,766021.06,420680.61,365987.31,3300065.5,934791.35,29926.09,4854.92,790059.68,367459.64,413.88,162.62,618647.68,424973.86
"02:18","MCS 649","28-04-2025 21:23",126731.89,120169.58,2256.53,2292.99,48658.25,52893.86,33701.53,34322.88,9592.21,9881.33,331.07,336.02,6493.43,6484.68,939.17,998.56,7037.19,6841.39,135537.51,332362.25,13635.77,171699.05,1445923.4,1060731.23,474438.5,452846.24,4274792.77,1202478.62,39760.47,6048.24,918284.68,445485.87,761.41,296.85,803941.19,538852.34
"02:19","MCS 650","28-04-2025 21:27",84293.25,85289.34,3036.4,2936.39,41028.56,42553.7,31609.3,32386.24,10662.82,10585.52,408.59,392.65,7500.63,7499.18,353.76,420.15,5149.4,4908.11,101117.31,241486.17,18683.93,224580.67,1217912.93,869528.37,472335.73,427428.07,4997822.52,1370416.34,52453.56,8429.82,1019381.92,484875.5,323.03,135.59,615262.03,410282.02
"02:20","MCS 651","28-04-2025 21:31",99674.45,103468.11,1647.56,1671.39,42803.73,46758.82,31329.94,32077.52,8979.41,9031.58,246.28,259.72,4866.78,4592.57,474.89,479.15,6122.79,5691.84,111991.92,276730.62,9709.28,110229.22,1255930.61,893047.85,430598.97,382969.64,3828198.26,1058734.01,29573.89,4694.31,611903.91,299228.23,391.63,153.44,622534.18,443319.08
"02:21","MCS 652","28-04-2025 21:35",95412.72,95976.01,2339.05,2453.52,48903.6,50531.82,32034.05,31953.8,11843.54,11377,483.5,458.16,6013.65,5852.18,789.91,844.01,4973.59,5228.05,113748.64,288940.31,15206.99,181096.78,1411646.28,1045019.93,460900.39,401256.21,5067646.9,1431376.65,60019.77,9411.95,827319.51,394015.58,653.55,252.05,611228.72,433593.55
"02:22","MCS 653","28-04-2025 21:39",80602.83,84064.68,1284.76,1259.63,37237.16,38600.87,22376.9,21814.82,7168.45,7126.73,590.96,606.95,3566.74,3630.34,465.57,505.46,3611.84,3566.09,91831.01,224609.35,7748.18,98081.89,1102691.36,814163.74,295446.54,273140.92,3251559.49,899318.06,77537.49,11602.67,501015.11,244622.8,381.36,166.22,426430.16,315462.93
"02:23","MCS 654","28-04-2025 21:43",111739.31,109465.89,1374.64,1492.45,55606.6,57085.54,39128.96,37814.18,11905.99,11636.53,514.54,538.09,4430.82,4287.79,695.67,741.18,6249.79,6331.65,119747.65,303659.38,8615.28,105785.52,1577591.57,1106849.07,494931.73,487338,4752744.31,1382264.52,64466.32,10012.27,569451.11,274297.93,526.88,231.5,714961.43,526532.62
"S1:8","QC MES 5 ppm","28-04-2025 21:47",5.02,4.83,5.25,4.44,4.79,4.85,5.21,5.15,5.14,4.38,4.61,4.65,4.67,4.74,4.61,4.67,4.81,4.7,21118.1,48087.12,100776.35,1283518.01,520333.01,355091.68,266179.11,258360.63,7010743.62,2099139.69,2118417.42,334882.17,2501721.36,1180887.4,13993.67,5446.5,2091539.12,1408539.64
"S1:9","SJS-Std","28-04-2025 21:51",80057.51,81948.43,19391.09,18288.23,35308.02,38366.75,24006.34,23609.96,15699.64,14415.72,561.96,551.72,13392.43,12992.5,677.7,845.54,3448.26,3639.34,34057.09,77019.17,47005.08,512228.31,393110.08,285826.65,122352.82,121274.83,2373755.88,714822.93,26001.22,4025.43,660653.14,307588.23,211.88,98.53,151010.68,102252.53
"02:24","MCS 655","28-04-2025 21:55",119016.73,114058.08,2053.38,2026.54,61119.03,56098.72,32492.8,32290.25,9274.35,9304.7,850.38,788.98,5704.62,5423.59,761.24,771.93,5578.89,5626.07,124688.25,298409.17,12791.71,158740.76,1656991.73,1189067.54,417746.45,425445.19,3983387.17,1083742.85,98909.32,15104.98,750457.07,347724.82,605.08,225.46,667615.13,452747.38
"02:25","MCS 656","28-04-2025 21:59",65628.46,69989.62,3011.26,2941.99,31142.86,30104.75,24161.41,23678.15,7618.38,7096.63,515.2,494.06,8053.82,8122.3,751.06,786.75,3420.71,3276.78,80155.79,192851.6,18887.55,246682.64,941710.91,689585.13,345780.44,306563.39,3570198.29,942371.39,60781.72,10153.58,1091720.18,546452.12,686.18,267.81,427008.99,281366.43
"02:26","MCS 657","28-04-2025 22:03",101969.08,96345.79,1740.73,1704.18,47711.5,46088.76,32424.85,32933.58,9452.08,9187.97,340.48,343.11,5586.53,5761.73,390.91,442.73,6530.28,6371.72,121823.92,296503.99,10895.73,128014.11,1424551.67,1074784.83,481351.46,433672.81,4208810.49,1135147.45,44865.37,7068.51,847533.95,391338.51,365.56,152.83,772537.67,554286.06
"02:27","MCS 658","28-04-2025 22:07",120315.05,130249.47,3289.09,3550.17,55456.6,55237.75,42857.5,46571.27,14191.79,13961.18,540.78,551.17,9262.39,10092.28,615.79,724.8,7089.3,7039.67,144240.16,355810.6,20982.61,249987.42,1705678.81,1168280.26,609650.87,548810.37,6372930.79,1846793.22,67589.84,11268.83,1340662.42,626474.65,497.17,219.43,787073.42,552223.5
"02:28","MCS 659","28-04-2025 22:11",76385.79,82643.16,2945.17,2807.59,39197.61,36753.01,26515.32,24761.94,7747.89,7777.13,412.76,422.15,7638.5,8086.82,536.17,626.17,4077.91,4215.04,84793.93,213223.42,17422.04,215862.88,1093323.2,763947.34,337473.52,320186.36,3394096.87,933966.43,51145.6,7817.99,1043164.51,502905.12,436.77,177.3,476488.35,330070.25
"02:29","MCS 660","28-04-2025 22:15",101025.25,104730.29,3946.01,4061.31,48278.15,49116.22,33481.7,35324.96,12251.48,11478.68,938.02,1011.24,8120.2,7821.09,1032.77,1115.7,5256.21,5235.87,111384.7,269584.87,24226.61,304854.35,1416783.05,1053698.26,462181.25,428949.76,5225114.63,1444524.79,113773.17,18546.69,1095160.57,565036.62,934.47,353.36,667561.89,457003.24
"02:30","MCS 661","28-04-2025 22:19",56890.95,56172.34,2508.67,2400.84,27325.85,27924.49,20296.1,20194.25,6662.72,6969.32,587.26,647.71,5249.61,5188.94,783.45,811.72,2823.14,2983.33,60353.13,144713.1,14459.11,178974.45,790291.9,536192.91,247102.83,231334.61,3023998.76,828862.51,67685.9,11336.12,682498.65,317981.17,600.77,230.78,338803.67,225001.63
"02:31","MCS 662","28-04-2025 22:22",64629.34,65048.68,2105.88,2190.72,31159.04,31125.89,17551.93,16118.97,4779.23,4778.89,786.4,789.49,5432.29,5330.4,596.36,628.75,2819.63,2633.89,69978.16,173273.71,13086.24,155135.54,902331.35,586807.85,228817.02,210164.2,2042211.53,567789.27,99827.67,15430.17,760286.65,359491.43,491.54,206.37,307726.69,223587.5
"02:32","MCS 663","28-04-2025 22:26",95788.45,93526.28,2781.65,3011.34,46416.32,45028.67,31364.64,33026.96,11202.11,11867.74,501.36,475.63,7924.45,7591.53,474.03,515.66,5462.29,5270.14,102052.93,253473.37,17518.21,199692.94,1288264.23,912325.75,430167.37,397344.11,4631832.85,1388902.05,56270.63,9608.53,1072958.29,507991.99,377.24,154.82,633147.74,410702.16
"02:33","MCS 664","28-04-2025 22:30",75080.29,77542.9,2253.78,2210.58,36206.21,37617.98,26421.96,26828.3,9577.09,9071.07,359.05,361.05,5349.37,5303.31,579.53,627.08,3770.81,3897.24,82957.6,197291.13,12962.23,151551.45,989895.66,726261.7,339666.19,320640.49,3760444.88,1089413.81,40463.34,6952.87,720461.08,331831.16,466.62,170.73,405843.07,292098.93
"S1:8","QC MES 5 ppm","28-04-2025 22:34",4.87,4.89,5.25,4.61,4.95,4.78,5.31,5.27,4.85,4.35,4.49,4.94,4.81,4.91,4.98,4.95,4.56,4.72,20766.49,51078.31,108005.41,1286238.47,507729.81,353576.03,270905.99,252239.76,7479167.98,2172932.89,2038727.05,351671.68,2481133.92,1259749.15,14586.36,5459.95,2074011.13,1388488.95
"S1:9","SJS-Std","28-04-2025 22:38",78781.14,77859.26,19123.57,18529.23,36190.69,36263.33,24366.15,23218.03,14903.05,14794.97,578.71,544.83,12535.62,12898.76,687.09,817.57,3479.85,3492.9,33527.94,80468.92,47004.86,516250.94,410592.32,270402.42,120222.13,123972.62,2514001.3,706052.58,25346.52,4349.89,686314.37,326254.76,205.4,88.85,147514.02,103199.07
"02:34","MCS 665","28-04-2025 22:42",84642.26,83455.81,1914.87,1905.3,32545.63,32475.47,24326.48,24167,7211.46,6548.93,316.65,323.35,5870.75,5469.9,570.84,686.36,4007.04,4165.61,101374.55,233127.98,12904.35,151262.29,958254.99,680124.34,353338.47,325474.65,3271760.76,842132.74,41542.25,6602.24,812989.48,392282.87,509.39,206.65,493387.81,351611.08
"02:35","MCS 666","28-04-2025 22:46",138506.59,150386.55,5279.66,5679.06,76189.29,74271.45,57259.44,58262.93,18649.65,18445.33,802.06,850.72,13502.69,13659.52,750.89,845.17,8491.07,8345.79,158712.63,414477.53,32314,409048.56,2215644.08,1566072.21,814474.42,706504.21,7899971.22,2466424.76,106365.02,16604.52,1752039.39,929162.94,634.69,272.93,1024051.23,727244.88
"02:36","MCS 667","28-04-2025 22:50",102179.79,100084.05,1480.32,1619.47,51412.01,54459.82,27420.91,28914.35,7933.21,7877.48,532.61,554.94,4920.37,4963.1,655.94,701.24,5266.94,5399.92,108115.63,273567.3,9709.19,118941.25,1531740.14,1048065.43,397188.8,343758.25,3458252.16,990319.83,65895.82,10966.71,645758.53,317733.66,503.02,223.75,576541.2,399401
"02:37","MCS 668","28-04-2025 22:54",104357.77,107520.95,1194.55,1312.17,41168.22,42842.78,34311.09,36999.21,8291.45,8550.42,333.33,326.33,4739.98,4549.41,730.55,808.78,5507.8,5499.83,118954.81,309998.74,8065.32,96854.05,1270367.22,917614.96,499737.48,450098.57,4067356.41,1142649.66,41525.75,7211.03,655713.31,304827.86,630.49,255.37,724580.13,479837.02
"02:38","MCS 669","28-04-2025 22:58",107475.28,100000,4284.22,4699.99,51732.98,52153.8,43853.83,45252,14213.83,13374.05,687.88,681.26,12644.18,12446.91,798.3,845.21,5997.55,6456.56,117768.33,276843.63,27068.37,322719.73,1495484.36,1096589.95,562324.28,512547.48,5575600.68,1718365.44,81856.66,13208.78,1608418.08,835376.99,651.89,258.67,687619.96,480441.74
"02:39","MCS 670","28-04-2025 23:02",105196.41,112436.49,1306.37,1395.76,44828.3,45212.48,29964.24,32397.33,9201.94,9473.56,276.15,286.56,4648.81,4603.95,762.26,803.42,6126.02,6410.94,132914.98,311943.28,9355.41,113759.86,1377293.55,986102.2,447512.26,426805.3,4320313.84,1256823.88,36644.96,6160.33,682407.25,305394.37,745.03,289.58,782098.23,549001.39
"02:40","MCS 671","28-04-2025 23:06",101881.42,99826.36,3149.81,3433.99,47484.24,51371.65,36138.9,35585.08,11894.39,11775.14,559.27,610.36,9722.09,8921.61,664.87,753.14,5634.63,6048.44,112182.79,280941.78,18714.28,231711.27,1375908.91,928034.27,472096.79,457604.27,5132645.33,1360659.92,69366.31,11148.45,1212598.8,620563.33,547.78,224.17,691481.67,469893.36
"02:41","MCS 672","28-04-2025 23:10",75312.14,73835.58,3032.94,3200.79,33322.03,33535.08,26541.71,25873.77,7964.23,8425.63,640.53,618.73,7195.98,7542.32,549.05,652.17,3795.75,3745.1,80013.81,195474.03,17315.86,201182.37,897703.21,637212.1,328823.58,294545.32,3351023.54,972971.77,70303.74,11805.59,953181.87,454928.91,455.32,186.17,449369.57,289638.86
"02:42","MCS 673","28-04-2025 23:14",109247.79,110589.89,1470.51,1618.87,55004.36,52118.12,35003.85,34819.85,9709.36,10207.62,300.92,297.04,4537.33,4797.58,481.42,483.54,6690.34,6852.11,129908.86,308234.1,9397.67,113114.06,1577670,1138173.62,477257.03,451458.43,4273406.13,1247887.65,36077.36,5869.63,661507.23,314568.33,386.48,153.14,752347.08,531922.75
"02:43","MCS 674","28-04-2025 23:18",90642.14,92379.26,1646.13,1756.82,40024.25,39177.53,26757.56,27918.44,7208.12,7601.62,889.46,851.18,4874.25,5083.96,679.68,764.64,4469.35,4241.88,96821.2,222342.36,10062.44,125893.47,1021523.5,787639.59,357386.63,323607.67,3118462.5,856274.85,103247.6,16203.47,642835.22,313384.19,575.47,218.47,504034.75,347959.45
