"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"01:46","MCS 617","28-04-2025 19:52",75910.85,76912.35,1546.65,1476.58,36169.6,36361.41,24199.8,22823.58,6754.02,6931.53,254.72,256.33,4287.65,4032.88,510.06,505.89,4219.88,4567.3,77932.52,196588.29,9324.97,104700.83,1000081.78,687701.78,308254.88,286702.47,2936006.69,789582.48,28445.21,4496.76,558777.75,259284.16,396.86,150.3,460017.36,332175.28
"01:47","MCS 618","28-04-2025 19:56",101332.58,95447.43,1402.82,1368.64,45748.11,46002.26,27741.72,26555.9,8843.15,8062.17,347.81,364.06,3473.59,3400.46,458.54,522.79,5463.83,5598.7,101634.87,255292.87,8658.04,102901.61,1329432.13,912538.83,364752.14,344219.33,3483234.33,1019290.22,41611.83,6908.74,437342.77,222987.51,364.38,152.5,642836.59,415553.09
"01:48","MCS 619","28-04-2025 20:00",74056.93,79797.8,3108.02,2909.61,35518.46,35677,26370.07,27383.47,7983.09,7606.06,459.72,462.3,9004.33,8383.98,604.24,631.18,4043.42,4139.62,93917.52,222191.37,18434.56,242072.35,1078827.12,785653.89,373347.7,368898.57,3676727.56,974555.86,56949.09,9056.45,1197181.51,601412.24,526.63,210.36,478092.55,331409.13
"01:49","MCS 620","28-04-2025 20:04",93339.34,93947.22,1476.03,1596.62,44267.4,47522.7,31245.86,28907.35,8908.46,8594.1,601.42,609.5,4874.91,5083,556.09,594.45,4957.03,5152.99,102828.61,254997.31,8801.7,110391.71,1238721.23,916595.18,402597.51,368183.48,3605554.15,1075651.05,66449.97,11383.36,619669.01,297976.86,415.19,167.71,599701.29,402030.38
"01:50","MCS 621","28-04-2025 20:08",80593.56,76586.07,1473.97,1522.38,36209.6,36627.7,23000.3,22330.64,5714.38,5630.74,213.27,213.45,5033.02,4880.08,424.46,475.39,3844.29,3704.16,95004.62,219067.17,10445.61,123190.79,1079011.53,813596.18,325682.04,305090.09,2916115.25,807870.41,28296.23,4744.16,693937.67,343177.81,370.72,153.28,508598.54,315157.69
"01:51","MCS 622","28-04-2025 20:12",88990.24,89256.87,1562.16,1218.49,42881.68,40335.52,19097.69,19478.33,8244.37,8229.79,258.24,252.49,4247.72,4028.9,612.36,637.37,5734.58,5982.97,88657.36,225235.79,9163.72,86908.33,1151549.92,785719.75,252137.14,236945.31,3430217.11,1039992.36,27777.84,4945.52,583672.96,257915.6,505.07,200.34,635804.71,422797.74
"01:52","MCS 623","28-04-2025 20:16",54416.99,58437.28,1226.64,1148.64,26190,27943.98,16883.8,17409.74,4950.39,4838.36,588.5,584.95,3044.14,3023.3,492.88,532.64,3357.82,3258.85,63630.01,154247.92,7992.44,91612.97,808526.15,600836.72,240487.11,227356.96,2230664.71,641740.28,73487.08,11906.45,415899.5,191705.68,435.41,171.86,381323.14,273461.1
"01:53","MCS 624","28-04-2025 20:20",71658.82,74996.35,2007.92,2092.32,31385.9,33448.29,20738.15,20262.4,4932.84,5151.31,178.93,184.23,6015.51,6076.56,519.23,581.48,3006.75,3210.64,77150.63,184750.22,12181.65,151667.04,946456.26,673327.89,264960.59,241865.96,2087230.31,575175.21,21177.36,3541.83,787563.69,371692,409.93,176.7,339665.23,235538.03
"S1:8","QC MES 5 ppm","28-04-2025 20:24",4.79,5.01,5.23,4.72,4.56,5,5.37,5.3,4.94,4.74,4.49,4.95,4.99,4.79,4.71,4.86,4.69,4.82,19943.35,49438.08,103613.49,1212044.05,497264.4,386824.57,261436.59,262520.4,7315373.26,2074811.03,2196630.31,363869.88,2423450.12,1155246.67,15107.11,5617.23,2031608.56,1465772.94
"S1:9","SJS-Std","28-04-2025 20:28",77741.59,77143.04,19167.49,18667.14,36003.41,37969.28,25065.28,22752.42,16123.98,14633.56,579.11,560.86,12431.13,13023.82,685.36,727.63,3512.82,3494.89,33964.79,82774.77,44626.05,514179.49,402597.08,283909.08,124984.66,124553.43,2467353.08,663373.15,24923.5,4167.29,687136.67,319575.78,211.13,86.19,153264.71,100150.98
"01:54","MCS 625","28-04-2025 20:32",71122.41,67692.97,1992.48,2020.85,31485.77,32201.54,24167.23,22385.84,5728.41,5518.56,220.75,222.15,6093.36,6180.74,377.74,440.83,3344.14,3382.1,79833.65,189355.37,12345.09,144209.09,864159.52,657989.51,321035.77,281468.94,2463292.58,680764.42,25623.54,4072.85,835985.28,373968.57,306.14,127.79,386040.63,268485.18
"01:55","MCS 626","28-04-2025 20:36",78931.35,82775.43,1265.13,1255.97,37409.35,39628.29,27044.03,25713.61,7475.84,7548.52,897.02,888.59,3349.13,3426.62,430.2,487.21,4723.5,4954.91,93867.93,211280.83,7356.29,92311.71,1100930.73,811235.3,348228.8,316640.91,3265219.19,879900.2,112195.74,16588.27,443189.3,217575.53,342.82,141.77,528315.66,379455.25
"01:56","MCS 627","28-04-2025 20:40",62480.04,67996.7,2211.43,2246.18,23289.82,24302.19,20332.42,19867,4205.21,4100.18,203.25,202.17,5721.59,5993.03,373.63,410.93,2579.56,2549.07,73014.64,172475.76,12406.67,146163.58,631390.49,441856.49,247523.18,246459.52,1737736.31,496330.08,22710.75,3840.49,801643.02,383982.7,287.7,117.42,266417.07,184195.61
"01:57","MCS 628","28-04-2025 20:43",88590.89,90509.97,1898.57,1991.16,37949.39,40969.34,27740.66,26932.09,9318.14,9164.02,417.28,399.91,4778.82,4773.1,664.32,718.57,4186.2,4494.2,90061.74,217443.19,11045.55,133557.07,1103812.78,783753.3,367696.4,319732.06,3973422.83,1157650.74,45356.77,7697.5,596801.65,284111.86,526.92,205.12,491063.43,317795.69
"01:58","MCS 629","28-04-2025 20:47",76717.66,71441.37,1862.56,1871.12,32440.76,34669.66,25754.83,24673.51,7133.41,7141.64,669.54,661.77,4506.81,4455.26,331.94,389.98,3691.71,3706.11,79893.44,190581.39,10661.48,128732.8,924242.47,661433.54,347184.75,315773.21,3020241.24,808439.39,75951.35,12732.44,619783.12,279992.76,275.26,122.79,419722.02,289113.23
"01:59","MCS 630","28-04-2025 20:51",81055.68,77749.7,1160.45,1236.22,37888.43,37815.04,23058.39,23580.72,6588.81,6717.01,367.94,339.32,3535.67,3739.96,436.42,497.18,4270.69,4059.28,93268.89,218091.73,7223.82,84332.29,1173107.46,822996.64,330187.8,290443.87,3051415.14,860830.62,44584.61,7286.43,504549.95,231307.69,370.09,148.63,483978.32,360793.34
0.08,"MCS 631","28-04-2025 20:55",71609.52,73752.97,2841,2745.3,32654.54,33023.32,21347.22,20476.65,5286.72,5417.7,998.98,1018.54,6760.4,6865.66,487.61,498.92,3201.61,3004.7,83839.61,203295.26,16961.22,212126.86,916564.86,651382.69,275624.1,260782.88,2303723.86,611060.78,120404.65,20470.43,895903.76,445539.02,405.73,164.91,349941.22,232507.59
"02:01","MCS 632","28-04-2025 20:59",54817.06,53487.78,839.54,925.14,26443.91,27710.28,16746.92,15859.11,4775.47,4850.81,433.23,438.65,2544.03,2637.68,356.2,453.25,2779.6,2884.72,63195.15,145357.07,4879.05,64874.91,761288.1,527803.97,232565.51,212133.99,2000249.23,588527.23,54754.3,8871.82,365463.94,182879.71,312.33,133.8,328691.19,219105.55
"02:02","MCS 633","28-04-2025 21:03",77234.1,72448.41,2337.18,2503.2,35773.4,34161.76,26225.26,26684.1,8649.95,9390.33,392.62,428.29,5519.95,5712.48,689.1,728.09,3981.22,3845.81,85519.72,212353.84,15199.05,176962.37,1048344.66,777543.84,370264.1,322976.78,4166222.95,1108707.42,49892.72,8558.73,788609.46,400635.15,569.25,225.23,488319.5,313080.33
"02:03","MCS 634","28-04-2025 21:07",64301.78,64321.88,1807.27,1734.83,31580.42,30844.97,17623.42,16718.1,5230.05,4956.29,442.84,417.87,5211.82,4971.19,468.12,532.9,3312.63,3434.04,72923.48,169400.33,10852.36,129411.81,882788.56,645467.19,238505.18,233163.27,2109707.4,631913.12,53239.47,8836.37,646675.79,320926.24,383.75,164.16,399063.8,265336.35
"S1:8","QC MES 5 ppm","28-04-2025 21:11",4.91,4.91,4.89,4.41,4.6,4.76,5.21,5.1,5.22,4.79,4.82,4.99,5.03,5.11,4.79,4.61,4.57,4.71,21574.44,50825.83,107118.78,1187175.04,532045,373847.6,267935.92,264354.3,7538471.19,2004818.58,2023449.16,351283.32,2509469.39,1241695.94,15171.8,5704.8,2079652.84,1473363.22
"S1:9","SJS-Std","28-04-2025 21:15",83341.08,77949.56,18823.28,19873.53,37799.06,36334.82,24397.6,23515.63,16147.41,15349.05,551.65,545.34,12649.14,12739.06,622.17,742.65,3488.34,3650.07,32253.89,83041.17,43319.78,525647.82,383512.54,287108.15,120247.81,122426.2,2568713.77,709518.1,24610.05,4011.76,643719.08,326527.06,202.1,89.11,158973.57,101116.24
"02:04","MCS 635","28-04-2025 21:19",56707.05,59588.49,2042.24,1981.85,20887.82,21943.55,18453.92,18275.51,3785.12,3693.61,180.36,183.23,5803.59,5761.55,541.57,588.04,2260.53,2266.83,69582.74,180575.96,14179.9,160127.81,654293.25,500011.5,277314.1,258373.82,1854015.21,517561.86,23360.31,3725.51,836510.72,418974.8,468.42,189.94,300319.12,202698.99
"02:05","MCS 636","28-04-2025 21:23",67575.34,66514.43,2052.23,2164.76,29782.5,28117.11,19795.71,18492.16,5571.61,5521.13,1117.38,1124.03,5396.62,5550.5,790.24,840.57,3045.48,3062.01,69319.1,164757.72,12661.67,145459.54,841605,597781.6,264551.27,234410.54,2387238.49,630562.24,122381.31,21166,730709.28,338901.15,640.72,259.06,352285.65,236502.4
"02:06","MCS 637","28-04-2025 21:27",75414.67,74425.06,2591.45,2616.24,32031.39,33608.67,19769.55,20585.44,5398.29,5371.16,416.05,426.57,7169.41,7229.48,1034.92,1072.73,3509.22,3380.05,76241.08,182259.96,15727.69,183503.17,862095.46,636472.1,247340.75,254260.39,2212954.85,639611.43,49422.4,8169.84,893021.86,428021.33,833.4,317.52,364042.27,259564.76
"02:07","MCS 638","28-04-2025 21:31",140560.93,137738.55,678.28,785.26,44215.67,44564.15,28739.62,27575.84,8624.16,8459.24,580.8,566.3,2693.21,2683.14,365.09,379.57,5324.5,5252.63,163762.63,390921.05,4180.47,58406.74,1302335.09,930287.43,392338.31,335545.4,3831008.82,1075811.81,72266.66,11466.11,388659.09,193275.21,314.01,127.47,580813.58,402784.31
"02:08","MCS 639","28-04-2025 21:35",78393.85,78079.55,3445.65,3258.34,32751.34,31974.57,18677.28,18283.47,5742.07,5680.38,380.24,365.81,7407.44,7151.21,986.6,1092.67,3205.28,3454.02,80340.67,191867.77,20304.18,251028.2,950579.5,684967.73,245578.01,225900.48,2405529.59,690420.6,42592.29,7243.49,994657.24,450893.82,808.46,339.37,374093.13,260801.92
"02:09","MCS 640","28-04-2025 21:39",77299.38,75237.64,4072.38,3976.27,39388.13,40695.67,32392.06,30540.88,10668.79,10419.92,533.31,549.14,8688.61,8789.23,600.59,702.32,4390.61,4475.01,81961.66,194222.61,23010.29,262809.57,1134357.88,763640.92,388830.31,377875.74,4219675.82,1272015.98,61705.42,9288.96,1082660.85,521952.88,511.87,201.67,516356.01,339271.4
"02:10","MCS 641","28-04-2025 21:43",62554.06,62383.2,2169.96,2285.16,26025.98,26548.03,18779.29,18317.13,5048.4,4882.41,560.33,550.23,4799.11,4819.26,498.68,558.43,2836.01,2956.77,64736.57,157799.05,13302.19,148219.76,767989.14,505316.21,237481.54,235275.43,2107699.38,590222.43,61851.28,10559.84,640731.98,321421.65,390.26,160.35,332945.56,210020.47
"02:11","MCS 642","28-04-2025 21:47",88660.6,84026.84,1569.16,1594.98,47806.17,45383.97,24407.44,24858.26,6443.02,6823.53,697.29,694.64,4970.79,4959.57,536.16,601.35,4408.68,4358.68,98092.97,217316.09,9482.13,111794.89,1221482.32,896272.11,310021.22,304461.48,2627865.59,746189.58,78848.42,13446.6,664742.09,318979.5,422.2,176.31,474893,328356.41
"02:12","MCS 643","28-04-2025 21:51",102180.15,110375.4,5037.11,5386.78,56178.78,57819.48,47040.13,46930.23,14900.92,15618.34,866.02,843.4,11953.49,12307.88,792.85,794.13,6585.41,6598.28,108921.54,279209.32,30898.27,363823.94,1638372.95,1142105.84,592983.43,557280.43,6631726.58,1896486.51,91830.36,15317.19,1545793.87,780402.26,605.64,227.68,755527.49,484967.37
"02:13","MCS 644","28-04-2025 21:55",68332.32,67739.8,1249.41,1286.99,31734.84,34602.66,22437.87,21293.71,5905.3,5890.54,329.77,314.91,3945.61,4033.98,509.18,542.25,3892.41,3686.23,78792,181712.49,7874.37,96627.24,947678.54,714495.27,294806.09,278727.81,2829975.72,789552.28,42138.57,6725.49,525721.69,274608.72,441.14,167.14,442969.84,288059.54
"S1:8","QC MES 5 ppm","28-04-2025 21:59",4.7,4.61,4.95,4.38,4.71,5.05,5.48,5.01,5.19,4.69,4.67,4.88,4.61,5.11,4.76,4.91,4.64,4.56,21243.56,51984.51,99032.17,1288872.53,502263.77,381975.61,265682.9,248013.74,7268770.17,2071494.37,2017120.93,355447.15,2479737.52,1239019.3,13932.75,5234.39,2184621.79,1390773.71
"S1:9","SJS-Std","28-04-2025 22:03",78829.57,81883.72,19062.97,18313.06,35395.72,38017.17,24438.99,24074.34,15856.19,15653.49,557.02,580.44,12943.67,13341.42,666.7,765.06,3516.22,3467.59,33885.38,79892.12,43561.23,517286.02,378491.11,296034.2,123702.62,124032.6,2466317.43,702325.44,25222.53,3938.33,668037.52,306910.1,215.1,86.37,159025.95,107612.93
"02:14","MCS 645","28-04-2025 22:07",104097.81,110296.91,1724.7,1725.66,49441.79,46581.16,32020.07,34078.3,9678.63,8841.18,371,358.61,5349.35,5484.64,549.35,580.57,6089.95,5834.48,113551.46,264252.37,9558.23,122358.64,1377234.72,981436.07,402559.57,400283.32,3926000.13,1036840.9,41404.41,6338.08,683845.11,353896.34,447.71,174.91,631075.69,446389.33
"02:15","MCS 646","28-04-2025 22:11",88168.28,90731.5,3382.14,3624.17,44775.29,43125.85,38091.55,38324.98,12069,11717.63,550.47,573.25,8946.28,9343.08,728.05,792.08,5240.64,5047.61,109208.15,271508.84,22388.22,295956.14,1367534.67,959743.38,548800.49,495928.43,5295652.49,1600980.7,71081.3,11881.42,1222011.35,597030.81,661.65,249.38,656978.49,436760.63
"02:16","MCS 647","28-04-2025 22:15",134970.19,131910.08,1499.5,1476.5,62892.76,59310.04,41644.99,42406.01,11850.65,11963.82,604.18,575.01,5242.64,5294.46,766.47,839.84,7194.51,7780.89,137878.43,355883.21,8989.92,110725.33,1694008.72,1192046.48,556380.78,535141.02,4830708.98,1462479.78,70010.2,11431.42,696191.16,350235.27,616.74,241.69,871452.34,568299.24
"02:17","MCS 648","28-04-2025 22:19",87991.88,89158.08,1736.52,1723.59,34619.67,35675.48,29418.16,27320.64,7541.87,6919.56,235.02,250.83,5362.69,5516.45,495.04,494.27,4927.34,5208.04,105053.21,257869.5,10870.29,131781.04,1086323.17,736288.3,391041.55,375349.35,3343050.12,885709.16,30578.01,5081.87,748973.55,382933.98,437.36,161.48,643897.99,416352.29
"02:18","MCS 649","28-04-2025 22:23",119962.78,120681.92,2263.5,2371.78,52476.12,48765.58,34239.93,34245.87,9613.21,10259.36,326.39,332.69,6638.88,6520.38,894.3,987.74,6852.21,6854.25,132363.19,320284.76,13725.23,167309.12,1381838.18,1051668.82,484450.89,445015.59,4148279.62,1251562.12,37188.08,6462.63,876013.36,450913.03,747.84,298.57,768039.12,574629.04
"02:19","MCS 650","28-04-2025 22:27",89042.24,90436.32,3046.41,3121.93,42710.28,39294.8,31199.58,30828.32,10240.73,10437.77,427.07,429.27,7079.69,7111.92,372.13,441.42,5215.15,5240.2,100170.8,259692.98,19908.38,246127.07,1191057.61,882013.32,462864.54,417713.77,5120393.35,1360008.59,51893.64,8654.83,1071171.31,485140.9,311.52,143.58,623613.43,434051.07
"02:20","MCS 651","28-04-2025 22:31",102943.49,106757.3,1602.95,1626.4,42897.6,46848.73,33168.96,32082.97,9116.01,8849.19,250.3,251.41,4599.76,4740.45,472.3,492.96,5934.64,5634.12,109259.83,255378.68,9559.87,109634.99,1260962.21,847900.17,404844.75,408299.7,3813290.78,985493.25,28470.02,4780.69,600864.31,279758.7,376.75,150.62,637061.14,428490.88
"02:21","MCS 652","28-04-2025 22:35",100446.06,101505.62,2378.48,2405.66,50597.1,51798.39,32649.3,33129.78,11777.42,11786.92,490.46,469.89,6078.25,6057.12,772.54,775.23,5113.89,5238.08,112243.89,274497.5,14572.87,182015.22,1522032.26,1014765.25,475852.5,440852.54,5381636.6,1491349.22,60343.77,9811.46,857454.86,418787.59,651.34,266.45,599587.68,422168.13
"02:22","MCS 653","28-04-2025 22:39",83408.32,78494.03,1201.91,1294.18,40325.33,38326.97,22344.19,21588.41,7101,6699.68,608.28,591.15,3610.31,3577.25,435.82,486.66,3573.39,3839.52,94118.81,218214.53,8048.07,97572.18,1113609.54,823231.49,301761.26,292002.75,3088447.53,862717.52,73970.17,12101.92,503980.15,238794.21,394.92,155.84,455817.83,317675.72
"02:23","MCS 654","28-04-2025 22:43",108693.08,109246,1424.8,1444.29,54988.08,57940.74,39497.54,37230.19,11853.33,11184.39,550.8,553.91,4618.07,4352.7,697.55,712.88,6198.11,6369.84,124809.81,286153.17,8704.77,100623.46,1545071.65,1095736.45,529012.54,460641.2,4789015.68,1418269.61,61949.39,9721.82,587443.85,297296.55,526.36,211.14,712851.48,482163.39
"S1:8","QC MES 5 ppm","28-04-2025 22:47",4.8,4.67,5.09,4.67,4.98,4.66,5.28,5.4,4.77,4.69,4.83,4.72,4.76,4.78,4.59,4.91,4.66,4.72,20902.1,50513.77,101751.15,1207189.64,529647.52,377744.47,274968.52,260590.84,7062849.49,1988757.57,2164629.92,341419.01,2521301.53,1218843.62,15397.4,5480.98,2073271,1376514.51
"S1:9","SJS-Std","28-04-2025 22:51",78757.2,79651.06,19082.63,19906.33,35478.58,36566.52,24001.86,22523.02,14534.32,15232.98,585.99,596.64,12960,13277.22,647.35,795.06,3582.05,3408.82,34181.54,83295.86,43253.62,516454.92,412017.42,274468.61,115846.97,123116.82,2423543.96,683112.44,25734.88,4171.36,659507.28,322667.98,219.05,97.12,154622.77,104452.79
"02:24","MCS 655","28-04-2025 22:55",110739.87,121221.17,2125,2158.96,57630.38,59040.53,32288.5,33927.67,8888.3,8932,784.39,846.94,5592.03,5957.69,743.33,744.91,6130.23,5767,121122.19,315318.23,12626.46,155424.98,1581858.65,1181112.27,437085.16,401804.19,3989388.23,1086386.06,99205.84,15623.9,762301.67,371621.04,573.85,229.1,706558.27,470318.09
"02:25","MCS 656","28-04-2025 22:59",66994.26,66937.74,2816.58,2957.06,29567.27,32335.62,22466.97,23172.52,7366.39,7515.14,477.18,492.63,7535.59,7731.34,779.13,830.07,3410.74,3346.25,84150.53,205492.45,20013.23,247276.04,929377.58,711333.87,350156.39,315710.54,3348164.51,954916.17,65747,10753.42,1182780.74,563020.86,725.11,280.46,433337.12,302839.67
"02:26","MCS 657","28-04-2025 23:03",103524.57,104847.87,1689.77,1808.25,49744.15,49760.84,34554.15,34556.73,9656.82,8879.74,351.97,332.78,5774.91,5446.22,389.97,471.96,6710.72,6237.03,114683.48,292821.22,10706.94,135798.61,1427074.9,992973.01,462370.96,417422.94,4129455.41,1128537.98,44889.05,7051.49,771057.52,385692.26,351.24,152.76,756905.15,538504.61
"02:27","MCS 658","28-04-2025 23:07",116145.74,123725.46,3310.87,3474.25,59854.68,57805.41,45768.16,45905.07,13500.42,14107.44,545.86,562.66,9793.47,9632.39,652.24,716.61,7130.98,6768.77,135251.39,339567.22,21628.54,260800.94,1731794,1213000.93,627774.01,549299.66,6325529.3,1817651.02,71373.76,11033.67,1309411.2,661924.32,513.28,207.94,792763.93,549982.74
"02:28","MCS 659","28-04-2025 23:11",76511.1,83157.27,2849.01,3002.77,35809.55,35684.85,24889.9,26005.6,8292.85,7739.81,397.91,411.03,8101.77,7914.92,533.66,603.97,4267.51,4076.01,86187.62,219868.39,18018.33,203899.51,1088265.63,736689.07,358141.84,327437.09,3519144.46,988833.56,47523.7,8146.72,1070832.37,502731.27,449.64,186.06,499891.03,343224.01
"02:29","MCS 660","28-04-2025 23:15",101832.1,100137.45,3886.58,3868.66,49303.03,50411.03,34057.85,34623.56,12222.14,12063.81,1008.44,1024.41,7862.94,8216.18,1056.69,1145.73,5154.25,5318.01,113839.93,288066.84,25473.5,306511.37,1428329.64,1027000.35,491805.69,427386.22,5425688.79,1564239.51,113531.93,19585.33,1083147.28,525163.9,942.05,361.42,651517.71,441937.46
"02:30","MCS 661","28-04-2025 23:19",59392.28,60382.31,2359.48,2388.6,28866.51,30007.03,19705.06,18484.17,7098.58,6984.89,619.73,615.58,5001.03,4972.19,755.3,839.45,2915.36,2952.2,64270.78,154863.86,15232.92,179538.59,821851.68,558257.3,251150.42,251178.61,2836816.32,810009.09,72764.51,11278.38,688832.99,322664.8,572.78,247.32,341321.56,235071.37
"02:31","MCS 662","28-04-2025 23:22",64526.43,62890.69,2088.05,2213.25,29095.37,30710.93,16580.35,15629.77,4984.42,4757.71,801.58,847.5,5597.3,5683.12,629.03,630.85,2748.3,2742.61,71333.25,161729.58,13788.71,162431.9,823995.84,636587.46,224118.26,218557.11,2064130.49,570680.29,98337.44,16124.21,745524.93,338755.57,517.26,195.48,335619.44,222538.21
"02:32","MCS 663","28-04-2025 23:26",89590.25,94281.83,2826.77,3026.33,47228.88,49108.31,33131.28,32184.21,11167.14,11013.2,498.24,500.5,7577.12,7958.39,451.59,520.37,5579.38,5330.98,105993.14,243540.2,16780.58,219700.56,1277610.8,919156.03,418923.4,409397.16,4636967.13,1397409.21,57959.2,9618.8,990567.52,515338.57,371.43,158.71,597867.98,435728.62
"02:33","MCS 664","28-04-2025 23:30",81963.14,81599.86,2266.34,2261.7,37182.05,38406.03,26482.13,27068.02,9132.58,9500.85,361.34,368.94,5429.32,5700.2,587.66,595.6,3920.55,3803.92,81410.85,201360.84,13043.84,146705.75,1035134.75,733096.96,354244.59,321223.52,3793496.67,1041304.44,43117.53,7150.03,659934.59,324385.74,463.27,180.34,404185.07,280472.86
"S1:8","QC MES 5 ppm","28-04-2025 23:34",4.98,4.75,4.95,4.69,4.93,4.57,5.13,5.1,5.15,4.59,4.52,5.01,4.93,4.86,4.68,4.79,4.88,4.56,21455.32,48307.4,99690.1,1194001.8,530840.41,355423.63,266461.06,263369.88,7199397.14,2065489.62,2108463.44,354493.64,2400711.02,1152323.57,14496.88,5289.06,2051163.33,1481162.91
"S1:9","SJS-Std","28-04-2025 23:38",81011.44,81250.66,18654.22,19624.78,38660.86,38364.41,23190.11,22721.28,15670.91,15579.91,567.44,578.53,12678.83,12325.38,644.16,746.71,3518.59,3440.26,34073.97,77909.56,45683.69,513595.9,386660.66,292823.06,116927.99,121887.11,2377952.65,679113.8,24639.57,4337.47,651791.01,327494.65,218.8,89.5,152904.93,107878.47
"02:34","MCS 665","28-04-2025 23:42",86541.36,83393.56,1925.27,1977.37,34622.96,32549.22,25706.78,23928.79,6885.48,6779.86,309.52,301.59,5797.79,5483.48,569.61,661.87,4029.91,4227.34,99406.47,236996.66,13045.96,146836.74,1041226.01,720708.76,346535.9,328569.71,3091934.11,831157.84,41389.39,6081.03,761479.35,379468.55,522.42,208.73,525922.13,329459.17
"02:35","MCS 666","28-04-2025 23:46",148220.4,144203.3,5032.47,5682.87,71529.64,73979.27,57570.81,61589.68,17753.7,19173.44,866.74,859.19,13094.5,13701.8,796.24,837.2,8674.07,8846.81,162609.57,383605.23,33572.84,388090.45,2159971.7,1455991.06,789734.01,709240.37,7888427.22,2384067.71,106046.33,16563.07,1769113,891832.19,650.33,257.25,1053851.33,696416
"02:36","MCS 667","28-04-2025 23:50",104222.59,103033.11,1622.59,1659.04,51320.77,52997.61,29457.48,29003.41,7888.61,7815.43,538.94,578.71,4603.34,4970.62,613.42,678.4,5176.39,5192.81,116221.88,276349.21,9441.23,117109.59,1449515.67,1010698.14,387943.39,349702.25,3253737.91,984515.11,64243.81,10537.47,665806.66,309163.79,535.09,220.52,615656.43,430691.21
"02:37","MCS 668","28-04-2025 23:54",100220.15,102888.65,1271.12,1355.07,39522.62,41981.39,35720.04,35690.01,8676.38,8420.62,330.52,328.06,4597.93,4772.11,725.39,836.66,5682.2,5826.64,119523.13,312682.32,8383.8,102290.24,1192846.77,843245.06,492404.52,444314.68,4107718.6,1122706.29,41022.89,6791.42,648325.27,304973.83,654.29,251.59,709449.01,461834.33
"02:38","MCS 669","28-04-2025 23:58",101493.21,100703.04,4357.09,4767.79,54064.78,53242.55,41191.8,44851.27,14188.82,14017.98,670.96,697.85,13126.19,12085.72,736.24,810.25,6014.43,6132.92,117284.87,288379.29,26598.33,319658.56,1424889.13,1089628,573007.29,530840.81,6032573.5,1730162.34,78272.69,12572.09,1685740.49,806624.79,616.4,236.88,707025.76,463517.21
"02:39","MCS 670","29-04-2025 00:02",104904.54,104322.33,1337.57,1391.86,46312.39,44863.08,30790.74,30337.76,8957.48,9066.82,285.95,300.6,4350.23,4632.7,780.61,837.07,6235.53,6383.54,136823.64,328763.14,9178.49,112634.43,1484892.56,1013146.07,458297.51,424457,4412785.08,1254755.64,37818.97,6021.74,674396.22,303867.48,708.05,276.09,781744.09,554661.46
"02:40","MCS 671","29-04-2025 00:06",103719.28,105133.17,3087.47,3190.61,50099.13,47524.85,35175.24,37232.63,11620.08,11581.45,596.64,596.63,9472.54,9139.45,625.58,725.78,5906.62,5996.25,116408.86,267788.99,19236.97,242069.98,1405731.7,953759.46,508311.9,455309.49,5127277.43,1386015.41,66989.15,11254.25,1197496.48,592375.12,534.55,211.84,686833.65,468457.65
"02:41","MCS 672","29-04-2025 00:10",77415.16,75659.2,3113.72,3073.92,34925.39,33395.75,26414,25439.62,8755.12,8087.36,638.72,635.11,7358.74,7362.75,554.81,636.84,3831.89,3957.41,82739.78,196919.6,18136.92,211459.46,909064.68,643112.28,313993.4,300669.09,3325145.39,986044.92,73650.82,11092.07,875978.93,449564.46,430.41,175.6,413134.03,279964.91
"02:42","MCS 673","29-04-2025 00:14",115750.53,112300.12,1434.63,1617.12,51895.47,50893.19,35825.77,35974.36,10112.82,10156.28,282.92,298.06,4667.11,4879.18,476.52,478.75,6355.88,6468.46,128557.35,299172.85,9383.28,113588.97,1555224.75,1099384.26,468573.05,447422.07,4418655,1201911.13,34000.1,5545.67,657564.16,300324.48,381.02,145.95,810505.79,538996.59
"02:43","MCS 674","29-04-2025 00:18",91218.11,91331.84,1726.03,1821.03,36982.76,38217.24,26682.32,26492.35,7354.92,7273.89,889.97,879.21,4873.75,4929.74,687.19,775.68,4382.04,4228.23,94016.07,233298.33,10174.12,119361.69,1032106.92,719681.21,357897.96,339615.49,3275749.92,877719.93,102681.07,16827.05,607990.1,305325.83,530.34,229.04,492146.58,327285.59
