Rack:Tube,Solution Label,Timestamp,Al 237.312 nm ppm,Al 308.215 nm ppm,Ca 315.887 nm ppm,Ca 422.673 nm ppm,Fe 238.204 nm ppm,Fe 259.940 nm ppm,K 766.491 nm ppm,K 769.897 nm ppm,Mg 279.553 nm ppm,Mg 280.270 nm ppm,Mn 257.610 nm ppm,Mn 293.931 nm ppm,Na 588.995 nm ppm,Na 589.592 nm ppm,P 213.618 nm ppm,P 214.914 nm ppm,Ti 334.941 nm ppm,Ti 336.122 nm ppm,Al 237.312 nm c/s,Al 308.215 nm c/s,Ca 315.887 nm c/s,Ca 422.673 nm c/s,Fe 238.204 nm c/s,Fe 259.940 nm c/s,K 766.491 nm c/s,K 769.897 nm c/s,Mg 279.553 nm c/s,Mg 280.270 nm c/s,Mn 257.610 nm c/s,Mn 293.931 nm c/s,Na 588.995 nm c/s,Na 589.592 nm c/s,P 213.618 nm c/s,P 214.914 nm c/s,Ti 334.941 nm c/s,Ti 336.122 nm c/s
1:46,MCS 891,7/1/2025 12:50,62290,59370.06,2255.47,2379.47,24406.22,24509.44,24064.45,25844.65,2579.26,2540.86,161.5,159.42,4304.88,4251.2,126.79,182.41,3522.21,3528.57,76893.75,157778.8,12305.01,146773.92,725806.35,473005.29,321383.75,300387.08,1072692.69,295123.27,23099.99,3635.06,532386.19,255596.75,181.28,80.59,379191.04,257211.86
1:47,MCS 892,7/1/2025 12:52,68014.86,64524.24,1414.55,1478.88,36298.19,36034.01,16947.85,17885.7,4925.39,4891.35,962.01,952.17,2046.86,2009.2,63.25,144.85,3991.82,3998.66,68099.77,139156.39,6336.93,74928.39,875417.01,563965.28,183705.24,175645.79,1660411.99,460507.73,97522.63,15350.61,216281.76,98735.99,114.85,58.22,348557.7,236410.81
1:48,MCS 893,7/1/2025 12:54,68564.75,65383.53,1124.33,1198.78,29263.81,29211.04,24322.01,26249.85,3284.77,3253.44,260.27,256.93,3209.2,3136.96,190.84,238.86,3003.01,3008.03,93727.15,192280.19,6864.03,82731.13,963668.24,624237.73,359690.49,335876.65,1512191.59,418291.49,38344.5,6027.08,442646.01,209096.74,255.67,108.88,358044.27,242835.22
1:49,MCS 900,7/1/2025 12:56,61514.05,59050.21,3197.07,3429.44,18689.08,18744.31,36757.78,40706.97,1612.06,1583.16,238.11,235.87,4967.8,4923.89,94.8,135.66,2995.68,3000.68,90455.13,186819.39,20669.32,250641.08,662128.83,430962.54,584552.1,549558.83,799127.95,219185.73,37793.75,5959.18,725191.91,352199.5,169.08,73.43,384195.05,260569.73
1:50,MCS 901,7/1/2025 12:58,104198.81,99834.24,1557.93,1657.66,81501.28,81647.35,18220.15,19430.46,5643.61,5593.14,1298.36,1286.47,2494.05,2442.5,1004.58,1076.87,9662.22,9692.72,129413.59,266506.29,8601.26,103461.65,2438177.03,1585022.41,244936.36,231165.42,2359801.55,653138.95,160826.28,25335.5,317830.45,148296.05,959.16,391.09,1046469.74,710782.17
1:51,MCS 905,7/1/2025 13:00,79460.52,74858.76,651.12,777.14,31757.95,31835.72,28066.04,29848.89,3228.68,3179.95,482.8,476.78,2788.22,2727.94,391.29,430.86,3421.51,3424.63,63639.57,129183.89,2433.27,32596.09,612735.53,398614.78,243235.6,229088.33,871427.49,239702.57,41347.61,6500.41,234054.92,107120.88,293.06,114.05,239017.92,161987.62
1:52,MCS 906,7/1/2025 13:02,100256.76,95232.19,2416.45,2534.38,117181.47,117000.66,13999.09,14710.17,4438.41,4400.58,1334.51,1321.39,2040.48,2005.84,1418.07,1502.39,11642.33,11671.59,93617.04,191308.58,10003.05,118631.11,2635334.71,1707486.3,141606.69,138482.67,1395878.11,386513.45,125104.74,19697.22,202358.44,92025.29,1013.59,409.31,947931.28,643441.29
1:53,MCS 908,7/1/2025 13:04,105495.07,100928.78,653.04,791.02,118397.94,118165.62,15974.02,16920.74,4599.84,4564.16,1382.85,1370.92,1704.99,1680.28,994.39,1097.11,11613.44,11647.05,121185.72,249238.59,3431.68,46725.1,3275849.91,2121590.13,198672.81,189312.95,1779343.22,493072.39,158482.48,24979.49,207528.86,94805.8,884.02,369.54,1163317,789940.21
S1:8,QC MES 5 ppm,7/1/2025 13:06,5.55,5.27,5.12,5.46,5.26,5.25,5.54,5.93,4.79,4.99,5.22,5.26,5.5,5.49,5.1,4.91,5.28,5.3,24776.89,51028.17,99711.52,1201877.03,564525.42,366032.11,267283.44,251442.37,7189390.69,2091562.74,2269172.46,363944.87,2389998.66,1187251.55,16285.59,6120.65,2050958.37,1393197.27
S1:9,SJS-Std,7/1/2025 13:08,78760.79,74020.8,19053.81,19663.67,35560.54,35427.82,21043.08,21971.17,14724.1,14560.88,494.93,484.77,12446.28,12236.81,423.59,546.23,3402.77,3405.01,35833.88,72836.77,37958.27,442925.85,389720.84,251982.36,103736.13,105099.28,2253881.11,622475.3,25604.07,4001.36,565854.59,270946.14,207.01,87.07,135050.16,91506.44
1:54,MCS 913,7/1/2025 13:10,82803.82,78255.67,4562.78,4726.63,46291.45,46136.53,23275.7,24638.16,4167.52,4121.29,589.62,584.64,3023.48,2958.99,349.66,413.44,4659.48,4661.97,66626.89,135645.21,16174.08,189467.91,897179.28,580272.24,202718.45,192724.73,1129585.24,311970.47,49898.85,7872.06,253395.91,116628.5,270.24,110.59,326969.17,221508.08
1:55,MCS 914,7/1/2025 13:12,108788.01,103683.32,3142.86,3311.42,118849.59,118443.82,13593.09,14285.91,4299,4257.16,1309.23,1295.85,1544.69,1528.25,1268.58,1351.32,11337.72,11367.58,111982.61,229484.31,14274.07,170044.23,2946611,1905587.3,151563.26,147131.19,1490413.38,412187.82,135007.8,21247.57,171837.75,77494.28,1000.59,406.02,1017680.99,690869.25
1:56,MCS 921,7/1/2025 13:14,45801.64,43482.3,698.25,825.34,8167.51,8127.16,39891.11,44139.5,770.08,748.83,42.68,41.84,3612.11,3585.07,199.52,225.32,1929.63,1929.87,60797.43,124389.96,4201.52,55929.04,261366.14,168798.07,572559.39,538164.68,345524.63,93849.95,9193.48,1447.4,482041.85,231866.4,258.47,101.21,223421.64,151298.62
1:57,MCS 923,7/1/2025 13:16,74611.15,70888.93,1834.18,1957.19,24582.97,24592.22,34850.51,37836.62,3057.35,3009.91,483.33,477.87,9556.69,9368.89,224.3,276.68,3129.88,3132.09,80513.84,164658,8793.43,106070.92,639123.1,414920.8,406791.27,379944.47,1111484.74,305600.59,54496.38,8573.51,1016372.03,491273.71,242.24,101.08,294595.17,199611.33
1:58,MCS 924,7/1/2025 13:18,86441.89,82195.07,1826.85,1921.49,51547.35,51214.85,18383.84,19485.69,5768.79,5698.96,1192.37,1182.47,2484.46,2435.86,233.92,305.64,6405.7,6436.3,91098.91,186372.27,8558.2,101784.04,1308527.47,843671.59,209726.83,199083.56,2046802.76,564703.44,126124.84,19887.43,271391.19,125668.73,245.44,107.65,588696.13,400502.79
1:59,MCS 925,7/1/2025 13:20,110911.13,106385.29,975.8,1046.73,225434.95 o,228731.00 o,9679.19,10118.36,2810.66,2761.5,1218.42,1209.6,934.56,935.09,936.92,1081.4,9549.85,9573.01,125704.24,259176.52,4984.12,60423.17,6153753.46,4051639.71,118899.23,118277.71,1073406.67,294540.91,138252.86,21821.78,120437.61,52612.6,826.71,359.87,943860.26,640621.16
0.083333333,MCS 926,7/1/2025 13:22,77271.6,73125.44,1399.79,1480.94,30355.61,30315.25,25197.47,26887.29,3950.54,3896.84,509.92,504.49,7195.66,7114.23,48.36,102.17,3338.36,3339.53,73949.36,150686.19,6002.51,71801.15,699843.35,453563.21,260937.43,245372.42,1273385.09,350796,51223.41,8064.06,684588.96,331225.84,102.7,45.04,278660.76,188747.68
2:01,MCS 927,7/1/2025 13:24,65370.58,61493.3,1494.97,1596.68,27470.66,27462.16,34395.43,36707.52,3721.86,3654.62,379.72,371.95,3532.66,3465.65,328.96,410.44,3349,3347.43,47746.97,96934.53,4920.83,59405.02,483352.68,313586.9,271768.39,254937.51,915871.13,251168.25,30691.43,4793.51,267623.18,123893.7,240.93,101.39,213340.46,144386.96
2:02,MCS 928,7/1/2025 13:25,32110.98,30077.26,401.96,477.88,7798.35,7780.93,24235.87,25880.92,628.72,611.51,13.4,12.55,2087.41,2042.49,11.27 u,53.13,1118.37,1119.47,34264.7,69442.99,2028.65,27037.73,200601.11,129913.61,279673.28,262044.79,227273.35,61750.65,5066.45,794.75,233407.74,106815.22,78.28,33.56,104133.89,70582.85
2:03,MCS 931,7/1/2025 13:27,61651.28,58622.64,1541.23,1640.37,31017.88,30874.44,29305.56,31751.62,4294.24,4251.84,460.62,456.86,3270.07,3198.6,148.26,187.34,2380.39,2381.88,77433.43,158508.6,8603.46,103517.72,938429.34,606172.33,398136.55,371469.74,1815907.05,502131.67,60046.46,9473.74,415527.11,195957.15,202.44,83.42,260788.11,176691.05
S1:8,QC MES 5 ppm,7/1/2025 13:29,5.54,5.26,5.11,5.44,5.26,5.23,5.52,5.9,4.78,4.99,5.21,5.26,5.44,5.42,5.06,4.9,5.27,5.28,24726.15,50906.47,99483.63,1197772.81,564981.37,364778.14,266191.79,250507.15,7171606.75,2088065.49,2268283.13,363441.79,2365384.41,1172750.43,16152.14,6117.79,2047019.18,1389416.03
S1:9,SJS-Std,7/1/2025 13:31,79003.92,73920.17,19074.24,19671.36,35571.38,35423.42,21070.45,21971.07,14727.54,14566.06,494.43,482.41,12481.26,12251.52,444.04,549.46,3405.43,3404.46,35944.39,72738.68,37998.78,443098.38,389839.48,251951.08,103870.66,105098.88,2254406.61,622696.7,25582.2,3984.72,567394.62,271270.4,213.64,87.48,135155.65,91491.75
2:04,MCS 933,7/1/2025 13:33,51922.92,49221.08,1571.12,1671.48,13286.87,13248.01,36540.87,39625.47,1062.34,1032.12,106.52,104.89,5944.91,5816.93,41.71,85.81,2025.11,2027.09,54246.13,110890.54,7317.99,88013.53,334530.54,216477.64,412848.49,384935.55,374983.66,101761.37,14515.49,2284.16,619098.59,295738.17,100.77,42.76,184561.42,125091.14
2:05,MCS 935,7/1/2025 13:35,51583.91,49276.93,3326.03,3560.25,10971.25,10967.97,34990.61,38581.8,2113.04,2078.53,120.74,118.76,6706.64,6600.19,146.6,184.2,2456.28,2456.05,71840.68,147782.68,20366,246445.39,368249.6,238921.01,526993.97,494912.58,991550.51,272401.18,20058.28,3148.83,922171.59,446753.89,215.23,89.34,298359.09,202000.16
2:06,MCS 939,7/1/2025 13:37,109866.53,105434.44,591.73,708.16,318272.59 o,320973.19 o,6410.58,6663.09,2380.96,2338.01,1428.91,1414.63,660.62,671.36,2462.07,2634.67,12623.3,12651.6,118950.88,245404.32,2953.81,39722.32,8299132.42,5431108.49,75338.3,80359.07,868948.07,238307.97,154440.82,24310.01,87127.89,36471.98,1969.97,813.98,1191761.6,808729.15
2:07,MCS 941,7/1/2025 13:39,69725.88,65698.76,1623.09,1711.98,22584.64,22533.24,35123.75,37509.34,2029.72,1989.07,237.65,231.8,5128.6,5034.13,145.58,189.07,2512.42,2514.69,50497.84,102651.93,5285.5,63038.95,394102.3,255187,275185.2,258102.62,496067.44,135776.97,20440.98,3186.67,377405.2,177908.08,144.85,55.96,158742.78,107584.96
2:08,MCS 945,7/1/2025 13:41,87260.8,83129.53,850.76,1015.25,38175.67,38145.03,38845.88,41994.09,2605.86,2565.44,288.72,283.75,3738.03,3655.07,134.13,205.13,3639.36,3644.86,78915.5,161831.92,3515.08,47185.94,831680.54,539284.08,380017.45,354523.43,794424.21,218430.56,29116.57,4561.55,345175.99,161452.87,156.18,69.52,287079.29,194675.23
2:09,MCS 949,7/1/2025 13:43,72377.28,68209.9,1782.73,1863.36,27262.03,27166.38,29831.1,31663.78,2752.76,2713.01,171.6,168.02,4964.22,4854.38,455.36,510.83,3039.72,3041.92,50973.77,103633.01,5634.62,66612.1,462559.4,299138.59,227334.42,214753,653692.6,179932.89,15447.65,2419.58,356294.05,166906.68,298.25,118.13,186740.32,126535.97
2:10,MCS 1004,7/1/2025 13:45,113564.42,108933.45,560.38,673.66,145535.45,146079.68,13304.94,14024.26,4526.46,4483.78,1008.29,1000.63,1165.78,1158.82,864.73,960.63,9964.77,9982.19,126798.27,261434.32,2888.52,39004.94,3913798.93,2549228.09,160899.15,155631.45,1701972.19,470838.77,113388.32,17892.31,143914.02,63958.8,758,317.14,970227.7,658073.19
2:11,MCS 1005,7/1/2025 13:47,99878.46,94437.82,1978.42,2071.05,54185.27,54097.85,21333.24,22465.35,8357.49,8247.65,640.06,633.13,3181.02,3117.91,256.79,349.53,6049.36,6050.1,71347.02,145280.49,6323.74,74866.09,932337.41,604058.54,165013.39,159072.01,2009760.32,553901.26,48223.74,7591.16,237867.33,109184.37,200.45,87.43,376851.08,255195.14
2:12,MCS 1006,7/1/2025 13:49,129724.76,123204.5,556.94,694.59,119813.21,119698.16,13396.79,14015.47,4861.04,4795.31,1902.19,1890.53,1147.09,1154.37,555.2,656.85,11272.08,11295.94,107652.53,219864.1,2175.03,30333.6,2394791.97,1552542.2,120484.98,119724.65,1358765.5,374343.26,157503.66,24886.34,110043.98,47672.74,398.15,169.89,815705.36,553470.66
2:13,MCS 1007,7/1/2025 13:51,79918.33,75226.08,1740.1,1822.13,46917.92,46743.4,27414.08,29052.39,3391.05,3326.52,371.32,366.55,2359.53,2329.01,324.86,431.8,4647.79,4649.58,57393.47,116467.1,5609.38,66431.46,811550.98,524696.65,213065.53,201970.99,820744.63,224861.73,29653.88,4663.48,181905.12,82292.16,235.98,104.28,291086.73,197170.73
S1:8,QC MES 5 ppm,7/1/2025 13:53,5.57,5.29,5.13,5.5,5.28,5.27,5.57,5.96,4.81,5,5.23,5.28,5.53,5.52,5.09,4.88,5.31,5.32,24838.32,51188.01,100006.5,1211869.3,566741.56,367474.5,268599.44,252665.26,7210889.27,2094636.34,2277121.45,365371.61,2403730.2,1194094.22,16243.5,6086.15,2063771.04,1400999.2
S1:9,SJS-Std,7/1/2025 13:55,79107.73,74375.81,19185.27,19835.54,35660.3,35430.08,21154.99,22127.83,14796.63,14640.13,496.86,486.77,12506.59,12296.18,413.53,526.14,3429.03,3432.26,35991.58,73182.8,38219.06,446780.53,390813.21,251998.37,104286.17,105734.17,2264974.92,625860.65,25689.86,4015.41,568509.69,272254.73,203.75,84.52,136091.08,92237.92
2:14,MCS 1008,7/1/2025 13:57,104982.56,98531.68,726.75,772.32,165665.74,165337.24,11589.98,11946.92,4183.5,4088.84,1491.28,1473.41,1329.07,1348.58,920.94,1052.15,9274.82,9271.72,49171.96,99584.07,1643.11,19738.1,1868309.98,1209991.75,58968.8,65914.17,660661.5,180343.75,71717.17,11272.14,78124.28,31843.37,377.09,155.25,378763.44,256373.15
2:15,MCS 1010,7/1/2025 13:59,84684.4,79243.56,567.97,702.19,40104.41,39906.28,25696.05,26881.88,3590.82,3508.55,238.33,231.22,2021.13,2013.34,174.3,242.1,4205.04,4205.88,41503.37,83901.05,1372.38,18868.04,473438.35,305733.73,136372.8,133426.49,593453.04,161952.37,15051.39,2341.71,113736.22,49043.41,130.58,50.85,179745.71,121732.67
2:16,MCS 1011,7/1/2025 14:01,111593.8,106364.38,702.79,837.52,117871.72,117554.98,17326.46,18347.7,4960.79,4920.82,1124.4,1112.39,1695.43,1677.99,767.64,875.51,10635.73,10658.38,113732.58,233075.94,3283.66,44006.58,2893429.77,1872560.15,191195.62,182731.09,1702570.38,471655.53,115349.62,18146.93,185190.14,84137.15,627.42,266.81,945226.62,641359.87
2:17,MCS 1012,7/1/2025 14:03,102022.56,96253.35,964.82,1011.49,121031.04,120749.35,13241.09,13803.8,4459.66,4376.83,1275.2,1264.18,1328.22,1333.24,949.01,1061.34,8557.4,8610.74,68764.02,139737.32,2995.31,35524.3,1964533.15,1271868.92,96764.68,98969.59,1012728.04,277586.18,87417.87,13782.16,104539.76,44788.34,525.6,217.38,502932.51,342652.51
2:18,MCS 1013,7/1/2025 14:05,37628.62,35347.83,2247.3,2337.45,11272.15,11200.73,24729.41,26305.72,860.45,836.23,31.57,30.58,4323.55,4228.26,275.51,315.12,961.17,960.98,34591.5,70301.04,9166.31,107824.59,249721.22,161053.02,245886.25,231457.07,267651.94,72661.51,6500.98,1022.59,402479.84,189532.74,250.14,98.55,77143.19,52228.86
2:19,MCS 1014,7/1/2025 14:06,43702.36,40560.25,1958.26,2145.79,12666.91,12617.58,19957.58,20826.2,1343.85,1305.88,112.76,109.66,6811.11,6628.28,2.27 u,25.38 u,1961.97,1964.09,21531,43471.71,4362.65,53982.96,150437.47,97272.92,106462.52,107395.66,224180.6,60855.77,9081.27,1423.15,342394.03,159335.56,70.51,21.23,84326.34,57164.05
2:20,MCS 1016,7/1/2025 14:08,65762.99,62049.56,6242.42,6450.91,22003.38,21865.88,19941.45,20945.1,3747.64,3692.93,267.25,262.09,10022.83,9910.21,139.06,218.55,2691.54,2691.75,44069.04,89784.14,18401.88,215041.08,355268.32,229129.58,144695.16,141103.28,846180.22,232875.18,21118.76,3306.43,667946.61,323014.68,136.11,58.61,157339.29,106545.78
2:21,MCS 1017,7/1/2025 14:10,71777.45,67839.78,1698.1,1787.96,28231.28,28273.41,47458.7,51236.66,2451.09,2396.69,610.38,603.09,5583.43,5452.86,212.59,319.67,2068.68,2068.72,50427.41,102822.7,5361.85,63840.88,477816.02,310553.48,360598.02,336785.93,580819.26,158620.99,45448.51,7147.51,397572,186874.14,176.15,80.41,126824.5,85878.39
2:22,MCS 1018,7/1/2025 14:12,81806.41,76809.43,409.97,492.5,33028.76,32998.91,28852.58,30554.04,3313.53,3263.39,427.27,419.96,1882.77,1865.81,350.21,378.87,2970.17,2970.81,54686,110724.39,1353.87,18135.89,531892.84,344870.39,208736,198051.77,746649.78,205373.56,31499.84,4934.22,139703.4,61678.35,236.55,88.42,173212.34,117310.05
2:23,MCS 1019,7/1/2025 14:14,45334.1,42818.49,1659.13,1775.2,4978.19,4970.59,39052.75,42781.23,398.44,388.09,61.77,60.74,6040.49,6009.93,115.15,128.01,748.57,748.43,50836.21,103582.47,8273.19,100060.31,134727.13,87324.42,473523.7,443504.09,151988.62,41359.67,10422.3,1641.93,673543.07,327812.53,161.73,57.8,73318.2,49639.79
S1:8,QC MES 5 ppm,7/1/2025 14:16,5.56,5.27,5.11,5.45,5.23,5.24,5.55,5.93,4.78,4.97,5.22,5.26,5.49,5.48,5.08,4.88,5.29,5.3,24817.85,51020.82,99514.05,1200434.37,561279.02,364993.31,267682.69,251627.9,7169763.39,2079524.08,2271118.12,363928.99,2385362.31,1184081.33,16197.05,6082.37,2055800.53,1394505.4
S1:9,SJS-Std,7/1/2025 14:18,79348.82,74414.84,19111.15,19839.21,35636.66,35518.67,21148.63,22066.02,14757.83,14595.84,497.91,490.26,12434.27,12322.72,412.45,540.61,3429.66,3430.5,36101.16,73220.84,38072.02,446862.88,390554.31,252627.88,104254.87,105483.68,2259040.7,623968.67,25736.45,4040.01,565325.54,272839.79,203.4,86.36,136116.37,92190.61
2:24,MCS 1022,7/1/2025 14:20,65090.1,61138.2,1129.29,1280.1,38664.33,38703.84,17377.18,18203.57,3017.08,2952.78,1187.39,1175.88,3015.07,2959.91,414.18,499.3,3327.74,3327.29,46710.47,94703.38,3692.95,47196.56,668267.73,434119.94,135054.56,132445.81,729794.12,199481.5,86678.39,13651.69,227297.76,104160.28,281.5,117.72,208278.3,141008.33
2:25,MCS 1023,7/1/2025 14:22,121357.89,116572.23,483.88,617.9,232329.09 o,235440.80 o,11319.63,11885.84,3569.59,3524.41,1690.82,1676.68,852.69,863.24,1405.26,1523.71,9249.22,9270.34,137761.33,284381.6,2555.23,36502.42,6352087.89,4177163.87,139219.85,136325.96,1364955.88,376378.13,190730.56,30068.45,111602.54,48740.77,1206.93,500.57,915615.96,621363.52
2:26,MCS 1039,7/1/2025 14:24,50281.87,47463.5,1063.29,1131.89,14532.71,14464.25,31326.52,33891.35,1317.08,1286.48,63.99,62.86,3563.39,3485.27,214.98,251.54,2356.98,2355.79,56760.33,115512.88,5394.03,64910.3,395301.27,255339.17,382459.8,356962.26,501751.37,136883.59,10711.36,1686.14,407267.58,191899.33,242.66,96.98,232063.54,157052.3
2:27,MCS 1042,7/1/2025 14:26,106568.3,101879.18,501.41,598.59,175393.33,176718.13,12112.22,12768.43,3763.49,3729.84,2685.19,2647.62,1184.66,1187.12,958.46,1068.27,9322.64,9341.12,132223.3,271679.7,2873,38538.59,5241396.08,3426910.18,162767.84,157270.75,1572660.18,435279.92,328361.95,51469.27,160205.01,72639.47,917.48,387.73,1008686.47,684318.21
2:28,MCS 1044,7/1/2025 14:28,58959.3,56124.52,3333.09,3611.25,14238.7,14256.59,37684.23,41895.69,1582.1,1552.69,200.46,197.23,7034.81,6945.23,295.05,345.39,1993.13,1992.6,87771.29,179784.5,21806.3,267065.74,510771.76,331892.55,606682.49,571926.3,793984.32,217627.81,32754.09,5134.73,1031880.06,502396.17,382.8,161.25,258829.77,175208.1
2:29,MCS 1045,7/1/2025 14:30,105718.7,100611.71,1747.32,1857.06,122474.66,122693.44,14827.96,15570.41,4532.36,4497.23,1245.8,1232.86,1509.25,1497.07,859.65,946.14,10514.09,10535.09,112392.93,229989.41,8263.68,99289.8,3136075.18,2038694.44,170716.33,163602.94,1622709.69,449671.38,132744.25,20888.01,173240.33,78388.8,721.21,298.51,974717.33,661283.14
2:30,MCS 1046,7/1/2025 14:32,59554.47,57021.23,1500.74,1651.01,8330.2,8331.49,50942.55,57451.65,717.48,697.12,46.31,44.98,6697.17,6589.32,162.72,184.54,1341.08,1342.43,86772.73,178777.3,9698.27,120553.4,292612.21,189940.04,802592.5,762115.14,353383.51,95907.01,10249.31,1602.39,962687.05,466604.43,238.71,92.79,170504.97,115568.11
2:31,MCS 1050,7/1/2025 14:34,79264.64,74778.71,2514.34,2614.67,44968.36,45156.8,20462.2,21521.05,4652.86,4583.67,1026.05,1013.64,2141.4,2114.18,187.14,285.18,4906.99,4911.3,57314.83,116568.6,8088.79,95134.86,783180.13,510373.47,160203.5,154721.31,1133212.19,311779,75954.66,11936.35,167762.16,75320.3,166.15,75.29,309420.33,209691.81
2:32,MCS 1052,7/1/2025 14:36,51126.21,48088.37,1730.32,1810.82,12322.51,12332.48,31863.58,33888.53,1128.04,1095.04,101.59,99.31,4360.32,4286.45,35.43,88.56,1300.67,1300.29,35457.26,72135.76,5390.94,63808.92,206012.41,133823.29,239029.54,225405.23,264743.48,71790.31,10535.65,1653.54,310500.14,145248.37,87.22,34.88,78752.93,53313.29
2:33,MCS 1053,7/1/2025 14:38,87641.2,82306.2,1086.76,1267.73,51377.02,51612.79,16833.86,17560.72,5455.1,5357.28,1018.31,1009.62,1934.84,1923.65,87.46,197.93,6004.62,6006.25,50972.3,103270.14,2915.26,38258.17,719691.43,469188.43,106105.99,107058.78,1068663.55,293107.69,61369.32,9678.89,126795.85,55450.49,105.96,49.87,304528.82,206252.1
S1:8,QC MES 5 ppm,7/1/2025 14:40,5.56,5.29,5.13,5.5,5.22,5.26,5.57,5.96,4.8,4.99,5.22,5.28,5.49,5.48,5.08,4.87,5.31,5.32,24806.66,51234.69,99829.16,1211542.44,560298.75,366380.23,268555.72,252621.71,7194103.48,2089250.96,2269678.64,364780.05,2387266.6,1185661.14,16215.87,6076.77,2063421.11,1400359.22
S1:9,SJS-Std,7/1/2025 14:42,79180.45,74355.96,19132.89,19867.85,35573.02,35549.73,21157.53,22059.6,14753.39,14570.09,497.43,487.83,12502.66,12273.45,419.12,536,3437.99,3439.29,36024.63,73163.45,38115.14,447505.19,389857.51,252848.61,104298.62,105457.65,2258361.29,622868.69,25715.22,4022.86,568337.01,271753.67,205.56,85.77,136446.32,92426.56
2:34,MCS 1056,7/1/2025 14:44,88267.94,83408.52,9626.54,10146.83,37395.25,37561.12,31950.2,33959.77,4490.15,4410.54,455.8,446.4,16316.14,16030,254.25,327.7,6392.55,6390,58065.93,118279.89,27781.42,331071.72,592605.12,386283.55,227446.07,215124.44,995128.51,272996,32886.12,5134.49,1056927,512276.75,188.91,77.9,366696.35,248189.56
2:35,MCS 1058,7/1/2025 14:45,51361.61,48325.11,1653.72,1740.18,12039.83,11990.11,33092.14,35306.13,1155.54,1122.34,88.67,87.34,5684.18,5565.12,10.35,60.41,1701.51,1702,37804.19,76893.6,5466.2,65044.95,213626.19,138084.51,263448.13,247546.97,287687.96,78052.31,10030.65,1582.59,422757.92,199682.16,75.14,30.15,109284.1,74021.77
2:36,MCS 1111,7/1/2025 14:47,109186.25,104521.74,592.08,685.95,100249.52,100736.79,17006.16,18021.62,5236.29,5190.73,1055.91,1048.88,1676.44,1655.82,708.77,800.95,9388.5,9414.85,116338.52,239434.87,2911.08,37954.46,2572797.57,1677657.42,196186.95,187213.71,1878666.2,520100.46,113316.79,17897.24,190839.86,86761.67,608.07,255.96,872337.09,592303.45
2:37,MCS 1112,7/1/2025 14:49,49619.58,46727.7,687.09,772.3,17206.18,17258.58,20556.15,21847.26,1744.21,1714.46,70.04,68.02,2036.88,2016.01,23.11 u,58.56,2064.75,2065.64,52751,107145.21,3344.46,42387.79,440709.38,286882.58,236459.95,223007.38,625317.4,171666.13,10927.86,1707.03,227482.61,105095.4,87.22,35.12,191471.84,129704.09
2:38,MCS 1113,7/1/2025 14:51,82327.05,77782.01,875.78,1039.05,31631.82,31559.71,36036.02,38581.11,3260.51,3194.89,227.35,222.27,3482.1,3408.11,162.7,219.24,3621.02,3623.67,61735.66,125695.56,3023.22,40326.41,571442.53,370001.4,292348.01,273867.42,824046.53,225514.84,20284.31,3168.38,270654.13,125093.97,156.67,63.63,236841.12,160483.65
2:39,MCS 1114,7/1/2025 14:53,97261.26,92604.62,3554.54,3785.3,38285.55,38260.39,27386.4,29334.29,4258.07,4208.19,363.98,360.26,8378.47,8300.46,232.06,302.24,4911.97,4914.43,96030.65,196685.87,15470.58,186250.89,910646.16,590570.34,292590.15,274201.68,1415980.38,390820.37,38693.89,6096.5,818881.47,398497.01,233.04,101.04,422975.86,286537.05
2:40,MCS 1115,7/1/2025 14:55,107397.56,102705.71,964.46,1029.81,103986.1,104281.02,17039.93,18148.5,5079.37,5016.29,1097.62,1087.97,2084.21,2045.93,613.93,671.99,11329.66,11353.45,132894.58,273145.43,5365.9,64762.79,3099288.36,2016891.68,228248.56,216233.91,2116236.08,583673.07,136040.05,21439.88,267616.06,123965.46,611.28,249.86,1222519.06,829482.82
2:41,MCS 1116,7/1/2025 14:57,54823.77,52108.92,2227.36,1484.13,27062.81,25830.48,18547.85,20882.64,2736.06,2671.37,121.02,120.2,3793.7,3489.88,189.89,198.61,2996.81,2975.41,48358.76,99183.42,8727.41,66451.7,574997.95,356172.92,177094.1,180175.6,813299.06,221776.53,14073.23,2228.99,341776.69,150401.22,189.07,66.63,230536.46,154983.74
2:42,MCS 1117,7/1/2025 14:59,55658.98,53371.07,7219.26,4623.66,10569.28,10001.35,27470.7,30942.08,1763.31,1704.17,264.67,264.9,9483.99,9024.1,226.02,168.12,1149.2,1135.15,45585.77,94353.4,25945.33,188617.65,208715.89,128203.71,243411.81,241839.91,487353.53,131559.69,24789.28,3946.37,769698.24,359358.77,201.62,56.16,82183.84,54972.36
2:43,MCS 1118,7/1/2025 15:01,52128.8,49434.17,2039.17,1502.86,13066.32,12605.9,34321.64,38104.83,1227.15,1188.25,118.99,117.43,5613.54,5330.39,17.4,30.40 u,2408.71,2395.85,47206.9,96615.97,8212.34,69006.65,285180.45,178574.99,336149,323501.26,375423.51,101541.06,14171.13,2233.83,509918.94,235136.51,80.94,25.43,190257.42,128138.59
