"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"01:46","MCS 617","28-04-2025 20:22",76525.45,75644.97,1517.45,1482.62,36192.95,36590.82,24700.49,24000.71,6890.87,6689.25,241.04,256.59,4088.54,4326.37,506.35,544.4,4488.47,4189.78,79512.76,198288.72,9130.01,106991.18,1004991.06,657425.06,306132.66,295331.56,2980331.81,810364.47,28100.56,4683.46,526048.12,258763.67,392.91,147.49,460122.93,337220.43
"01:47","MCS 618","28-04-2025 20:26",99194.62,98803.62,1428.16,1457.39,47077.06,48756.09,28079.74,27876.97,8577.97,8585.28,355.24,341.62,3446.13,3490.71,495.44,534.77,5637.72,5593.35,101322.1,245448.56,8618.49,102515.78,1345195.12,951982.71,361610.25,315740.32,3533601.36,973249.26,41587.22,6710.46,481540.92,219080.28,373.02,152.06,644414.64,420754.21
"01:48","MCS 619","28-04-2025 20:30",76287.85,76860.8,2851.32,3014.42,34202.38,34216.08,27576.7,27943.19,7531.28,7657.02,444.31,449.08,8855.44,8740.42,594.32,605.16,4157.12,4086.16,92244.23,219141.65,19526.7,226137.19,1091636.09,774061.16,393971.88,370428.44,3586835.05,965727.79,55779.59,8870.44,1221260.84,573825.93,501.54,203.85,487007.66,325648.43
"01:49","MCS 620","28-04-2025 20:34",94324.46,94007.94,1565.25,1602.75,44349.02,47175.03,30438.3,31362.17,9023.76,8757.14,602.17,587.26,4873.3,5129.24,528.25,582.8,5111.32,5022.55,98275.73,246662.57,8996.56,112982.85,1305253.88,910323.4,374308.21,367281.45,3835915.6,1068429.74,69558.09,11443.33,658999.21,313753.55,444.43,167.91,580386.8,404509.86
"01:50","MCS 621","28-04-2025 20:38",75815.71,79209.79,1572.53,1619.13,33694.8,36994.9,22561.56,22551.51,5790.25,6015.34,206.87,219.33,4751.8,4686.65,451.09,498.44,4042.95,3984.59,90796.04,220384.56,10133.35,120820.81,1143409.85,774205.51,330233.53,317212.63,2675774.66,786421.53,28696.29,4467.41,706030.86,328867.46,403.33,165.17,470889.32,317718.1
"01:51","MCS 622","28-04-2025 20:42",86813.02,88497.09,1565.87,1220.24,43241.93,43081.12,20159.7,19185.7,8210.04,8683.09,248.1,252.06,4104.7,4052.38,584.98,661.36,5669.38,5620.4,92200.12,226757.02,9534.58,86457.92,1191072.9,846997.79,262562.29,254781.08,3491845.55,1016995.96,29541.49,4770.11,550243.44,248961.77,471.61,197.52,678465.64,440961.1
"01:52","MCS 623","28-04-2025 20:46",58778.17,54496.8,1183.4,1192.71,28466.07,26722.92,16256.85,15772.55,4880.16,5001.74,545.97,591.13,3089.77,2853.42,525.42,536.32,3338.24,3347.29,63698.3,152860.7,7687.17,90384.89,809186.33,573852.14,233112,216239.24,2311405.79,611528.53,68796.23,11938.6,422328.93,204212.64,452.84,169.81,393131.91,262564.97
"01:53","MCS 624","28-04-2025 20:50",69712.13,71160.72,1977.89,2054.55,31535.39,31888.84,20856.05,18800.84,5105.66,5294.96,185.5,184.22,6130.27,6132.45,516.96,588.98,3010.21,3087.84,82021,189021.96,12354.32,148672.46,907681.8,678468.46,255906.56,250662.7,2108479.34,608269.32,22787.4,3558.43,767337.77,382634.13,415.49,169.37,341753.36,235550.74
"S1:8","QC MES 5 ppm","28-04-2025 20:54",4.75,5.1,5.19,4.63,4.97,4.71,5.48,5.42,4.82,4.46,4.81,4.91,4.73,5.2,4.8,4.78,4.65,4.83,21273.38,51876.77,106510.15,1252733.83,521742.68,385753.58,258446.87,258431.62,7271723.52,2064797.7,2036013.08,362108.52,2477986.92,1162332.33,15278.63,5436.31,2096115.08,1408877.07
"S1:9","SJS-Std","28-04-2025 20:58",81741.06,78338.99,20023.55,19103.32,38315.26,35784.35,23041.99,23890.2,15226.94,14698.47,574.03,590.22,12463.91,13299.48,665.78,711.84,3516.79,3422.58,32558.07,83680.56,45821.87,515490.88,382775.93,268714.1,115611.71,127333.08,2590312.93,723544.8,26101.27,4262.1,672436.87,304770.24,202.5,86.84,149704.62,102840.18
"01:54","MCS 625","28-04-2025 21:02",71936.08,68901.86,2047.06,1914.24,30395.45,33398.3,22710.93,23595.92,5856.16,5743.29,221.17,230.25,6055.46,6080.09,397.99,440.12,3546.35,3549.24,81889.61,179658.74,12248.12,142784.09,925066.27,651291.67,311237.35,280854.08,2379884.41,679527.36,25795.36,4097.07,782441.23,406925.16,332.21,134.22,410355.22,275784.73
"01:55","MCS 626","28-04-2025 21:06",81576.12,86391.96,1275.16,1227.21,40408.42,40867.63,26638.84,26824.57,7933.01,7972.11,929.54,953.76,3440.93,3202.76,425.9,494.11,4696.61,4980.71,92970.74,208989.98,7375.24,87606.44,1115663.21,785558.74,348457.59,316402.9,3111908.79,913767.32,104564.87,17456.69,453702.23,210984.58,378.77,143.95,546928.56,364651.34
"01:56","MCS 627","28-04-2025 21:10",65469.24,65944.18,2137.5,2088.61,22855.91,24343.72,19595.68,19986.09,4236.98,3894.65,199.15,197.83,6129.27,6047.91,360.2,406.11,2527.87,2370.36,70519.84,170333.57,12823.49,154384.2,642746.51,440146.78,254779.48,238306.97,1687245.89,469627.78,23731.43,3621.17,743098.41,366395.99,302.2,121.78,264194.63,192127.56
"01:57","MCS 628","28-04-2025 21:13",83111.04,84393.19,1913.42,1825.01,39646.71,38424.05,27497.16,28279.18,9438.1,9360.65,418.42,386.17,4707.05,4481.95,665.98,734.09,4124.48,4493.65,96138.57,213225.92,11318.78,133443.72,1116166.74,778630.31,346902.96,327708.97,3861851.61,1138908.5,47673.7,7204.61,616270.25,279579.71,498.27,201.4,477037.61,340989.66
"01:58","MCS 629","28-04-2025 21:17",72451.98,71962.6,1746.18,1873.91,32917.97,31736.86,25435.65,24537.71,7077.02,7083.74,652.86,635.57,4440.37,4480.76,321.53,381.61,3629.76,3754.88,82333.67,201603.04,10881.47,131673.73,982109.63,670651.27,349753.66,315556.28,3066967.66,847494.65,77267.22,12621.57,625927.35,275355.54,274.58,119.96,421570.59,280802.49
"01:59","MCS 630","28-04-2025 21:21",77874.87,77601.17,1094.22,1204.14,38903.22,39372.28,23548.03,22711.38,6633.73,6788.62,343.86,364.01,3444.9,3474.73,444.84,504.76,4328.13,4129.66,89353.26,216942.69,7441.11,89840.39,1145563.66,815732.23,326015.23,297201.36,2956440.89,842593.34,41531.58,6857.5,479681.54,251097.69,364.14,159.02,530237.36,356890.57
0.08,"MCS 631","28-04-2025 21:25",75084.42,77095.72,2939.11,2842.22,33540.1,33586.28,20528.53,19337.18,5455.53,5072.47,1034.25,1034.39,6705.23,6959.16,502.96,520.62,3082.35,2962.87,83560.46,202360.22,17102.38,211147.92,926494.99,665041.43,263169.2,261578.91,2384902,621531.06,119345.54,19933.8,918088.82,466845.97,390.17,151.6,350620.25,242418.83
"02:01","MCS 632","28-04-2025 21:29",55313.38,51976.9,837.13,929.23,25785.13,26222.84,16596.06,16118.27,4487.56,4791.11,426.06,416.89,2667.4,2560.62,372.51,447.7,2828.6,2695.14,65091.75,143767.49,5256.96,67356.9,797873.32,543891.01,225979.94,220047.76,2086902.66,595110.12,50939.37,8873.21,394746.84,174284.09,329.29,136.69,334550.32,219164.14
"02:02","MCS 633","28-04-2025 21:33",76306.15,77462.94,2488.19,2552.11,34527.31,34474.57,27284.75,25910.23,8945.81,9413.72,410.31,428.06,5807.49,5594,688.84,734.43,4073.51,3921.07,88959.01,214186.53,16021.4,190800.67,1089708.06,725164.63,379346.88,326739.57,4064110.77,1112973.02,50145.72,7926.9,787066.98,372471.67,551.09,230.32,469260.6,335402.57
"02:03","MCS 634","28-04-2025 21:37",68814.43,69627.72,1696.3,1785.38,31879.52,32166.2,16992.29,17665.45,5073.12,4935.64,443.53,431.93,4969.11,5166.19,483.72,537.87,3325.8,3365.43,70931.46,185013.38,10549.61,124046.92,885871.33,605730.07,227469.53,229878.45,2211896.93,622132.5,54320.78,8263.25,669681.83,324299.63,393.98,152.66,382477.12,254968.82
"S1:8","QC MES 5 ppm","28-04-2025 21:41",4.76,5.09,4.88,4.34,4.89,4.89,5.6,5.26,4.85,4.55,4.75,4.72,5,4.87,4.67,4.64,4.72,4.78,20990.27,48847.08,102017.02,1249445.82,518618.76,366223.18,280611.53,247816.38,7262319.22,2074407.56,2068680.23,346589.06,2337613.61,1241989.79,15364.17,5436.05,2105361.9,1368670.8
"S1:9","SJS-Std","28-04-2025 21:45",75878.1,76107.75,19735.19,18597.18,36480.69,35283.85,22992.89,24513.17,15776.89,15343.62,558.65,584.41,13099.64,12797.58,634.6,751.06,3645.65,3434.27,33207.62,84064.08,45503.07,539191.94,407189.26,283511.27,126480.86,116906.8,2618779.39,667851.35,25985.62,4251.49,627036.32,314406.69,210.44,90.65,156757.58,102977.18
"02:04","MCS 635","28-04-2025 21:49",58183.69,56276.68,1984.58,1979.88,20865.14,20822.06,18897.27,17691.52,3834.17,4055.91,183.47,185.25,6104.17,5834.78,509.54,597.06,2331.12,2214.72,69366.38,172412.92,13603.7,154614.47,676537.78,465284.45,283935.78,246036.67,1782346.23,502159,23451.03,3870.59,855269.73,415970.52,498.53,190.07,289652,208605.19
"02:05","MCS 636","28-04-2025 21:53",61804.23,65882.66,2069.34,2145.55,29389.6,27802.26,19872.98,18852.08,5842.4,5358.36,1053.48,1061.68,5389.58,5395.59,762.93,815.81,3097.94,3097.37,69981.24,171821.98,12464.5,151605,777482.34,593241.43,248234.97,250419.75,2456410.75,670321.94,132938.18,19750.73,741103.37,329291.37,612.76,241.72,334713.82,239675.53
"02:06","MCS 637","28-04-2025 21:57",73099.95,77600.97,2731.5,2683.13,32742.58,31978.14,19372.89,19209.95,5353.76,5228.16,413.62,437.07,7326.02,7285.54,1017.44,1079.86,3480.98,3301.36,78212.87,180514.47,15118.14,187326.6,906960.93,656422.23,264083.58,255045.92,2255799.31,604907.52,49093.49,7951.86,947241.44,437555.32,821.93,330.21,359851.25,245708.86
"02:07","MCS 638","28-04-2025 22:01",138493.29,146673.73,689.5,799.08,46950.69,47258.68,27406.37,29024.51,8840.59,8574.07,583.28,569.14,2880.25,2837.53,384.05,402.44,5028.79,5110.67,154671.84,386372.53,4265.84,59133.21,1287985,965582.7,380895.08,349233.03,3599704.73,1088420.32,67077.2,11648.87,393680.42,191213.04,296.46,124.59,597766.83,409044.83
"02:08","MCS 639","28-04-2025 22:05",73649.77,78962.09,3227.08,3349.61,34325.63,32453.06,17458.31,16901.77,5790.29,5782.28,366.58,359.27,7485.41,7000.5,981.62,1149.32,3286.67,3169.62,84533.27,192882.79,19388.95,250797.55,931560.66,637125.15,241003.37,232387.15,2533234.11,717726.11,43090.06,7234.11,936430.46,481880.39,838.9,333.13,395282.11,265769.78
"02:09","MCS 640","28-04-2025 22:09",73085.57,74737.9,3966.83,4094.56,40433.76,41408.37,31402.37,29233.18,11316.48,10732.86,508.83,534.51,8385.03,8808.03,633.39,653.12,4619.9,4469.2,82212.97,199824.52,22187.55,286392.69,1064244.98,753524.28,410678.05,373822.29,4401758.2,1208576.95,61527.59,9907.18,1024871.64,514560.27,486.64,199.02,485192.16,343173.34
"02:10","MCS 641","28-04-2025 22:13",57474.68,59795.76,2069.55,2298.77,27327.4,26015.99,19407.31,17921.84,5072.13,5049.08,538.84,564.3,4804.87,5135.31,501.6,580.21,2878.15,2772.81,69654.13,157221.21,13820.9,160865.11,725365.2,534568.86,254147.52,242223.76,2106932.66,564666.11,63101.54,10491.11,672816.89,327547.95,388.81,160.49,310480.41,227669.71
"02:11","MCS 642","28-04-2025 22:17",90842.7,88978.7,1661.87,1696.14,45249.7,47863.31,25931.5,24092.96,6443.76,6233.59,734.01,725.67,5053.23,5372.78,523.83,584.32,4114.04,4359.21,93630.06,231398.4,9319.5,117677.74,1222548.98,896646.15,338018.78,311118.4,2787141.42,731773.6,81799.59,13198.64,662683.09,311969.19,421.52,167.78,489988.12,312301.32
"02:12","MCS 643","28-04-2025 22:21",102531.27,109114.55,5154.4,5038.79,61278.64,56171.95,45391.29,44899.78,14919.28,16011,810.7,831.54,12327.85,12484.42,789.85,845.39,6450.4,6657.95,117084.36,275170.93,28192.97,350425.17,1535897.42,1132376.85,609561.49,524236.29,6265275.73,1807763.21,99071.34,15206.45,1453995.3,782467.99,584.76,222.44,765524.41,493728.22
"02:13","MCS 644","28-04-2025 22:25",65928.59,67873.69,1313.05,1350.07,33747.51,33543.76,21561.36,20879.62,6076.51,6081.62,319.25,334.48,4076.49,3847.13,519.23,561.63,3635.44,3634.73,80650.65,195768.05,8607.77,102873.56,992174.74,703977.99,294248.4,277281.75,2723303.1,721701.14,41126.15,6779.27,562740.98,252451.35,418.06,167.41,445757.33,300129.55
"S1:8","QC MES 5 ppm","28-04-2025 22:29",4.6,5.02,5.12,4.71,4.57,4.87,5.25,5.39,4.91,4.41,4.92,4.99,4.84,4.69,4.84,4.9,4.66,4.62,20897.07,48842.26,101456.57,1215388.97,498636.18,373132,274468.81,243692.54,7052552.95,2017736.31,2168684.7,362571.55,2386071.03,1183596.56,15289.95,5309.04,2154423.08,1422585.33
"S1:9","SJS-Std","28-04-2025 22:33",76435.21,79690.3,19925.36,19333.84,35882.86,38138.88,25002.21,22974.23,15471,14497.5,578.33,571.63,12441.12,13533.5,678.82,722.89,3616.56,3526.75,32860.2,80700.25,46881.33,527430.78,390571.76,283830.79,118560.04,116249.92,2505634.84,677906.18,25156.3,4091.5,685130.64,325425.45,202.85,85.13,160544.66,104482.03
"02:14","MCS 645","28-04-2025 22:37",108331.48,111339.76,1583.23,1666.14,49740.58,47716.71,31673.61,30942.36,8917.21,8848.87,354.04,361.45,5545.92,5353.18,550.15,623.52,6079.78,5956.7,111217.97,281982.39,9833.05,120277.11,1295444.79,955803.35,435123.08,370276.97,3655740.02,1034600.69,40468,6609.54,669265.3,329892.06,471.2,181.48,637438.78,431519.7
"02:15","MCS 646","28-04-2025 22:41",84290.18,87674.9,3453.95,3484.22,44632.32,43906.24,38365.65,35808.5,11678.41,11737.07,581.25,596.65,9227.55,9241.93,730.24,806.61,5034.54,4966.55,103848.75,246912.51,23497.76,285893.55,1325580.01,1019604.95,548225.51,485966.61,5590677.43,1563337.69,71508.64,11689.57,1327943.32,648324.88,649.87,259.22,639998.14,432557.82
"02:16","MCS 647","28-04-2025 22:45",128643.83,136725.5,1412.42,1505.58,62383.4,59007.42,45120.65,43687.88,11416.33,12150.75,580.73,611.78,5266.61,5233.29,802.39,843.62,7588.22,7607.43,140143.52,353770.96,8987.13,109134.39,1715284.52,1154516.17,577407.05,512453.95,4827195.84,1380666.02,69644.42,11574.42,702697.86,325799.55,615.75,241.18,843607.66,589149.85
"02:17","MCS 648","28-04-2025 22:49",93748.27,94099.08,1765.12,1763.12,34880.56,35330.4,28899.79,27435.46,7123.8,7397.71,234.42,230.95,5392.65,5445.93,486.99,532.09,4956.93,5229.2,103127.52,265923.48,11355.87,138488.27,1101874.82,785625.73,388231.77,390563.55,3243037.92,952362.89,30869.64,4745.05,765576.71,389616.02,427.55,159.72,616517.23,428122.6
"02:18","MCS 649","28-04-2025 22:53",125197.57,128385.01,2232.45,2245.2,52924.05,51400.77,36590.99,35677.17,9607.23,9605.01,326.69,320.04,6589.35,6699.71,892.87,915.65,6673.54,6922.07,142169.45,330208.2,14003.92,171526.1,1472514.15,1013881.13,447200.41,439266.07,4316487.98,1253556.41,37098.74,6273.3,885418.29,449341.21,717.73,287.42,797218.12,552121.35
"02:19","MCS 650","28-04-2025 22:57",86812.59,89226.07,3044.18,2922.05,39509.19,39480.73,31117.11,32025.66,10648.25,10808.14,399.94,425.16,7206.12,7504.47,371.44,433.88,5077.2,5127.97,103243.09,250191.77,19206.29,245941.97,1232515.89,863953.53,437870.25,424096.24,5061261.89,1406509.23,51341.93,8638.51,1075216.43,489681.96,319.25,135.05,608516.09,408933.48
"02:20","MCS 651","28-04-2025 23:01",100626.98,99137.82,1571.22,1661.43,42746.69,46583.67,33440.02,34045.35,8562.46,8782.19,250.05,252.05,4622.16,4862.51,454.04,514.59,6064.58,6098.84,112206.7,258779.84,9306.33,112051.89,1202977.54,913889.84,406999.7,379102.32,3619033.73,1063719.78,29212.24,4381.39,604244.31,281201.81,362.12,145.96,673574.42,460829.18
"02:21","MCS 652","28-04-2025 23:05",102349.1,99468.86,2228.69,2470.15,49266.41,47061.99,32763.85,31463.86,11309.83,12171.75,452.33,482.6,6287.32,5969.23,778.52,841.21,4889.23,5294.92,118185.72,290540.33,15152.66,175915.95,1452550.59,1036485.7,468766.06,422921.37,4885660.81,1521250.42,60917.88,9124.46,808370.47,401599.14,652.09,248.92,636710.73,400922.62
"02:22","MCS 653","28-04-2025 23:09",82141.56,82687.58,1283.18,1333.9,38502,39783.01,22254.57,22694.4,6982.21,7060.13,629,594.88,3850.8,3935.64,443.19,505.6,3623.12,3719.36,98152.04,221024.12,7888.37,95555.87,1164177.95,784373.11,290175.91,293850.07,2992617.55,844954.84,77311.09,12374,528237.27,260110.31,372.15,158.62,428393.38,315928.23
"02:23","MCS 654","28-04-2025 23:13",116278.07,114316.9,1320.18,1440.97,55339.8,54334.88,37273.58,37788.72,11249.93,11666,554.23,530.88,4591.14,4306.44,651.2,762.95,6355.59,6756.98,121181.1,290409.52,8525.22,105212.01,1577039.29,1128624.13,529276.75,477365.45,4703991.52,1421280.6,60653.91,10532.06,589396.27,293813.64,535.78,216.56,774028.69,493136.56
"S1:8","QC MES 5 ppm","28-04-2025 23:17",4.65,4.91,5.22,4.46,4.84,4.82,5.21,5.39,5.22,4.38,4.85,4.85,4.79,5.02,4.92,4.97,4.89,4.52,19996.56,51052.97,105379.45,1202266.41,518301.35,353260.66,272285.87,247807.4,7395350.32,2131291.71,2047814.99,354190.84,2371377.93,1206923.02,14137.24,5492.81,2120319.66,1351135.97
"S1:9","SJS-Std","28-04-2025 23:21",79058.12,78352.32,19813.42,19437.84,36855.61,36492.11,24249.85,23672.57,15891.66,14770.92,568.41,569.65,13012.29,12618.07,663.31,837.4,3456,3332.39,32430.84,77578.54,43428.86,531730.85,379548.51,271909.27,119414.29,126194.98,2479258.42,673386.38,25546.2,4276.27,683443.6,311527.84,220.42,96.75,146514.78,107835.52
"02:24","MCS 655","28-04-2025 23:25",109770.34,120661.28,2100.89,2206.59,58046,61156.03,31476.92,34050.2,9039.09,8971.39,833.85,829.26,5856.37,5770.46,745.84,791.23,6086.52,6012.69,122572.62,296571.79,12840.02,145394.79,1711783.65,1118737.52,457396.57,389819.72,3951357.17,1068047.64,100315.14,15157.75,729360.56,363893.7,616.81,236.66,707389.4,446855.92
"02:25","MCS 656","28-04-2025 23:29",67767.96,68676.73,3083.49,3170.89,31460.6,30143.42,22599.76,22328.45,7705,7587.56,476.24,474.33,7868.22,7760.91,797.27,838.35,3340.72,3230.83,84840.74,196670.26,19294.81,234672.96,962650.03,671897.63,329890.25,312715.79,3628780.76,948787.59,65576.59,9911.51,1115511.16,555364.68,706.59,268.32,441501,298051.99
"02:26","MCS 657","28-04-2025 23:33",99296.38,99032.25,1644.69,1799.6,49013.94,48639.45,34217.54,34350.85,8874.3,9191.84,333.25,345.71,5715.54,5594.95,416.19,466.89,6195.01,6590.45,112133.04,282122.18,10713.82,136411.42,1472286.48,1063797.16,446301.68,418495.17,4332853.89,1128862.21,45258.93,6781.79,848414.99,385105.1,353.75,149.77,824707.09,564369.89
"02:27","MCS 658","28-04-2025 23:37",121104.67,127563.43,3320.62,3383.88,55963.88,59015.74,43481.36,43595.58,14598.11,14073.54,560.45,575.25,9499.35,9960.08,629.8,725.32,6658.24,6629.41,145233.46,355782.5,21214.88,266927.18,1616793.6,1148173.28,601191.89,586053.51,6303650.65,1783435.16,68600.13,11643.79,1299098.82,675826.15,529.18,212.12,843025.94,557876.81
"02:28","MCS 659","28-04-2025 23:41",78732.27,76736.53,2816.12,3050.04,38036.31,38631.18,27295.23,26747.16,7778.03,7794.99,395.21,396.77,7910.47,8349.28,536.73,596.39,4320.04,4379.04,92698.44,212695.94,17543.44,217917.38,1014508.23,773258.26,343087.07,336753.94,3459955.45,986563.55,47857.25,7793.99,1060569.62,516276.7,444.01,179.15,488120.82,329457.91
"02:29","MCS 660","28-04-2025 23:45",94883.17,96138.13,3935.24,4007.88,47274.44,49078.32,32593.1,32729.77,12247.26,11408.15,982.24,987.88,7956.49,8305.6,1109.72,1110.95,5254.37,5302.9,114275.95,273567.55,23545.28,309210.39,1419736.85,1056556.45,448729,427141.55,5351327.35,1455869.98,122086.42,19541.7,1162439.18,572086.69,896.46,344.62,671222.19,438714.95
"02:30","MCS 661","28-04-2025 23:49",56415.6,60464.4,2468.85,2423.98,29098.32,27243.15,19606.02,19314.66,7168.99,6739.35,624.63,588.82,5008.49,4869.38,755.95,781.48,2892.46,2966.26,64482.17,150449.28,13885.99,181242.92,821171.09,575124.76,264292.36,239889.69,2840048.97,830997.51,69192.38,11568.52,636129.49,332401.82,580.75,244.67,332187.04,234116.77
"02:31","MCS 662","28-04-2025 23:52",61479.74,62939.83,2052.27,2179.82,31424.63,31137.64,16025.48,16341.96,4583.82,4727.37,841.97,851.05,5663.75,5280.64,616.54,666.54,2703.14,2892.03,72133.47,169016.43,13313.69,149672.05,847046.49,584699.41,235869.24,214846.96,2119541.98,585788.91,96121.31,16628.52,727100.14,369462.12,518.46,206.85,328663.97,208423.11
"02:32","MCS 663","28-04-2025 23:56",90712.54,97911.18,2960.87,2839.2,45439.74,48395.27,31959.64,32625.61,11077.03,11241.24,507.37,481.98,8174.55,8195.14,469.9,538.74,5341.45,5288.3,104264.99,246749.43,17837.54,204072.28,1281473.2,884237.97,418924.76,392708.72,4896816.43,1408836.07,56798.17,9344.01,1017960.67,495239.22,360.11,151.18,608185.49,420658.35
"02:33","MCS 664","29-04-2025 00:00",77482.33,80380.32,2228.64,2254.24,36155.21,36863.7,28290.76,27727.53,9169.82,8789.16,359.68,398.27,5431.78,5316.62,621.68,615.14,3935.94,3836.28,80745.85,200790.47,12174.33,155590.59,1028035.39,716803.33,331865.12,323500.31,3640844.03,1078691.51,41549.67,6726.38,696497.62,341131.76,466.76,172.74,402725.88,270950.05
"S1:8","QC MES 5 ppm","29-04-2025 00:04",4.81,4.99,5.21,4.37,4.99,5.02,5.24,5.42,4.81,4.53,4.59,5,4.81,4.77,4.83,4.63,4.95,4.98,21379.79,52046.8,101455.57,1249366.92,525338.73,381698.03,263808.02,241747.45,6973232.87,2167419.86,2011062.4,351042.27,2510313.55,1169396.17,14725.87,5403.35,2180027.53,1452043.3
"S1:9","SJS-Std","29-04-2025 00:08",81139.1,80040.65,20215.87,18991.14,38038.45,36403.31,23564.69,23637.9,14840.78,15260.1,549.01,583.05,12698.52,13085.59,672.59,778.37,3619.86,3571.28,35349.16,77476.88,44933.3,526030.15,413896.49,276897,124456.71,116169.72,2387383.19,690488.45,25193.75,4075.07,642635.04,314896.32,211.24,88.16,146864.7,102116.87
"02:34","MCS 665","29-04-2025 00:12",84844.19,86153.56,1919.7,2027.48,31778.21,32555.09,25831.48,25621.49,6998.43,6735.34,320.4,321.06,5460.24,5724.14,567.18,649.76,4326.78,4341.52,95177.69,231277.43,12015.92,144121.54,980343.95,713591.2,340658.36,331121.77,3190771.45,878472.15,38682.21,6327.76,779950.62,365910.11,525.72,208.27,530675.15,337100.55
"02:35","MCS 666","29-04-2025 00:16",144025,142705.1,5055,5630.63,69700.77,70600.62,60128.07,60550.14,18777.98,19982.39,852.61,817.69,13715.36,12909.79,781.2,827.69,8412.6,8764.52,156760.62,410939.52,32122.85,418745.03,2069549.73,1534892.44,768004.35,749634.73,7989422.52,2269673.2,106493.98,15832.72,1822472.26,856807.35,654.59,261.23,1068848.34,706948
"02:36","MCS 667","29-04-2025 00:20",96837.6,105820.56,1547.7,1556.72,54270.15,53891.52,28127.75,28750,7623.18,7586,586.1,573.25,4919,4958.74,608.57,680.21,5369.58,5016.79,115244.37,264182.61,9674.47,116114.57,1467489.87,1038790.73,372204.98,349887.84,3274051.16,920829.99,64704.54,10874.15,617304.05,320017.89,495.42,218.44,602016.73,412399.04
"02:37","MCS 668","29-04-2025 00:24",109772.96,108799.37,1224.75,1280.77,43136.34,42019.29,35381.32,36702.19,8982.34,8899.1,336.03,350.78,4753.39,4583.33,744.35,789.52,5483.36,5934.07,118527.53,301882.78,7963.17,97309.28,1295585.18,837804,481522.1,465102.24,3838365.78,1119244.59,43914.72,6624.96,658684.66,317833.15,646.76,260.86,664038.86,462620.41
"02:38","MCS 669","29-04-2025 00:28",103141.68,106054.56,4216.43,4732.08,55195.61,51184.77,43649.04,43262.3,13845.19,13623.8,657.72,693.99,13001.31,12818.08,735.7,843.32,6203.21,6032.84,116799.6,280208.21,28136.26,342487.82,1531516.54,1064384.03,592890.33,535581.22,5735586.72,1610979.73,82293.38,13177.07,1701624.55,801267.09,627.38,238.97,729551.42,468949.66
"02:39","MCS 670","29-04-2025 00:32",108460.65,109670.02,1326.76,1357.33,46474.36,44183.85,30384.41,31330.19,8998.4,9410.43,293.63,285.22,4651.73,4503.39,793.41,821.52,6032.02,6455.56,129467.99,322195.84,9568.51,106919.48,1476139.65,988696.98,465447.33,407656.84,4139281.75,1192985.39,36618.75,6104.97,651577.4,332781.03,743.34,276.98,824966.65,512345.95
"02:40","MCS 671","29-04-2025 00:36",106158.58,107124.42,3164.3,3320.34,47676.9,49829.6,35845.42,38925.69,11572.61,11612.29,590.06,585.15,9625.82,8973.26,624.78,726.29,5980.28,6081.85,115906.02,265978.55,18179.5,226564.4,1419326.46,1014682.75,489214.97,432889.9,4993997.26,1419865.25,65253.29,10456.86,1244950.31,589644.37,549.29,211.16,685759.49,438162.83
"02:41","MCS 672","29-04-2025 00:40",80646.97,73832.43,2968.83,3186.47,34117.57,34523.26,25932.48,25346.88,8334.54,8153.16,633.57,651.65,7309.56,7342.9,601.78,629.34,4044.36,3819.36,81768.1,203917.08,17188.8,213494.12,952101.15,623564.51,325202.63,302767.99,3574106.45,919928.9,73292.11,11822.07,907549.72,444919.95,427.48,191.43,429373.11,301686.5
"02:42","MCS 673","29-04-2025 00:44",116858.34,114625.92,1558.68,1511.57,50071.79,53171.47,34127.95,32788.97,10126.81,9699.93,273.51,282.48,4900.24,4535.42,454.16,501.44,6473.76,6964.38,135014.36,307254.32,9684.12,118458.28,1592040.94,1073743.5,466414.78,427791.42,4534323.78,1210394.61,33852.93,5485.39,641402.12,322555.09,404.91,145.83,821731.15,525461.63
"02:43","MCS 674","29-04-2025 00:48",92386.91,92620.65,1797.19,1733.66,38502.42,37532.54,28060.63,28366.49,7737.88,7473.27,867.13,854.06,4822.28,4825.18,710.66,742.19,4383.7,4574.83,94006.73,232746.46,9932.49,125672.44,1023871.41,764484.79,358018.59,350039.73,3256017.85,840679.78,95423.38,17002.19,628851.17,303118.36,524.34,224.78,511425.75,326493.91
