"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"01:46","MCS 617","28-04-2025 19:22",77381.63,77615.77,1536.79,1488.14,34798.03,35575.47,24935.69,23049.75,6781.27,6983.9,251.41,237.63,4147.54,4039.05,492.7,539.81,4557.37,4156.31,80365.69,185748.26,8826.53,109393.58,990012.13,697290.13,296244.55,288592.34,3020059.44,777321.2,28767.51,4473.73,551894.98,264701.44,378.81,160.23,483515.14,321433.89
"01:47","MCS 618","28-04-2025 19:26",93716.94,92951.39,1410.55,1438.39,46238.13,46375.43,27549.31,27837.76,8409.6,8267.48,338.88,347.6,3461.39,3535.68,464.19,526.63,5671.4,5416.11,107662.2,264732.23,8401.66,94866.04,1347326.64,972471.23,358155.14,318655.56,3555672.72,1007776.76,42865.65,6755.74,452055.01,210006.62,366.8,148.6,619237.07,431178.79
"01:48","MCS 619","28-04-2025 19:30",80065.64,76775.34,3003.79,3053.9,33833.32,36558.92,27908.51,26166.17,8008.25,7759.67,439.7,448.55,8438.24,8438.82,560.81,606.75,4030.4,3926.31,88924.88,225751.4,18420.67,222728.24,1063784.44,756320.57,372737.98,370657.05,3610615.7,993769.75,53308.64,9003.5,1227133.12,596289.87,504.76,207.97,484501.93,355354.84
"01:49","MCS 620","28-04-2025 19:34",89879.82,91971.13,1560.53,1511.45,46547.7,47501.97,31068.6,28703.18,8825,8873.25,620.19,618.6,5211.97,5206.59,541.7,605.03,5175.77,5112.53,96939.37,243028.94,9455.36,108990.34,1216715.85,874179.56,385167.21,372580.53,3496050.71,992067.43,71915.91,11697.64,625895.89,309295.15,424.01,167.55,571980.97,397315.02
"01:50","MCS 621","28-04-2025 19:38",76402.07,77251.76,1472.22,1608.36,34310.8,35123.19,22456.22,23050.58,5870.18,5739.14,208.78,214.89,4865.22,4832.69,436.7,484.92,3676.97,3664.09,96823.75,235546.62,10467.61,122120.97,1141141.81,805019,350230.59,303402.78,2936399.59,808717.44,29647.06,4454.87,689565.93,352890.17,371.95,160.93,483245.03,319342.66
"01:51","MCS 622","28-04-2025 19:42",85580.44,82556.32,1624.21,1291.04,41416.61,42250.9,20306.75,20745.45,8402,8258.76,251.06,253.21,4234.19,4012.83,581.54,667.62,5766.18,5909.13,90402.87,228753.34,9526.54,86756.77,1127918.56,810128.89,260085.7,255108.09,3732999.14,997829.23,30056.25,4717,574359.01,269499.1,492.9,192.67,623200.67,434447.24
"01:52","MCS 623","28-04-2025 19:46",56530.59,54318.64,1261.92,1248.02,25968.4,27787.18,16888.67,16406.22,4828.35,5045.28,577.65,597.99,2911.27,3054.44,504.14,541.22,3356.02,3356.39,63596.73,164521.88,7585.65,93913.4,797964.99,565028.68,229703.37,230865.47,2291514.51,637036.91,67622.78,11434.74,420361.35,198762.5,425.49,180.93,380278.47,272594.25
"01:53","MCS 624","28-04-2025 19:50",74971.47,74883.99,2177.63,2126.42,32413.16,31916.64,20723.95,20232.62,4987.12,4796.06,192.62,187.84,5936.74,5921.71,532.36,544.22,3240.42,3190.87,76267.55,194293.77,12517.41,144845.54,869260.2,666846.38,251062.9,239737.34,2163337.24,612738.65,22534.03,3550.79,780755.03,370079.58,436.1,177.46,367304.65,246297.54
"S1:8","QC MES 5 ppm","28-04-2025 19:54",4.97,5.07,4.79,4.61,4.57,4.6,5.11,5.37,4.86,4.73,4.67,4.94,4.84,4.89,4.89,4.77,4.58,4.86,20866.91,49158.91,105674.6,1183718.68,499368.11,365317.13,275527.56,242174.52,7388432.78,2155333.72,2221101.7,347789.69,2496678.27,1156691.2,14715.21,5317.09,2077942.48,1366142.07
"S1:9","SJS-Std","28-04-2025 19:58",80079.8,77050.52,18636.81,19680.38,38492.61,37054.82,24087.61,22818.36,15804.23,14986.18,564.93,556.46,13433.65,13566.55,655.77,734.44,3488.08,3561.8,33715.26,81734.14,44913.96,535008.76,394667.01,278909.01,121980.04,124572.57,2574455,725527.98,25614.23,4111.48,680192.6,323787.2,201.41,82.67,151261.11,105526.54
"01:54","MCS 625","28-04-2025 20:02",69383.02,72299.05,1871.61,2074.94,30983.85,31815.51,23019.63,22226.09,5366.07,5527.29,216.01,218.8,5967.54,5810.52,390.06,421.03,3514.16,3419.28,80453.18,180027.92,12137.87,147281.35,909681.39,664496.53,323004.97,273282.6,2452830.52,658369.44,27069.85,4117.94,795453.19,399706.2,331.8,136.6,409314.39,269609.77
"01:55","MCS 626","28-04-2025 20:06",80526.1,78396.87,1178.33,1304.49,37367.18,40356.85,26472.28,26783.58,7388.48,8036.47,930.98,941.22,3176.79,3280.77,427.54,473.57,4683.75,4834.52,87036.58,207213.38,7794.21,92145.49,1092672.42,766602.85,361317.16,335828.55,3189126.38,899587.69,102597.05,18119.63,438273.86,203698.56,378.79,147.12,551112.72,382443.19
"01:56","MCS 627","28-04-2025 20:10",65713.25,64423.75,2177.79,2231.99,22078.01,23044.01,20475.84,20057.78,4085.69,4263.15,210.22,201.03,6112.76,6028.43,373.39,393.46,2406.28,2475.38,68648.39,173756.74,12473.77,157341.67,635624.24,456806.94,248255.4,242774.48,1791117.14,471629.72,24518.37,3896.92,742969.28,364052.41,296.75,114.49,273945.55,186736.57
"01:57","MCS 628","28-04-2025 20:13",82970.08,87426.82,1788.38,1935.52,39462.06,38584.93,26475.57,28002.41,9352.81,9611.82,407.82,400.26,4902.77,4887.89,619.72,687.66,4198.14,4185.81,92052.6,223945.35,11626.48,140071.42,1101539.21,733547.7,352425.21,347809.05,4132001.45,1110361.07,45872.32,7530.84,606561.26,303451.02,516.72,209.23,474507.65,323809.97
"01:58","MCS 629","28-04-2025 20:17",75319.54,76591.75,1714.45,1858.24,34712.54,32530.83,25449.66,25644.5,6789.09,7064.42,676.53,644.13,4448.01,4448.07,341.98,386.72,3580.14,3796.3,79169,204005.69,11185.25,125411.86,906524.21,667192.25,338570.02,299583.83,2854697.51,850760.47,82922.86,12572.92,627899.13,280121.12,266.18,125.53,443463.06,292660.02
"01:59","MCS 630","28-04-2025 20:21",75698.59,81843.35,1155.4,1134.08,37336.92,40803.35,23785.52,23246.96,6687.97,6430.43,343.24,338.3,3782.38,3753.46,453.47,494.96,4435.1,4389.75,85815.01,215653.82,7656.34,88164.64,1142115.08,829415.77,336229.87,290342.31,3144870.41,857045.04,44873.51,7075.61,495124.46,239177.36,360.15,157.14,493714.09,348495.92
0.08,"MCS 631","28-04-2025 20:25",71897.02,77798.74,2914.52,2898.11,32284.23,33731.9,21209.8,20485.89,5311.6,5378.15,971.73,985.9,6775.44,7093.59,486.38,511.72,3069.67,3127.49,82905.17,196019.72,17380.98,201121.41,910194.39,707928.57,281744.02,265266.66,2269655.88,612834.34,121120.28,19203.53,907273.59,472263.43,382.98,152.44,345883.74,239715.85
"02:01","MCS 632","28-04-2025 20:29",51882.86,55037.02,833.91,864.57,25909.62,26516.34,16499.46,16543.85,4639.03,4790.96,411.31,439.34,2777.42,2570.99,382.25,449.97,2714.4,2783.8,60505.19,148834.58,4908.76,66914.92,744296.17,562307.13,232607.17,224179.61,2040198.3,556842.48,52102.81,8732.8,384167.07,179244.69,317.23,141.9,345375.73,231672.53
"02:02","MCS 633","28-04-2025 20:33",73169.02,70850.82,2470.51,2600.87,35037.61,35575.69,26873.9,24627.87,9344.71,9180.05,410.27,416.53,5833.69,5613.58,677.93,725.13,3917.94,3778.53,88608.08,204044.97,15525.04,189766.2,1015284.69,767611.48,368148.82,328084.78,3854164,1084670.95,49024.24,8392.68,772665.69,369736.65,554.79,222,482787.13,329073.57
"02:03","MCS 634","28-04-2025 20:37",67534.23,67457.05,1746.97,1756.32,30139.92,32816.89,17858.38,17241.7,5274.54,5257.65,451.13,421.37,5243.95,4808.83,459.81,498.44,3471.08,3459.64,72509.9,173640.85,11358.69,136461.67,899172.78,607831.08,234663.85,228580.23,2245280.18,632319.78,51857.89,8210.99,649558.36,312335.47,376.6,152.58,379218.9,268047.56
"S1:8","QC MES 5 ppm","28-04-2025 20:41",5.03,4.84,5.1,4.75,4.74,4.88,5.16,5.36,5.11,4.37,4.8,4.9,5.03,5.12,5.01,4.65,4.86,4.75,19992.98,47705.61,102987.01,1257195.25,512153.25,381751.02,278292.66,243276.39,7256069.44,2043131.71,2053445.88,361267.51,2474247.86,1229664.93,14095.69,5271.4,2177583.69,1393288.68
"S1:9","SJS-Std","28-04-2025 20:45",79246.6,81311.3,19228.52,18863.09,37909.11,35351.63,22942.16,23636.95,15173.8,15358.79,601.19,597.33,12963.81,12588.35,638.27,748.14,3621.53,3670.7,35251.33,80603.11,47570.23,526887.66,395962.27,282150.14,119887.26,119362.8,2418805.87,685626.41,25394.66,4116.3,689741.65,324151.61,206.97,90.45,152479.33,104431.47
"02:04","MCS 635","28-04-2025 20:49",57131.68,59281.39,1938.8,1906.76,21892.9,20697.21,18788.68,17308.52,3951,3700.78,179.23,173.26,5936.24,6085.87,520.59,578.98,2238.4,2216.13,75503.47,170370.16,13960.14,159803.71,701047.08,503924.56,274810.32,247061.68,1807407.32,537591.16,22927.79,3861.5,833674.42,416085.17,478.22,187.68,295593.72,199290.67
"02:05","MCS 636","28-04-2025 20:53",66437.17,64832.16,2162.2,2035.16,28202.66,30225.65,19355.12,19152.52,5468.9,5749.77,1040.57,1080.28,5182.08,5558.93,798.06,806.77,3002.17,2828.01,68591.57,171545.27,13035.2,144058.29,806098.69,575391.88,251117.66,240635.26,2466915.7,653182.46,126350.24,20291.97,686774.89,335171.59,640.91,259.12,342094.15,239064.27
"02:06","MCS 637","28-04-2025 20:57",72566.27,70983.49,2576.7,2780.65,31762.83,32666.8,19820.74,19648.7,5706.35,5345.68,425.03,426.34,7214.14,7229.82,1101.16,1129.12,3333.65,3373.72,77091.33,181096.86,15398.09,187560.4,878686.95,629395.48,254743.81,250091.95,2296767.01,649321.82,48011.9,7524.73,946765.16,438651.04,835.4,324.52,384235.51,260541.44
"02:07","MCS 638","28-04-2025 21:01",143508.33,140050.04,663.08,804.41,44954.62,46613.86,29012.84,29046.16,8732.49,8389.84,602.17,556.61,2886.54,2842.34,380.09,411.56,5205.83,5136.48,152648.62,384639.35,4055.97,56705.8,1278005.4,947797.22,381297.08,367394.93,3784604.71,1080336.76,67995.35,11478.55,382628.2,176861.38,307.46,119.22,579248.81,409135.28
"02:08","MCS 639","28-04-2025 21:05",72820.03,78189.84,3269.67,3404.84,31676.03,33402.7,17307.82,17473.26,5919.5,5740.34,384.32,390.28,7099.33,6947.5,1034.73,1049.05,3401.65,3252.58,86399.83,193566.17,20842.43,229733.81,890513.88,688770.81,230004.82,219364.66,2502481.72,660983,44851.86,6913.19,918164.19,464680.24,804.53,325.52,386499.55,269067.83
"02:09","MCS 640","28-04-2025 21:09",77638.74,78963.1,3799.34,4048.7,40275.66,40447,30845.86,29201.92,10569.81,11416.93,504.31,508.81,8888.13,8472.74,608.03,686.92,4511.08,4644.88,79416.47,195443.9,23640.36,276567.39,1117305.66,809210.6,407147.6,362352.69,4204042.38,1257018.31,57505.53,9967.59,1065031.55,520499.02,497.71,195.6,520280.55,328808.09
"02:10","MCS 641","28-04-2025 21:13",60599.63,59186.03,2138.84,2122.3,26107.12,26603.81,18767.14,18783.26,4850.46,4911.95,551.6,561.45,5127.39,5233.44,497.96,533.55,2860.75,2952.76,65162.96,154626.48,13697.8,162214.63,710638.01,545075.8,256827.63,243432.15,2199711.62,604370.17,62361.18,10026.7,657670.72,314493.25,387.39,168.12,318108.57,208242.57
"02:11","MCS 642","28-04-2025 21:17",89689.99,85161.83,1560.95,1639.13,47063.59,46581.97,24734.84,24433.49,6540.98,6417.16,733.78,739.61,5262.27,5148.52,511.77,564.28,4318.68,4322.66,98015.91,215965.22,9939.01,113798.97,1211728.87,887526.08,316253.9,298680.72,2670953.24,728687.91,78465.59,13666.97,660772.11,317560.05,410.1,161.44,492904.27,311426.76
"02:12","MCS 643","28-04-2025 21:21",109529.05,109664.85,4831.52,5408.75,60833.61,55859.75,45048.62,44653.9,15133.3,16839.41,800.67,811.27,12073.68,11933.14,771.72,827.61,6621.02,6782.43,109055.15,283714.49,30280.92,374425.31,1538416.87,1080739.92,585987.6,537246.8,6153214.34,1829299.45,96836.48,15126.5,1487620.84,729167.26,576.27,224.28,747780.83,507107.76
"02:13","MCS 644","28-04-2025 21:25",66710.86,68324.07,1346.7,1293.15,33582.93,32497.35,21201.92,22407.21,5833.55,6142.18,319.3,326.27,3958.56,3975.07,504.44,565.13,3683.05,3738.77,80748.46,193703.85,8174.86,102838.21,998131.17,696220.39,301222.85,295672.87,2689549.74,744770.7,41610.31,6542.16,553352.44,252185.92,441.99,171.04,425547.54,302084.41
"S1:8","QC MES 5 ppm","28-04-2025 21:29",4.87,4.78,5.17,4.64,4.6,5.04,5.29,5.47,5.11,4.44,4.84,4.65,5.01,4.97,4.84,4.69,4.6,4.89,21081.14,51885.94,98540.85,1179355.73,532187.15,377919.91,264187.72,241917.25,7397418.88,2082883.92,2205765.92,364033.6,2426204.14,1147804.04,14548.7,5325.9,2029076.52,1347322.05
"S1:9","SJS-Std","28-04-2025 21:33",78591.67,82248.01,19567.73,19936.87,35991.1,37041.84,23382.83,24037.25,15490.02,15137.17,592.32,577.12,12357.43,13357.92,669.12,754.12,3365.87,3664.07,32781.19,77386.02,46961.57,541044.66,413349.37,291134.13,123076.8,119815.26,2383043.95,726910.31,26900.91,4280.13,679165.28,320646.39,212.9,88.06,152844.44,99137.64
"02:14","MCS 645","28-04-2025 21:37",102492.75,105092.9,1667.49,1754.71,49705.28,50205.87,34575.48,33454.24,9258.28,9405.34,343.26,360.08,5464.37,5362.32,591.89,600.49,5934.52,5625.78,114894.49,264611.3,9987.31,112898.92,1297664.21,918005.16,422970.98,391890.93,3946186.19,1096187.29,41993.16,6585.34,700062.11,322837.46,441.65,177.66,646081.59,444027.94
"02:15","MCS 646","28-04-2025 21:41",84319.4,86422.18,3410.45,3735.08,42859.73,43515.57,37610.48,39251.72,11723.3,11257.13,586.67,595.89,9307.83,9206.04,691.45,807.57,4926.24,5261.5,110529.71,271713.28,24129.91,289743.87,1374066.76,998371.44,544313.74,489694.65,5513976.01,1496060.51,73929.81,11678.81,1232777.63,636689.69,646.23,255.15,640485.26,448218.64
"02:16","MCS 647","28-04-2025 21:45",128583.35,138615.07,1452.28,1495.47,63169.5,58957.5,43513.94,45444.19,12241.75,12480.31,614.68,600.62,5585.33,5211.72,798.13,845.05,7679.36,7114.97,135797.7,343672.01,9189.78,105279.85,1626573.46,1233960.79,571260.12,520287.1,5055504.7,1382344.7,70568.29,10924.53,701500.82,355355.84,591.44,240.4,847854.78,566877.95
"02:17","MCS 648","28-04-2025 21:49",93572.9,92640.72,1719.63,1700.54,36651.79,35859.21,29857.62,27360.38,6955.32,7029.29,230.35,246.55,5797.22,5536.33,462.22,512.16,5063.99,5254.61,108303.72,252497.7,11498.54,137027.51,1056799.35,771612.14,407071.11,380184.63,3385297.05,881068.64,28776.57,4804.71,779480.77,385344.53,422.57,172.04,596400.83,418405.44
"02:18","MCS 649","28-04-2025 21:53",118615.97,124395.06,2246.52,2229.95,51189.12,51304.87,34304.9,36321.9,9997.83,10066.96,329.08,329.27,6528.38,6341.14,876.52,993.61,6799.06,6733.94,132058.39,331136.27,13504,160459.31,1383763.8,1029020.83,456908.71,415700.87,4508564.39,1280525.66,38940.47,6319.77,914646.05,415253.1,745.74,304.57,802585.78,549663.81
"02:19","MCS 650","28-04-2025 21:57",87229.96,91574.27,2984.68,2938.42,39292.67,41995.59,31485.01,31201.19,10901.03,10644.93,388.89,419.03,7250.62,7459.1,366.35,422.08,4997.61,5009.08,100990.7,246721.36,19642.46,245233.84,1262780.37,914017.46,438067.59,427223.16,4758782.43,1346242.16,49995.4,8116.31,1033547.61,507362.63,330.84,139.37,638212.57,431369.19
"02:20","MCS 651","28-04-2025 22:01",101373.68,105342.39,1653,1718.94,45540.49,45521.33,33654.86,32589.53,9113.32,8815.77,252.29,254.63,4867.91,4674.39,496.78,486.75,5958,5960.58,114391.16,272963.76,9442.4,116082.08,1216735.12,884723.31,423018.83,383779.2,3528934.78,1064026.52,27359.19,4776.41,589695.77,290016.66,369.74,140.56,634492.49,422408.62
"02:21","MCS 652","28-04-2025 22:05",102647.31,104318.62,2433.55,2428.11,50083.44,49045.86,31353.92,33004.18,11469.73,11896.85,490.92,479.84,6006.39,5986.62,757.31,822.35,5142.31,5153.63,120821.01,274958.36,14635.03,178144.74,1505938.18,1001416.67,475238.92,425586.61,4948941.74,1536362.63,59160.04,9178.36,825475.02,418134.74,681.14,259.43,631503.29,413001.88
"02:22","MCS 653","28-04-2025 22:09",80333.04,83488.78,1289.11,1221.34,37207.55,39631.74,21457.91,22662.69,7004.3,7159.26,626.64,634,3655.12,3882.31,450.93,528.74,3673.96,3631.01,91392.8,233375.79,7506.62,97723.84,1183727.73,795112.73,289837.89,297450.33,3200934.89,884827.63,71628.59,11670.29,497649.21,247440.3,377.69,155.87,453567.5,315380.38
"02:23","MCS 654","28-04-2025 22:13",108849.99,119227.61,1354,1415.24,58640.34,54690.02,40250.95,36965.08,11682.75,11286.77,511.34,547.04,4555.25,4420.24,709.95,713.27,6507.08,6534.2,121108.8,295212.34,8429.32,100132.87,1621382.15,1080137.67,515547.81,454400.64,4826766.47,1371085.82,64315.03,9790.65,614616.34,297596.71,551.69,226.99,738547.61,513326.87
"S1:8","QC MES 5 ppm","28-04-2025 22:17",4.83,4.78,4.95,4.34,4.54,4.9,5.27,4.99,5.22,4.5,4.82,4.61,4.96,5.04,4.91,4.65,4.93,4.96,20859.16,47487.05,100230.74,1247665.13,517733.19,363299.33,275097.86,261670.71,6959831.75,2078836.4,2158632.32,362940.31,2472920.06,1200769.17,15130.05,5534.82,2100976.41,1356403.42
"S1:9","SJS-Std","28-04-2025 22:21",78633.67,79007.58,18343.93,19881.43,36250.96,36928.39,24250.48,22928.61,14708.62,15798.06,581.79,547.39,12986.77,12432.98,670.42,801.19,3602.6,3359.1,34301.61,79521.74,45166.17,528256.77,400486.71,289697.47,114331.8,115952.75,2562760.52,659511.67,24604.69,4326.16,679889.9,331234.67,214.51,93.64,156384.7,108708.35
"02:24","MCS 655","28-04-2025 22:25",112456.48,119562.38,1983.55,2181.83,59116.47,58020.88,33194.03,34056.59,8611.71,8776.38,796.42,865.8,5827.03,5711.54,732.72,792.79,5745.04,6089.04,131750.55,312002.06,12031.5,149224.28,1624428.69,1117253.81,448816.16,407162.16,3794835.96,1089088.78,95742.34,15070.42,762280.3,358205.87,593.02,232.75,678224.67,461082.66
"02:25","MCS 656","28-04-2025 22:29",65502.59,66694.99,2958.52,3133.29,30238.16,30989.07,22528.39,24205.67,7580.23,7360.38,505.24,501.57,7896.14,8137.3,783.48,790.41,3433.25,3279.64,81963.51,205423.29,20324.66,232584.57,1001653.14,657995.28,327491.93,307838.09,3321675.75,983606.28,60557.46,10660.79,1072628.66,532399.94,672.43,281.55,445361.08,291058.24
"02:26","MCS 657","28-04-2025 22:33",100606.74,103182.1,1728.73,1677.23,48019.43,47271.98,33542.17,33106.15,9041.24,8821.1,351.58,358.82,5467.38,5720.92,401.09,437.38,6569.56,6632.9,123255.19,271881.32,10981.12,136120.45,1396219.16,995276.71,457465.77,423439.33,4136883.67,1216878.31,43815.59,7096.04,791480.17,378403.51,339.83,141.37,819786.58,557849.42
"02:27","MCS 658","28-04-2025 22:37",117797.38,126907.04,3378.33,3422.59,55028.3,58966.61,42950.79,45527.95,13668.19,14351.48,539.24,595.33,9977.27,9999.03,645.85,686.52,6949.05,7042.3,134748.69,344424.27,20957.95,248218.26,1604108.32,1134849.59,609968.37,558313.07,5913141.4,1719636.16,69038.6,10930.55,1366105.6,625714.37,538.96,218.32,834636.57,558794.41
"02:28","MCS 659","28-04-2025 22:41",78004.23,76679.79,2932.77,3009.49,37061.86,39097.46,25078.33,26379.3,8123.88,8297.13,416.49,426.9,8046.39,8257.91,561.96,600.47,4277.71,4318.45,90253.06,217611.6,17372.69,207133.87,1077226.39,788765.85,339390.58,326455.76,3279130.97,933353.34,50681.58,7560.17,1026771.07,527224.82,472.94,178.37,478756.64,321563.5
"02:29","MCS 660","28-04-2025 22:45",102033.78,102388.51,3992.5,3961.78,50575.85,50224.74,35358.07,34486.81,12062.73,12547.77,968.11,988.17,7745.52,7786.96,1123.94,1165.42,5681.36,5700.23,113465.97,290263.43,24686.26,302366.75,1382148.23,1024699.23,460500.79,419969.73,5084609.92,1483959.53,121614.02,18487.59,1141878.48,543107.43,904.22,347.51,655938.46,435362.96
"02:30","MCS 661","28-04-2025 22:49",56506.87,56944.38,2336.01,2475.76,29826.92,28570.91,19236.71,18506.02,6902.83,6850.72,599.18,640.5,4948.15,4874.08,777.44,791.53,2825.69,2961.46,62956.9,151548.41,13870.93,172143.46,817626.89,571091.28,264178.96,251957.48,2828912.64,780435.33,71600.99,11975.9,632739.57,323696.1,614.71,240.6,323987.63,227818.39
"02:31","MCS 662","28-04-2025 22:52",64095.61,62432.19,2171,2198.42,30853.98,29700.18,16550.99,16694.29,4934.8,4727.27,812.62,852.27,5673.27,5315.67,597.79,632.7,2692.8,2840.7,70463.22,175815.67,12985.61,151695.57,904969.6,635822.64,222788.7,220972.29,2127950.6,558662.61,101294.66,15768.04,756518.99,370948.73,510.74,191.95,320135.17,212419.38
"02:32","MCS 663","28-04-2025 22:56",92026.02,93222.46,2984.17,2818.22,48266.07,46844.93,32717,33635.64,11289.64,11281.68,488.26,505.71,7490.08,7596.89,448.72,514.43,5220.78,5394.19,97509.15,241626.8,18147.39,209911.72,1275020.68,909609.94,418740.87,402610.06,4882623.72,1352769.72,58928.77,9384.74,1049675.22,505351.93,368.97,156.71,637683.7,420998.39
"02:33","MCS 664","28-04-2025 23:00",79618.14,81063.97,2244.05,2313.25,38835.96,38291.98,27483.88,28094.89,8797.66,9672.05,377,365.2,5507.15,5402.11,573.99,605.39,3691.47,3893.01,83312.89,194712.48,12016.49,144195.6,996804.27,724070.1,338484.82,329576.84,3631829.54,1041391.27,42427.38,7009.89,691234.45,328515.05,477.68,172.62,398372.6,270554.54
"S1:8","QC MES 5 ppm","28-04-2025 23:04",4.81,4.77,5.02,4.4,4.78,4.95,5.22,5.44,4.79,4.71,4.8,4.92,4.8,5.14,4.72,4.65,4.78,4.84,21202.74,51753.72,98235.13,1216392.82,514136.3,373581.56,277025.7,254262.31,7090426.27,2076307.22,2208257,344859.13,2453394.35,1199612.39,14224.94,5542.33,2012704.41,1368726.4
"S1:9","SJS-Std","28-04-2025 23:08",77023.44,76160.16,18801.52,19873.61,36231.12,38281.98,22791.23,23959.49,14614.5,14576.12,544.85,555.76,12835.81,12933.24,682.26,771.64,3589.84,3397.75,33639.28,78046.88,46586.05,524978.07,415545.18,270981.11,121544.72,118360.59,2395420.33,684098.97,26707.44,4069.34,629531.61,311446.11,211.45,91.28,156001.69,102389.18
"02:34","MCS 665","28-04-2025 23:12",85216.66,82323.88,1939.89,1951.12,34006.24,33116.93,25523.08,25629.44,6811.16,6997.82,324.76,324.67,5685.57,5462.47,572.86,668.75,4104.17,4219.15,100026.04,230192.11,12605.43,145155.58,971399.16,727654.16,355454.38,339030.65,3086221.26,868118.18,39369.79,6613.58,815114.03,377455.49,498.77,203.13,526033.57,329945.19
"02:35","MCS 666","28-04-2025 23:16",137848.14,149894.68,5126.57,5695.67,73983.86,72567.13,56089.27,58468.15,18173.25,18536.06,862.85,818.16,12980.81,14175.21,769.98,850.6,8439.31,8505.16,160029.97,400907.4,31731.44,409759.82,2089234.7,1493473.86,771809.55,741645.78,8456350.96,2340653.55,99529.38,16282.86,1842650.77,917201.02,672.02,260.05,1007277.01,674676.15
"02:36","MCS 667","28-04-2025 23:20",98942.87,97516.33,1548.07,1632.97,52014.29,49716.63,29798.54,29504.34,7524.35,8195.27,532.37,548.66,4542.12,4629.62,659.76,700.63,5071,5238.34,111689.29,260157.32,9908.4,114310.63,1454496.08,1008224,364330.26,349730.53,3521023.92,916553.71,63289.27,10867.82,625006.82,302762.1,520.42,212.65,614160.68,410259.13
"02:37","MCS 668","28-04-2025 23:24",103886.42,111433.67,1240.81,1341.71,40662.63,42977.48,36389.97,34900.01,8278.42,8551.73,350.84,330.91,4526,4774.63,742.47,818.35,5486.23,5697.98,122866.22,289374.98,8156.65,101032.6,1254520.16,871316.36,519758.44,483714.07,3902445.57,1105816.87,42026.53,7191.57,663380.27,317993.84,663.63,244.09,675691.84,495433.47
"02:38","MCS 669","28-04-2025 23:28",101149.86,105555.89,4202.89,4713.52,53709.2,52368.34,42432.9,42535.24,13658.56,13831.14,671.67,703.27,13190.89,13269.58,788.53,812.7,6202.97,6093.93,116639.11,281429.92,25788.21,345201.69,1432751.82,1028792.8,592716.17,550669.75,5783270.87,1599063.94,80755.56,12283.55,1719254.05,839136.84,618.42,251.37,737847.65,496341.83
"02:39","MCS 670","28-04-2025 23:32",109118.04,109401.28,1369.15,1453,44480.31,44514.08,30271.59,30970.24,9331.4,9131.37,301.15,286.74,4436.39,4576.99,816.1,859.68,5934.97,5977.74,136807.08,315914.94,8859.8,116323.9,1505708.86,1073076.56,455497.05,441056.38,4419428.53,1183845.87,38635.01,6276.24,682000.92,331894.07,729.83,276.04,797755,544359.93
"02:40","MCS 671","28-04-2025 23:36",101167.04,105655.44,3251.61,3372.45,51033.7,46804.11,37143.98,37580.14,11874.98,12008.93,599.84,560.72,9493.88,8971.23,668.59,741.91,5881.26,5673.91,106316.77,271599.36,19603.72,227505.23,1312983.62,978585.83,462842.48,449043.98,4750544.49,1403359.34,69175.57,11178.72,1270012.27,599528.78,521.13,212.42,681025.45,450174.71
"02:41","MCS 672","28-04-2025 23:40",76316.92,75662.16,2960.67,3081.76,35152.05,32965,25257.22,25792.57,8000.7,8107.89,646.15,651.55,7529.46,7079.4,580.89,618.8,3932.57,4006.32,78513.64,189219.6,18439.71,210367.32,920243.8,679798.1,337657.02,290322.82,3406358.11,959095.16,73281.43,11278.2,875903.02,424938.63,456,184.83,448211.54,288485.62
"02:42","MCS 673","28-04-2025 23:44",110785.66,113757.84,1482.95,1627.52,52167.79,51340.81,34590.88,33981.16,9727.48,9623.6,290.95,282.44,4746.61,4962.56,491.38,484.31,6659.86,6953.78,126374.83,314996.53,9672.01,122558.22,1533623.94,1052849.26,472315.87,453646.65,4419042.57,1195709.43,33616.01,5716.56,637017.48,307128.14,384.93,157.28,768298.29,518237.1
"02:43","MCS 674","28-04-2025 23:48",89197.71,90485.66,1713.04,1791.3,36781.04,38592.93,28292.2,28049.66,7252.34,7673.18,902.25,870.88,4664.84,5070.35,664.14,734.01,4385.49,4502.09,93293.77,236744.94,10061.38,120488.61,1025881.96,750068.74,376210.23,335003.27,2996395.93,871567.18,96415.75,15671.78,623549.6,304662.3,577.34,217.75,474685.77,316719.55
