"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"01:46","MCS 617","28-04-2025 19:22",78337.24,79002.68,1492.23,1505.25,35670.46,37586.81,22869.06,23863.34,7281.65,6889.98,241.24,237.03,4329.35,4313.14,507.92,556.57,4363.26,4275.48,82423.73,188581.41,9089.19,100404.74,942911.01,718757.07,293535.57,277457.46,2760828.92,811905.51,27856.95,4337.46,537646.81,258354.38,400.78,146.85,470917.02,315757.92
"01:47","MCS 618","28-04-2025 19:26",96458.72,99628.63,1403.05,1378.79,47561.71,48807.84,27647.19,27561.65,8311.44,8719.24,355.92,365.06,3341.93,3412.84,472.7,502.79,5741.81,5610.82,106734.67,255951.07,8163.06,100118.47,1390527.43,980165.03,340299.24,320352.39,3461085.82,1037984.7,39872.09,6646.72,457429.04,218473.4,376.15,161.45,640828.68,449267.42
"01:48","MCS 619","28-04-2025 19:30",79278.38,74582.88,2872.51,2890.59,36485.14,34892.54,27109.54,27416.65,8103.53,7629.05,430.72,457.87,8318.69,8381.55,612.55,659.98,4194.48,3972.17,88622.97,214440.9,18962.28,240414.29,1069065.04,741611.33,400803.05,364202.39,3427722.38,986166.06,54642.9,8547.41,1274124.67,575368.91,498.03,210.19,497201.12,351331.76
"01:49","MCS 620","28-04-2025 19:34",93447.43,91784.7,1586.32,1545.57,43678.04,45914.01,31466.55,30991.7,8977.09,8862.63,612.64,631.61,4802.49,4955.86,530.16,553.84,4981.5,5167.17,105005.28,239349.94,9204.15,113569.66,1279283.15,871521.92,396161.82,363139.45,3803781.96,1020138.1,71140.16,11282.55,648003.89,321131.67,412.71,163.62,579254.47,389898.83
"01:50","MCS 621","28-04-2025 19:38",73611.54,80204.21,1465.5,1497.66,34219.99,36395.56,21965.65,22845.88,5802.21,5945.06,207.98,214.06,4892.24,5021.45,429.27,497.41,3859.63,3945.21,90239.04,236864.31,10467.46,126160.15,1127288.92,755005.13,325157.48,295957.2,2709275.56,796472.25,27827.87,4651.98,688907.04,339727.16,376.1,154.34,469577.26,326189.06
"01:51","MCS 622","28-04-2025 19:42",87874.96,89553.89,1641.39,1227.42,42592.73,41904.22,19497.85,19164.43,8432.8,8109.57,263.62,241.63,4476.26,4284.36,634.73,669.94,6021.25,5903.17,88536.74,215600.7,9637.7,91546.21,1163875.7,784346.23,254787.17,242866.35,3628549.82,993886.22,27934.09,4767.64,534810.62,248678.87,490.86,206.34,651290.48,455170.13
"01:52","MCS 623","28-04-2025 19:46",55069.56,57549.36,1253.82,1241.82,27305,27708.39,16296.2,17081,5168.63,4760.58,581.78,551.12,2949.44,2969.24,526.07,534.64,3185.86,3183.89,66943.96,161083.2,8024.5,88908.37,798101.96,591686.8,242158.18,217209.16,2242477.01,600959.03,72658.55,11422.93,428676.86,195341.6,450.9,173.76,377166.65,272382.12
"01:53","MCS 624","28-04-2025 19:50",75151.56,73976.49,2042.31,2152.38,32007.72,33867.01,19571.27,19169.53,4874.18,5191.39,195.37,178.89,5978.7,5985.22,542.99,587.17,3098.12,3023.9,77612.42,192177.51,12865.22,150782.3,884460.95,680340.62,248396.68,250210.69,2060952.97,605142.12,21549.46,3538.42,745894.02,357782.7,436.7,161.78,366550.95,251496.35
"S1:8","QC MES 5 ppm","28-04-2025 19:54",4.87,4.67,5.22,4.54,4.94,5.01,5.16,4.98,4.77,4.59,4.72,4.72,5.02,4.83,5.01,4.88,4.67,4.83,21515.31,49329.98,104296.2,1221293.69,523776.36,378473.8,266418.37,262595.92,7040077.48,2162584.41,2078075.78,356081.51,2319490.82,1225508.26,14259.74,5733.98,2153364.32,1464652.24
"S1:9","SJS-Std","28-04-2025 19:58",81956.73,75088.39,19674.42,19053.43,36931.24,37387.28,22872.36,22934.85,15866.08,15948.35,581.15,571.64,12389.68,12542.11,679.32,698.84,3551.69,3536.74,33066.31,84099.76,47216.38,530999.76,386630.85,270117.78,124622.24,120524.36,2543390.84,707718.21,26495.84,4035.68,656187.47,315579.3,215.45,80.77,158549.33,108615.91
"01:54","MCS 625","28-04-2025 20:02",71443.88,68453.98,2030.46,1906.31,32802.54,31028.64,23494.51,23275.03,5732.01,5397.78,214.43,216.39,6374.62,5858.3,398.12,413.07,3397.33,3537.52,74734.62,189661.75,11612.64,145142.06,942356.45,639015.42,301979.93,287430.12,2394606.08,689565.9,25530.41,4267.13,799550.12,380601.73,307.43,135.83,408289.43,254259.24
"01:55","MCS 626","28-04-2025 20:06",80192.69,85988.23,1248.2,1274.82,39980.01,37773.79,25996.69,27902.69,7596.46,7511.72,899.69,909.83,3382.05,3413.71,449.84,496.39,4917.86,4929.39,88898.38,209969.43,7547.65,87923.67,1123231.4,764395.59,355614.83,316891.06,3171247.5,901359.14,105713.67,18204.96,449525.6,214092.69,357.3,144.01,557216.82,372762.28
"01:56","MCS 627","28-04-2025 20:10",68114.94,66472.69,2016.54,2122.38,23838.61,22602.81,20270.34,18560.63,4262.84,4278.77,203.06,206.55,5742.07,6129.49,373.34,423.55,2358.09,2397.08,70038.08,179268.42,13030.85,155767.3,612130.74,444816.5,250613.6,228601.45,1714864.04,501156.66,22842.84,3717.56,775848.07,361864.95,276.15,124.83,275838.42,189019.9
"01:57","MCS 628","28-04-2025 20:13",89796.27,86094.03,1948.77,1860.27,40818.04,39504.02,28199.91,28457.75,9351.17,9822.19,393.94,399.62,4694.23,4731.32,653.26,684.43,4337.37,4354.34,92569.16,231082.04,11643.91,133116.28,1030063.23,746707.27,363568.67,323094.89,4155515.15,1065396.31,43888.15,7689.05,581329.69,283013.66,510.42,216.63,488921.81,313515.42
"01:58","MCS 629","28-04-2025 20:17",70088.3,72607.39,1826.8,1829.96,33267.31,33719.87,23932.24,23824.06,6965.83,7024.95,690.31,667.36,4395.78,4618.92,325.58,414.02,3704.39,3754.7,83551.14,197010.36,11290.24,136031.17,976294.66,662112.28,346164.96,297557.43,2898183.77,818396.71,81242.45,13476.33,602865.46,291290.4,278.57,125.28,450742.57,297114.03
"01:59","MCS 630","28-04-2025 20:21",75292.38,81071.78,1095.19,1233.16,37015.33,37935.33,24028.64,22049.68,7112.9,6974.19,347.08,371.43,3761.44,3782.2,428.62,488.14,4283.38,4294.68,90586.58,219760.49,7591.31,85513.95,1153570.85,785943.97,318039.82,308736.01,2902669.42,808225.98,43398.91,7019.84,481889.26,238845,357.11,154.94,489489.17,327953.45
0.08,"MCS 631","28-04-2025 20:25",71817.63,74473.56,2819.08,2733.56,32678.95,34376.87,20316.28,20846.43,5210.74,4999.1,1062.33,1003.57,7182.72,7009.42,492.74,487.83,3061.85,2982.6,82680.27,206275,17373.32,213995.41,955764.33,682827.45,280476.46,251936.6,2390184.57,606457.1,124788.17,18960.84,958200.21,445539.06,391.09,158.61,341358.34,238206.97
"02:01","MCS 632","28-04-2025 20:29",56632.48,55665.19,783.34,909.58,25582.85,26772.95,17518.64,15552.7,4767.58,4842.85,416.76,412.67,2679.86,2671.03,375.21,427.65,2707.86,2852.3,62832.17,157071.74,5297.54,66791.21,762411.46,530716.16,220301.64,220426.35,2178172.14,600964.33,52656.85,8382.44,369278.74,175295.26,323.1,141.55,331771.36,217686.47
"02:02","MCS 633","28-04-2025 20:33",70372.43,72960.11,2362.77,2575.54,35891.93,35998.96,26547.68,26862.96,9280.06,9095.28,402.73,399.88,5759.37,5502.64,651.92,724.87,3783,4080.15,81695.85,212296.99,15834.46,191557.66,1083477.38,730173.89,367926.4,346102.38,4153607.57,1146402.9,48746.02,8467.79,814106.98,385063.8,588.71,228.24,473662.14,329937.82
"02:03","MCS 634","28-04-2025 20:37",66068.41,65549.17,1797.21,1714.85,29776.93,31749.64,17330.15,16573.6,4923.14,5177.55,457.35,427.43,4975.13,5297.9,483.47,531.47,3244.56,3276.1,71588.16,173600.92,10775.59,133282.5,892879.17,646401.53,228254.19,233342.93,2291637.78,617784.38,52030.8,8620.57,650358.33,338137.34,402.09,160.65,394260.5,265064.01
"S1:8","QC MES 5 ppm","28-04-2025 20:41",4.7,4.94,5.07,4.47,4.74,4.9,5.53,5.33,4.93,4.46,4.69,4.66,5.07,4.92,5.04,4.75,4.83,4.78,21227.3,51417.34,105735.91,1244833.58,513451.12,367034.67,273110.49,256674.88,7123833.98,2152585.08,2143453.57,359080.44,2473655.9,1249063.77,14756.96,5721.02,2125078.3,1467075.17
"S1:9","SJS-Std","28-04-2025 20:45",79986.52,76719.65,20378.48,20038.28,37154.96,38488.84,23188.37,24480.75,15991.25,15319.03,555.56,552.46,12823.91,12917.44,640.1,797.2,3503.11,3523.6,33198.24,77621.77,43984.75,511093.61,388872.01,289683.19,118570.65,125108.18,2498427.64,676212.24,26019.74,4073.48,651228.62,320172.4,201.64,92.67,155541.53,102776.23
"02:04","MCS 635","28-04-2025 20:49",60025.75,60156.78,2006.05,1997.26,20225.36,21007.47,18116,18371.69,3818.74,3949.06,180.82,179.39,5584.8,5847.06,526.88,552.01,2400.93,2303.88,71446.47,166264.49,13856.13,162088.43,666958,496113.49,286673.71,254619.28,1816243.69,526931.23,23548.16,3846.51,895988.17,420049.89,455.05,188.87,311026.12,193466.67
"02:05","MCS 636","28-04-2025 20:53",62831.37,63995.19,2072.02,2058.98,29235.34,29642.52,19142.8,19415.42,5756.94,5429.01,1126.26,1101.49,5258.5,5420.28,812.38,863.98,3090.67,2997.76,68914.54,165962.94,12780.19,150102.73,773180.2,563609.78,266218.12,249072.96,2481594.42,691403.9,130195.66,20577.94,713669.79,331292.68,660.35,261.12,351347.09,230381.15
"02:06","MCS 637","28-04-2025 20:57",70587.56,72713.41,2546.48,2780.06,34208.85,31994.19,19921.34,19986.4,5666.69,5199.22,440.43,434.17,7515.38,7242.29,1039.72,1068.04,3270.55,3429.54,80362.85,193518.39,14887.18,185217.73,937373.01,621270.75,255232.28,253356.26,2305025.45,624085.18,48192.6,7544.77,879044.65,463797.63,853.26,328.64,377691.63,264536.84
"02:07","MCS 638","28-04-2025 21:01",144898.73,139757.2,705.45,780.71,45632.12,46205.65,27064.45,28701.71,8469.8,9009.59,564.88,575.38,2729.52,2725.32,370.15,417.08,4931.82,5365.95,150621.27,369133.94,4362.03,57143.46,1358213.52,947999.33,363441.09,360515.36,3734581.67,1024932.02,71113.73,10889.87,383371.11,183185.19,299.58,117.25,628339.55,422577.15
"02:08","MCS 639","28-04-2025 21:05",73111.41,76357.32,3163.85,3354.96,33130.97,32642.67,17459.83,17914.62,5874.56,5781.12,387.2,364.03,7391.72,7093.58,1079.09,1054.45,3379.56,3243.19,81732.68,202858.05,20221.48,240441.74,903876.18,661163.23,229672.59,217689.84,2466987.89,680125.79,45563.39,6869.86,990903.68,446886.76,838.06,339.01,376595.16,252680.22
"02:09","MCS 640","28-04-2025 21:09",77303.59,76128.16,4012.6,4222.33,40051.65,40974.55,31412.11,30435.79,11289.7,10539.78,533.44,537.1,8565.46,8175.24,632.31,651.12,4471.48,4629.2,78638.69,191454.96,22098.51,271376.72,1154763.4,747523.11,405734.2,352638.1,4612053.54,1195330.74,60351.09,9963.83,1075989.21,549192.69,511.69,185.66,475581.31,347584.95
"02:10","MCS 641","28-04-2025 21:13",61085.29,59823.63,2153.22,2175.6,24912.5,27421.35,18449.27,17701.56,4942.9,4763.14,580.17,573.13,4803.56,5008.25,459.44,560.99,2963.94,2729.62,68558.3,165286.24,13304.17,151564.36,723117.04,520864.57,247813.02,229913.83,2101401.52,617880.55,66061.31,10108.05,638582.44,332414.12,386.91,159.95,324085.76,218818.05
"02:11","MCS 642","28-04-2025 21:17",89547.26,86608.95,1655.74,1666.42,47619.48,44594.1,25253.35,25325.05,6472.9,6803.66,701.39,703.91,4985.64,5279.72,529.87,566.23,4274.19,4483.66,93309.29,235926.39,9762.89,113190.08,1235013.2,854059.86,321507.84,287178.83,2738904.97,770345.16,82676.32,12606.65,689864.69,329810.78,402.96,165.32,500083.01,332432.9
"02:12","MCS 643","28-04-2025 21:21",106407.7,104505.14,5179.69,5069.94,56287.75,56396.74,44471.45,45210.25,14822.08,15312.9,834.3,846.64,11707.22,12392.12,792.71,802.25,6350.03,6733.83,118009.84,266704.21,30542.02,379985.15,1508430.33,1087056.43,617109.68,557953.17,6120284.88,1844126.36,93134.13,15113.11,1600580.49,762357.24,610.23,241.75,720938.97,486345.29
"02:13","MCS 644","28-04-2025 21:25",65512.52,70568.73,1251.25,1331.97,32718.3,32196.68,21005.49,20852.79,6216.11,6141.69,321.6,335.46,3861.45,3809.56,515.99,545.03,3701.16,3549.71,82441.96,197648.29,8216.25,101234.18,957582.03,674995.62,306956.91,287565.18,2630924.86,742182.98,40331.67,6319.09,531498.86,257142.86,419.8,167.64,465456.99,296125.63
"S1:8","QC MES 5 ppm","28-04-2025 21:29",5.01,4.65,5.08,4.63,4.55,4.86,5.33,5.08,4.97,4.48,4.47,4.69,4.95,5.06,4.97,4.83,4.92,4.57,20504.4,50564.34,102032.46,1286254.79,535147.21,350929.06,274196.17,257480.59,7537306.12,2042018.08,2079569.15,333475.5,2313586.26,1231303.1,14493.35,5490.85,2176359.36,1466561.63
"S1:9","SJS-Std","28-04-2025 21:33",76221.01,78557.21,18619.8,20067.55,35704.86,35629.14,23892.15,22604.51,15418.31,15409.74,576.24,561.54,12459.93,12650.34,630.21,736.86,3538.05,3638.56,33553.8,78212.81,46427.37,516097.64,385634.99,277055.29,123564.59,127732.78,2422064.41,714960.82,26151.22,3975.35,681700.11,314826.31,199.19,88.87,157657.83,104665.48
"02:14","MCS 645","28-04-2025 21:37",106098.26,112157.78,1617.03,1743.01,47715.35,46767.87,33855.1,33949.8,9419.07,8958.03,357.51,347.23,5622.88,5572.9,603.46,593.11,5605.18,5623.24,120796.08,289065.11,9253.81,115708.21,1356068.71,978784.19,411593.19,383436.89,3816537.32,1024749.12,41776.78,6730.51,681026,328254.88,439.65,174.52,653466.15,440587.15
"02:15","MCS 646","28-04-2025 21:41",92406.85,87816.65,3461.58,3554.74,46810.02,43476.92,37219.65,38376.76,11440.82,12002.14,601.1,580.06,9106.88,8747.41,744.97,766.8,5046.53,5134.81,106076.28,269517.97,23085.99,272006.43,1358413.86,943562.89,524670.03,495350.54,5300851.62,1479244.91,75415.18,11854.83,1289539.95,641343.85,618.46,252.66,632189.31,448897.43
"02:16","MCS 647","28-04-2025 21:45",132252.02,139141.3,1476,1582.83,58476.66,61945.61,44408.21,43113.79,11959.43,11920.32,584.75,595.58,5303.19,5341.51,773.48,838.69,7275.87,7409.92,137468.83,349493.24,8703.51,102415.84,1695385.79,1145191.57,546874.73,545174.81,4973178.73,1482553.77,67294.97,11474.72,716451.8,332940.1,601.82,254.72,809003.38,560445.77
"02:17","MCS 648","28-04-2025 21:49",91630.11,87859.23,1639.87,1824.48,35239.24,35810.78,28585.51,28693.82,7223.3,7111.7,237.08,230.96,5713.08,5296.41,505.07,514.99,5070.86,5010.26,103167.95,244230.18,10926.65,130874.14,1055098.24,781678.57,393089.26,386571.95,3214769.24,908958.95,30330.11,4986.72,793555.93,360576.85,435.25,167.72,645857.77,399970.22
"02:18","MCS 649","28-04-2025 21:53",120499.24,121605.13,2180.27,2292.71,51366.35,53197.39,35461.52,33610.62,10155.32,10020.37,333.35,328.46,6384.17,6682.27,945.83,990.01,6761.86,6764.21,144026.58,336746.28,14334.92,163350.2,1388014.73,1037783.74,460736.52,454051.32,4483934.68,1202327.78,38440.82,6260.09,902767.83,448841.01,770.15,302.84,775974.23,541449
"02:19","MCS 650","28-04-2025 21:57",89736.73,84718.56,3077.83,3185.19,39523.63,41071.9,33437.03,32633.62,10532.79,10685.49,424.02,407.45,7366.34,7511.9,351.73,418.85,5240.36,5284.7,109119.39,241119.54,20266.05,223608.56,1224493.93,865111.46,478499.56,441378.7,4908458.86,1449397.23,51915.21,8683.37,1033204.01,490172.59,316.64,141.02,617745.16,431438.91
"02:20","MCS 651","28-04-2025 22:01",100372.97,103298.02,1660.17,1662.98,45877.79,44147.34,34483.44,31297.11,8658.42,9246.19,257.14,246.23,4469.58,4452.65,472.23,523.09,5911.24,5666.64,109154.11,274923.22,9417.74,114652.02,1185108.3,871620.47,417105.55,388454.2,3765158.86,986843.1,27704.86,4437.47,596164.48,297183.39,362.92,142.92,636366.14,435116.66
"02:21","MCS 652","28-04-2025 22:05",97114.79,99054.71,2308.74,2375.84,50339.06,47704.03,33042.21,31579.28,11095.71,12025.31,487.03,474.93,5999.88,6321.66,784.06,825.93,4854.55,4919.45,120878.59,282393.28,14503.25,182260.53,1437273.34,1048699.26,433381.87,407920.58,5213077.77,1489245.44,57559.38,9674.38,869636.96,425193.7,653.24,270.1,629353.26,403375.11
"02:22","MCS 653","28-04-2025 22:09",79990.31,83511.46,1264.44,1292.84,40295.7,40169.1,20986.17,21838.74,7211.32,7149.68,599.8,635.4,3615.46,3744.56,462.02,516.5,3664,3707.25,89914.95,232725,8254.81,90972.84,1169564.29,843975.16,318684.46,294420.75,3083883.56,826592.86,72378.97,12255.54,518072.76,246696.42,399.85,161.71,429500.54,299767.38
"02:23","MCS 654","28-04-2025 22:13",108724.66,115634.77,1422.94,1387.34,57016.42,55205.01,37326.84,37762.21,11828.85,11487.96,515.28,520.52,4248.6,4674.92,701.76,754.88,6645.85,6147.97,126119.92,292833.99,8601.61,99541.41,1621741.81,1126542.78,499296.21,481984.36,4638132.25,1431913.82,61137.96,10318.9,572560.89,289845.49,566.8,218.94,709965.29,492335.33
"S1:8","QC MES 5 ppm","28-04-2025 22:17",4.84,4.91,4.96,4.54,4.61,4.64,5.15,5.32,4.87,4.7,4.57,4.96,4.86,4.89,4.86,4.79,4.72,4.91,20505.51,52311.06,100535.01,1273910.78,518043.18,370178.81,274740.39,249401.57,6878163.98,2090421.31,2175867.74,349764.12,2377726.75,1259305.08,14000.55,5603.47,2083448.4,1417674.77
"S1:9","SJS-Std","28-04-2025 22:21",81686.59,78240.21,18977.35,19075.15,36106.28,38327.52,24315.36,22569.73,15975.86,14877.19,545.71,588.22,12631.1,13473.66,632.38,789.31,3379.24,3536,34772.03,76391.08,46641.71,505357.62,380017.41,272034.61,121735.67,120005.08,2443471.73,679874.17,25994.09,4255.66,621303.01,328265.76,208.35,92.57,149018.83,106692.55
"02:24","MCS 655","28-04-2025 22:25",117510.73,111581.17,1947.65,2044.83,56794.96,56426.05,32377.34,33846.1,9279.31,8782.02,850.32,791.72,5864.78,5719.04,761.63,787.27,5710.73,6038.98,121112.68,299283.52,13013.5,149317.44,1639619.03,1172551.26,433865.16,402713.29,3764735.01,1048207.93,101702.21,15294.91,781069.74,355707.16,577.88,230.42,687277.67,458634.28
"02:25","MCS 656","28-04-2025 22:29",69001.94,64122.6,2962.05,3004.9,31844.99,31192.9,22779.39,23953.05,7598.5,7066.11,489.14,470.97,8157.22,7588.09,805.95,803.04,3538.81,3323.32,81086.94,189916.21,18933.43,229500.75,1000507.22,690149.88,336206.33,320590.03,3624118.03,953734.15,61638.19,10336.16,1153053.35,531335.16,688.33,260.12,443638.3,304566.49
"02:26","MCS 657","28-04-2025 22:33",98913.43,96475.17,1600.75,1658.51,48267.21,48658.43,33451.93,32217.39,9472.9,9399.05,346.74,336.77,5831.04,5945.54,399.23,467.42,6236.26,6611.42,117306.04,283914.61,10598.55,137585.54,1508666.05,987508.17,469417.45,447931.46,4359157.2,1179997.58,43152.81,7451.87,829896.11,396552.46,340,148.48,773966.59,530599.07
"02:27","MCS 658","28-04-2025 22:37",126804.34,125013.16,3366.68,3470.51,55316.17,59099.79,44966.78,44907.09,13851.92,14460.27,540.96,561.59,9977.58,9890.15,629.57,708.57,6616.6,7030.27,135270.93,353598.36,20542.3,258668.04,1704702.65,1158195.1,608190.15,544436.42,6099413.82,1696433.41,68071.64,11251.03,1374039.77,627381.78,500.47,219.15,809175.7,543587.08
"02:28","MCS 659","28-04-2025 22:41",76517.96,82580.27,2810.17,3056.48,39227.75,38577.4,25993.83,26836.09,7888.28,7895.05,392.3,417.09,8088.6,7600.38,536.35,580.01,4146.34,4152.24,91907.09,216109.61,18158.97,217885.45,1076962.88,788029.94,353871.95,328266.21,3388668.71,942687.57,47500.99,7868.76,1061428.4,521787.04,468.16,191.57,486894.88,341692.88
"02:29","MCS 660","28-04-2025 22:45",99075.57,99130.23,4024.01,4036.37,48001.63,48928.79,33938.37,35001.89,11436.49,11854.67,946.38,945.18,8315.46,8388.2,1095.19,1160.89,5274,5533.62,114853.43,283393.45,24910.99,289278.15,1392365.57,1012077.38,479978.24,436939.32,5030602.19,1524332,116567.88,18588.54,1116797.12,564918.95,878.16,359.12,679074.02,462535.75
"02:30","MCS 661","28-04-2025 22:49",56537.94,60390.67,2403.64,2561.49,29210.26,29497.25,20479.66,19230.56,6580.61,6978.57,620.67,614.76,5034.42,5117.37,740.44,820.93,2988.14,2997.9,64451.15,153020.34,14076.86,170711.8,779782.1,547007.97,243795.25,243373.71,2988037.34,821055.56,67607.55,11106.94,692430.42,331400.21,570.37,242.79,323185.54,230377.79
"02:31","MCS 662","28-04-2025 22:52",64364.88,63624.73,2058.7,2175.52,31298.31,29496.29,16331.7,16506.12,4780.83,4908.64,800.96,864.05,5242.58,5365.05,617.03,641.86,2781.99,2720.54,71423.42,174521.02,13107.6,159211.34,863356.06,614069.21,223646.32,210464.38,2076608.01,555686.09,94645.85,16287.91,760002.57,360529.73,508.78,199.56,338518.79,217949.79
"02:32","MCS 663","28-04-2025 22:56",87832.67,98157.99,2855.58,2861.19,45552.96,46911.2,32631.76,31071.17,11231.38,11580.95,506.54,488.67,7885.57,7975.15,438.41,512.51,5327.65,5519.98,104430.15,241400.71,17713.48,201540.67,1369520.48,920750.56,427925.16,401304.16,4901309.85,1377880.04,60132.06,9113.76,1010077.48,478925.37,366.46,160.78,638656.57,431278.93
"02:33","MCS 664","28-04-2025 23:00",76330.14,78146.52,2096.1,2126.33,38988.39,37623.35,28696.04,28143.88,9539.12,9665.92,384.43,361.31,5457.72,5682.88,596.35,635.48,3717.07,3841.93,79824.28,200543.21,12431.15,144843.16,988723.98,697697.28,347582.94,319685.77,3702536.29,1025072.17,41966.89,6616.99,673288.58,335393.63,480.29,177.67,398538.79,289876.69
"S1:8","QC MES 5 ppm","28-04-2025 23:04",5.04,4.87,5.05,4.64,4.62,4.8,5.36,5.33,5.22,4.5,4.53,4.63,4.78,4.79,4.77,4.68,4.53,4.92,20548.69,48146.61,101709.13,1237614.3,494646.59,373070.96,282426.55,252161.12,6982495.24,2060544.01,2208526.2,335133.37,2502933.9,1180692.61,14512.01,5632.93,2017324.1,1433313.22
"S1:9","SJS-Std","28-04-2025 23:08",82909.53,80970.97,19719,18478.24,38554.32,36515.18,24978.39,23817.45,14734.53,15929.3,590.67,559.73,12672.45,12699.76,677.04,814.14,3402.38,3584.07,32483.57,78835.09,44464.49,528243.57,381205.27,286872.68,116751.63,117163.07,2528893.08,696709.35,24522.16,4256.03,639434.84,303226.14,204.99,88.57,158557.99,103510.05
"02:34","MCS 665","28-04-2025 23:12",79978.87,81817.88,1953.07,2056.7,34352.39,34485.29,24782.72,25912.59,6677.65,6664.5,324.52,313.18,5641.39,5842.15,605.93,658.04,4063.93,4056.96,96090.4,226987.89,12878.4,147273.64,1018300.8,706310.28,367745.82,315582.61,2994999.91,877353.11,40237.12,6265.73,785981.5,365678,484.18,211.34,520481.53,346245.82
"02:35","MCS 666","28-04-2025 23:16",142412.28,140348.53,5250.84,5742.21,71631.42,72676.37,56313.58,61561.7,17966.95,19208.02,820.83,809.07,13606.22,13751.87,811.77,800.5,8714.85,8225.22,155989.38,390408.15,33882.89,394838.69,2167816.64,1519745.46,789235.82,737599.14,8149706.02,2426497.36,99913.83,17380.36,1851805.26,926355.39,638.58,254.95,1049832.24,676625.59
"02:36","MCS 667","28-04-2025 23:20",104811.32,102329.16,1578.05,1636.92,53594.94,49970.97,30023.35,27730.8,7925.65,7628.38,544.11,563.03,4671.68,4656.88,615.17,738.97,5073.24,5247.56,115166.05,282202.7,9227.62,114276.42,1505641.15,1079605.94,363437.44,349476.93,3303365.31,994326.77,69605.38,10606.35,627813.63,290916.09,524.28,218.43,612633.34,402894.41
"02:37","MCS 668","28-04-2025 23:24",103726.44,107867.07,1171.29,1323.3,42509.86,43179.68,33621.53,35389.23,8854.68,8813.6,326.72,347.36,4756.75,4563.6,764.57,821.09,5698.99,5716.68,121545.75,301145.77,7687.21,103845.46,1279102.64,861148.01,510113.44,440811.34,4099896.19,1126399.35,40728.35,6697.77,643818.36,328786.47,659.71,257.68,689728.42,450647.23
"02:38","MCS 669","28-04-2025 23:28",97586.27,107755.14,4452.57,4613.56,51207.23,52913.81,44758.41,42401.05,13645.17,13616.35,659.79,669.02,12438.74,13315.41,759.13,841.23,5950.39,6102.11,110787.58,285789.65,26601.31,342829.31,1467324.02,1117709.79,573523.53,541349.29,5820022.67,1718080.56,79681.88,13226.19,1681930.53,819754.65,613.16,243.14,721903.84,498530.21
"02:39","MCS 670","28-04-2025 23:32",105402.4,114969.99,1280.66,1364.63,45919.84,46319.82,32288.87,32219.76,8742.96,9419.74,273.49,282.86,4269.86,4455.46,760.51,863.9,6452.87,6186.5,139180.81,330775.47,9532.81,114702.07,1391390.43,1007945.86,471604.73,424126.15,4163969.03,1201837.77,38490.72,6194.96,643858.23,329886.14,728.09,272.8,765164.42,542836.07
"02:40","MCS 671","28-04-2025 23:36",98266.11,98472.6,3096.48,3359.28,47244.53,51289.94,35220.96,36695.91,11995.62,11516.82,549.31,585.56,9320.08,9109.36,684.77,728.11,6070.49,5865.8,107665.68,279691.77,19809.85,243985.21,1418778.48,925222.13,494042.62,467328.25,4994908.17,1388696.82,69814.48,10627.48,1189625.22,616660.02,530.39,204.76,688148.19,455846.8
"02:41","MCS 672","28-04-2025 23:40",74746.75,74620.44,3007.16,3219.74,33877.03,35426.04,25719.3,25501.13,8489.37,8589.79,597.38,637.16,7634.88,7533.57,602.43,655.96,4050.68,3913.78,84099.49,196770.41,17258.38,211798.63,875000.98,658784.29,336366.13,305136.7,3338873.37,997307.12,72929.26,11150.14,932099.04,428095.81,463.21,189,421955.42,279182.87
"02:42","MCS 673","28-04-2025 23:44",116363.76,113739.7,1559.86,1522.32,54436.46,54823.39,35280.61,33412.51,9997.15,9635.22,275.82,300.59,4744.68,4522.9,478.67,466.15,6774.81,6801.19,129796.61,307924.69,9741.53,119898.13,1564706.9,1116611.79,477959.91,443721.35,4266398.03,1181777.34,33862.98,5878.79,646513.58,304570.48,406.56,157.01,784714.81,530423.69
"02:43","MCS 674","28-04-2025 23:48",88540.26,90601.46,1748.59,1714.03,37657.13,40013.93,29155.89,28150.37,7722.66,7377.62,874.62,877.58,4884.26,4915.53,669.05,744.68,4382.96,4510.38,98995.12,225291.28,10582.11,122141.88,1088662.82,775018.29,359144.44,350853.41,3241720.9,893178.99,102700.4,16641.13,654860.71,290114.3,543.23,222.66,509256.02,336925.43
