Rack:Tube,Solution Label,Timestamp,Al 237.312 nm ppm,Al 308.215 nm ppm,Ca 315.887 nm ppm,Ca 422.673 nm ppm,Fe 238.204 nm ppm,Fe 259.940 nm ppm,K 766.491 nm ppm,K 769.897 nm ppm,Mg 279.553 nm ppm,Mg 280.270 nm ppm,Mn 257.610 nm ppm,Mn 293.931 nm ppm,Na 588.995 nm ppm,Na 589.592 nm ppm,P 213.618 nm ppm,P 214.914 nm ppm,Ti 334.941 nm ppm,Ti 336.122 nm ppm,Al 237.312 nm c/s,Al 308.215 nm c/s,Ca 315.887 nm c/s,Ca 422.673 nm c/s,Fe 238.204 nm c/s,Fe 259.940 nm c/s,K 766.491 nm c/s,K 769.897 nm c/s,Mg 279.553 nm c/s,Mg 280.270 nm c/s,Mn 257.610 nm c/s,Mn 293.931 nm c/s,Na 588.995 nm c/s,Na 589.592 nm c/s,P 213.618 nm c/s,P 214.914 nm c/s,Ti 334.941 nm c/s,Ti 336.122 nm c/s
1:46,MCS 3055,7/9/2025 14:54,48034.52,45257.95,2171.29,2246.07,10439.37,10936.62,29267.82,31697.88,1406.95,1528.86,132.31,130.48,5353.95,4985.94,119.3,159.02,1328.57,1322.57,72158.68,132333.42,14293.03,158341.99,315732.16,196565.3,549893.53,505890.79,643089.14,202316.57,17074.34,2501.87,893971.98,444025.33,107.86,60.18,129565.77,93987.88
1:47,MCS 3056,7/9/2025 14:56,45229.8,42491.73,908.78,935.34,14122.71,14812.43,21381.33,22689.05,1920.79,2082.32,199.29,196.58,3098.74,2851.02,93.64,131,1938.8,1928.82,65568.23,119911.65,5818.68,64220.18,411683.65,256579.51,387784.12,354278.17,844749.41,265143.73,24773.85,3626.24,505670.94,245352.37,82.41,48.3,182362.75,132258.44
1:48,MCS 3057,7/9/2025 14:58,87381.71,82782.02,1558.42,1612.62,39875.18,41727.85,29470.92,31430.55,5886.43,6444.84,644.01,641.97,4150.17,3854.78,262.37,352.55,4703.1,4709.33,100901.28,186002.57,7923.21,87863.65,924461.32,574797.49,425897.73,389465.43,2052210.11,650518.16,63659.71,9399.86,538730.83,264300.28,180.33,100.98,352358.74,257336.4
1:49,MCS 3058,7/9/2025 15:00,75567.33,71343.52,4620.11,4769.89,76832.06,80385.49,26904.21,28496.67,4607.04,5016.16,922.43,921.68,6666.92,6177.96,751.9,880.29,6539.41,6510.88,81632.3,149991.9,21831.91,241319.73,1664865.93,1034901.52,363741.19,332669.58,1504303.42,474206,85253.54,12614.48,802144.81,395783.94,478.35,232.77,458191.98,332769.68
1:50,MCS 3059,7/9/2025 15:02,76116.15,71925.6,1642.86,1724,22107.27,23330.67,49029.28,53686.04,2268.06,2461.99,222.59,220.11,8069.96,7464.19,169.03,203.46,2999.1,2982.44,84472.98,155344.42,8025.14,90234.76,493201.4,309273.87,680521.03,629133.49,764567.26,240284.97,21202.89,3112.72,993991.59,491077.6,112.78,57.02,215987.39,156605.09
1:51,MCS 3060,7/9/2025 15:04,65241.05,61360.91,4504.82,4621.91,20682.36,21693.84,20042.47,21048.91,2860.64,3117.39,293.41,290.11,9040.7,8303.5,197.72,244.36,2704.81,2689.33,75411.81,138048.57,22772.13,250146.15,480558.64,299516.03,290032.75,266212.85,1001901.34,316099.49,29072.49,4263.76,1157248.72,568790.45,136.73,70.74,202871.18,147062.46
1:52,MCS 3061,7/9/2025 15:06,89608.62,85031.96,3228.71,3394.97,32911.17,34539.79,44424.34,48746.95,4314.2,4705.38,331.1,329.97,7182.8,6640.96,256.72,337.53,5093.87,5071.57,112278.95,207302.29,17716.53,199456.12,828174.53,516420.34,696336.59,644732.03,1633768.13,515899.5,35556.97,5253.43,999062.63,493418.46,191.3,104.82,414118.97,300742.87
1:53,MCS 3062,7/9/2025 15:08,72308.65,68475.71,4347.98,4535.06,18638.24,19540.11,28126.22,30263.37,2669.78,2908.17,379.79,378.95,11031.86,10248.25,189.13,235.5,2287.55,2273.86,97137.02,178998.97,25541.3,285188.63,503362.09,313571.81,472791.03,434357.93,1086357.27,342603.24,43702.04,6462.31,1635497.18,815721.87,151.71,78.98,199458.24,144547.72
S1:8,QC MES 5 ppm,7/9/2025 15:10,5.09,4.76,4.53,4.67,4.6,4.85,5.01,5.26,4.33,4.95,4.64,4.7,5.03,4.69,4.44,4.58,4.57,4.55,22650.71,41285.13,87648.59,967884.88,410908.14,257101.79,278452.94,256212.27,5779155.55,1914173.42,1759143.95,263574.64,2456110.25,1232619.37,11521.09,4928.72,1314788.06,955142.77
S1:9,SJS-Std,7/9/2025 15:12,78131.24,72666.14,18227.98,18294.91,33328.1,34786.67,20848.41,21250.8,14148.66,15474.51,539.96,532.49,12554.17,11558.9,590.63,707.55,3237.87,3219.37,36135.5,65487.35,36773.35,395094.95,309980.85,192276.77,120891.09,116809.1,1972867.86,624709.27,21403.6,3133.6,648642.51,316767.61,162.64,81.49,97144.24,70350.53
1:54,MCS 3063,7/9/2025 15:14,79704.2,75497.29,4120.22,4324.11,25650.13,26865.44,26226.03,28262.69,3617.88,3942.35,274.94,273.04,9068.19,8401.22,245.06,280.85,2919.38,2903.09,115926.3,213647.4,26206.7,294420.88,749399.31,466368.45,477370.95,439075.06,1590602.72,501816.29,34277.8,5047.18,1457367.14,724203.49,211.65,101.33,275568.57,199837.86
1:55,MCS 3064,7/9/2025 15:16,61044.64,57827.84,1016.1,1079.98,20608.64,21718.91,33665.96,37098.51,2612.86,2842.28,215.7,214.45,3234.28,3055.59,314.33,357.92,4008.27,3989.73,108898.44,200721.75,7980.81,90877.18,738478.23,462416.17,751239.3,697242.67,1409745.89,443991.83,32984.73,4862.55,645680.96,323499.44,331.24,157.09,463904.07,336830.71
1:56,MCS 3065,7/9/2025 15:18,41012.97,38570.31,653.05,695.29,11748.56,12326.55,35171.87,38619.19,879.44,948.95,357.71,354.18,2507.85,2370.33,184.11,198.85,4568.65,4544.53,65998.28,120822.64,4657.29,53166.29,380282.97,237093.81,707636.85,655361.23,433037.3,135293.28,49273.72,7229.16,455764.96,226498.46,176.34,79.82,476717.52,345910.97
1:57,MCS 3066,7/9/2025 15:20,7020.39,6628.36,164.11,170.45,4001.57,4194.23,2009.71,2130.61,477.32,523,49.59,49.42,283.3,264.95,29.3,36.65,613.18,610.44,102477.66,188268.78,10521.79,117064.24,1172376.16,730098.13,367227.65,336004.92,2103491.93,667275.06,61968.05,9149.05,466890.35,229751.55,253.34,131.99,580621.24,421676.57
1:58,MCS 3067,7/9/2025 15:22,78568.07,74667.14,1259.6,1326.2,33841.59,35481.46,28133.45,30467.86,4906.76,5389.81,525.73,524.72,3584.74,3372.76,208.32,263.79,4922.45,4900.55,123088.87,227588.11,8682.34,97935.69,1064413.17,663066.36,551528.93,507326.23,2320304.12,737902.56,70507.5,10423.02,628932.66,313644.41,194.07,102.49,500355.13,363372.42
1:59,MCS 3068,7/9/2025 15:24,74818.74,70817.43,1917.5,2000.67,58029.53,60913.91,18555.27,19629.89,5766.55,6343.64,951.17,950.79,4708.7,4328.02,467.76,568.49,7924.83,7890.88,111282.5,204943.53,12512.65,139824.08,1731749.51,1080027.53,345532.77,316419,2587801.15,824192.94,121036.04,17912.09,780663.24,381899.3,410.27,207.29,764613.16,555447.13
0.083333333,MCS 3069,7/9/2025 15:26,48664,46085.37,2569.25,2685.48,12106.28,12789.11,23925.05,25906.69,1755.63,1914.53,258.49,256.59,5013.5,4663.78,140.47,165.78,1983.5,1957.55,90758.69,167257.78,20965.7,234615.57,454029.45,284999.89,558199.16,513208.48,992371.29,313308.18,41296.25,6075.68,1037181.54,515634.26,156.32,77.23,240050.47,172749.75
2:01,MCS 3070,7/9/2025 15:28,66859.17,63587.91,2945.49,3078.37,44769.32,47075.64,18345.52,19468.12,4270.71,4670.39,622.05,621.27,7530.17,6992.22,474.75,528.55,7911.73,7779.17,108713.06,201176.18,20959.04,234513.36,1460769.84,912605.25,373417.77,341728.24,2096562.61,663805.33,86557.86,12801.68,1353896.76,673857.36,454.89,210.65,834468.94,598614.08
2:02,MCS 3071,7/9/2025 15:30,45872.79,43422.69,2523.52,2654.87,8423.51,8828.15,26880.26,29305.23,1093.86,1184.33,90,87.92,7477.91,6967.36,128.31,135.84,1273,1251.4,83673.28,154142.28,20141.49,226859.37,309420.58,192711.11,613261.23,566055.38,607611.57,190469.44,14119.76,2051.65,1506223.87,752957.74,139.97,62.35,150735.2,107998.81
2:03,MCS 3072,7/9/2025 15:32,80624.52,76360.71,1852.61,1946.99,40689.88,42712.23,30004.27,32393.74,4606.48,5035.19,500.62,499.3,4360.17,4089.91,801.67,871.63,5818.06,5740.2,110499.64,203630.55,11148.19,125487.84,1119441.58,698169.61,514571.71,472940.04,1906825.83,603444.28,58746.02,8679.8,668237.91,332648.71,646.19,291.91,517315.74,372322.71
S1:8,QC MES 5 ppm,7/9/2025 15:34,5.09,4.76,4.53,4.69,4.62,4.85,5,5.25,4.31,4.95,4.62,4.69,5.03,4.7,4.43,4.58,4.62,4.56,22630.21,41297.41,87674.9,970862.29,412469.93,257154.49,277680.32,255663.14,5755090.21,1913978,1751013.96,262972.93,2454243.52,1235030.61,11511.34,4925.37,1329963.22,957867.88
S1:9,SJS-Std,7/9/2025 15:36,78201.23,72661.08,18217.01,18321.74,33291.18,34804.46,20845.55,21212.81,14157.59,15491.32,540.32,533.79,12478.53,11565.75,570.35,688.66,3238.78,3226,36167.79,65482.8,36751.26,395672.78,309639.15,192374.64,120874.6,116628.46,1974108.39,625385.21,21417.97,3141.17,644822.02,316954.82,157.15,79.38,97171.5,70495.39
2:04,MCS 3073,7/9/2025 15:38,81902.45,76893.87,1999.96,2060.39,38358.18,40387.44,22525.74,23521.35,6150.78,6709.63,447.98,445.91,4851.67,4505.93,298.65,378.39,5821.08,5813.85,72451.42,132398.48,7788.18,85992.32,681424.68,426301.96,249530.4,229936.72,1643694.48,519121.75,33954.01,5011.03,483828.98,236681.2,157.58,83.41,333995.7,243293.56
2:05,MCS 3074,7/9/2025 15:40,61939.41,58499.54,4246.91,4451.4,16540.74,17287.68,24259.65,26251.5,2214.95,2407.94,193.34,191.5,9147.36,8518.26,191.62,220.71,2106.21,2093.52,94035.7,172826.6,28185.21,316238.05,504829.56,313519.96,460865.26,426107.9,1019011.45,320730.7,25179.96,3700.59,1533466.21,766283.88,173.27,83.52,207531.88,150398.53
2:06,MCS 3075,7/9/2025 15:41,63399.04,59966.03,2095.35,2190.44,56130.23,59026.6,17210.49,18235.02,4531.3,4972.86,651.96,649.46,5601.89,5185.58,695.75,794.61,7907.3,7867.79,105935.59,194965.26,15342.44,171745.42,1881604.36,1175599.49,360007.72,329512.44,2285231.64,726089.59,93218.18,13750.25,1038437.35,513740.53,683.53,324.18,857025.2,622150.36
2:07,MCS 3076,7/9/2025 15:43,79211.28,74069.73,1878.98,1938.87,33109.32,34672.67,25711.95,27054.05,4883.32,5315.44,406.68,403.16,3880.56,3600.22,303.63,365.3,5405.52,5399.71,75877.21,138098.69,7922.48,87611.97,637051.53,396398.53,308311.31,282529.85,1414256.82,445691.28,33380.87,4906.76,421023.68,204899.44,173.19,87.1,335870.17,244700.77
2:08,MCS 3077,7/9/2025 15:45,58988.52,55250.56,799.25,831.55,28362.4,29726.86,22198.22,23539.16,3028.1,3310.28,1238.79,1238.33,2121.02,1971.53,131.29,196.29,3432.3,3436.02,78951.71,143925.17,4740.4,52903.03,762236.78,474685.51,371813.92,340086.17,1226390.67,388143.06,141788.58,20982.28,324985.93,156976.61,105.82,65.96,298016.51,217575.46
2:09,MCS 3078,7/9/2025 15:47,48152.29,44974.54,1360.3,1402.18,14098.88,14738.76,31280.25,33432.42,1529.24,1657.04,102.48,99.67,3892.36,3646.12,129.01,166.72,2323.85,2310.42,54500.66,99117.22,6785.12,74976.01,321122.88,199493.84,442734.66,405099.55,527801.79,165581.27,9997.61,1449.28,496067.46,244917.59,88.4,48,170623.77,123657.38
2:10,MCS 3079,7/9/2025 15:49,78678.86,74583.58,2833.02,3014.99,30366.75,31778.04,37301.85,41043.83,3939.32,4300.99,351.17,348.77,7223.71,6677.27,229.43,289.52,5558.46,5528.02,120560.2,222353.21,19005.96,216543.69,934348.67,580951.72,715056.26,663428.13,1823573.25,576435.51,46095.16,6784.19,1225451.3,606554.83,208.8,109.85,552590.49,400906.83
2:11,MCS 3080,7/9/2025 15:51,58869.41,55722.24,1661.79,1738.82,29766.14,31467.44,20436.5,21715.68,3709.67,4050.16,1004.07,1003.23,3160.52,2931.35,189.93,232.91,3533,3501.57,91717.86,168939.93,11364.17,127362.41,931008.53,584773.26,398481.13,364098.72,1745962.22,551888.58,133802.05,19791.71,553098.46,271132.39,176.19,90.25,357101.15,258140.05
2:12,MCS 3081,7/9/2025 15:53,77295.08,72564.45,1233.78,1268.39,42744.1,44910.18,16009.13,16537.64,4459.66,4870.62,604.82,601.98,2225.72,2063.48,226.38,299.95,5702.61,5643.72,72273.39,132066.56,5105.53,56302.52,802357.89,500889.88,187591.67,174931.64,1261459.93,398866.39,48415.74,7140.51,242104.01,114987.44,126.85,70.26,345842.21,249635.86
2:13,MCS 3082,7/9/2025 15:55,56098.79,52876.09,907.28,957.04,26952.99,28296.27,26310.07,28386.18,2590.01,2836.39,380.5,377.42,2938.38,2754.55,188.14,252.1,8287.44,8172.54,85825.23,157430.2,6128.29,69288.85,827928.84,516440.19,503573.45,462856.05,1199297.93,380236.74,49843.98,7325.77,506184.81,250232.55,171.45,95.77,822256.15,591584.19
S1:8,QC MES 5 ppm,7/9/2025 15:57,5.1,4.76,4.52,4.69,4.6,4.84,5.01,5.26,4.3,4.95,4.61,4.69,5.03,4.71,4.46,4.59,4.63,4.57,22690.29,41276.13,87425.84,971454.36,410456.38,256900.15,278248,256054.8,5741396.05,1915151.59,1749378.47,263029.3,2452829.93,1237669.57,11570.04,4942.14,1332267.04,959649.38
S1:9,SJS-Std,7/9/2025 15:59,78463.77,72781.55,18192.08,18368.4,33325.95,35012.92,20811.25,21176.44,14153.8,15482.11,538.8,530.31,12401.14,11570.39,555.82,693.34,3281.69,3232.54,36288.92,65590.88,36701.07,396678,309960.95,193520.98,120676.6,116455.54,1973580.93,625015,21358.07,3120.86,640913.3,317081.6,153.23,79.9,98456.53,70638.28
2:14,MCS 3083,7/9/2025 16:01,63479.77,59185.33,1915.76,1973.47,27360.14,28834.2,26650.57,27978.43,3322.45,3614.48,278.16,272.71,4087.88,3804.44,211.71,250.29,4071.1,4047.82,56036.68,101726.54,7445.44,82206.25,485281.35,303887.63,294395.96,269893.28,889157.39,280053.82,21064.53,3066.28,408979.02,199472.4,112.31,55.81,233070.1,168974.23
2:15,MCS 3084,7/9/2025 16:03,57060.37,53791.93,3829.06,4034.99,36078,37793.22,16969.21,17987.23,3678.88,4017.29,945.48,945.76,9197.74,8560.63,748.73,801.47,7455.39,7347.49,96494.85,177015.67,28306.77,319301.77,1224427.74,762073.27,359216.73,328958.69,1878923.72,594026.64,136763.84,20252.47,1715822.51,857727.31,744.13,330.85,817740.04,587971.68
2:16,MCS 3085,7/9/2025 16:05,62882.08,58598.15,2870.67,2963.45,19646.28,20653.63,30745.21,32513.2,2262.35,2457.13,198.51,195.89,6624.51,6201.42,200.15,243.7,3110.61,3059.96,57949.14,105140.02,11603.67,128312.67,364171.13,227498.59,354459.59,324079.26,634275.39,199443.59,15717.35,2305.33,681864.84,338886.34,110.88,56.7,185957.71,133358.72
2:17,MCS 3086,7/9/2025 16:07,65558.68,61488.61,1616.98,1694.93,22736.43,23834.47,36659.26,39618.33,2729.54,2965.39,252.88,250.09,4996.51,4714.29,172.5,207,3773.18,3734.45,75598.42,138006.79,8204.5,92146.18,526884.54,328193.59,528763.65,486032.87,954071.84,300091.91,25009.27,3670.06,644580.57,322515.06,119.39,60.14,282256.64,203726.67
2:18,MCS 3048 (Dup.),7/9/2025 16:09,72277.24,67854.96,1635.58,1719.62,22558.24,23712.94,41706.99,45149.82,2464.91,2676.57,256.69,253.33,5124.58,4773.74,109.01,158.72,3652.05,3594.29,76046.57,138956.68,7578.11,85375.16,477117.31,298016.28,548868.33,504759.03,787448.68,247559.1,23169.82,3393.91,604141.41,298044.74,70.11,42.76,249293,178909.52
2:19,MCS 3078 (Dup.),7/9/2025 16:11,51674.21,48462.93,951.93,1006.56,12041.65,12585.91,37676.5,41252.24,1576.57,1701.57,96.37,94.32,4051.03,3793.07,151.81,186.84,2352.77,2337.28,71922.08,131293.62,5852.04,66328.02,337326.32,209519.97,655749.71,606748.86,667375.26,208551.31,11551.88,1683.39,631059.66,313211.73,126.63,65.31,212466.41,153890.97
2:20,MCS 3087,7/9/2025 16:13,81440.67,77004.52,1182.72,1253.5,43819.69,46023.44,29068.6,31539.7,3978.58,4341.27,606.2,604.54,3231.98,3012.62,562.19,670.19,7431.92,7325.52,126261.93,232268.86,8073.28,91670.17,1363520.87,850862.23,563930.8,519334.43,1863336.96,588655.86,80443.96,11880.47,562721.77,277339.52,513.28,254.22,747499.24,537540.64
2:21,MCS 3088,7/9/2025 16:15,86016.77,81722.56,1946.24,2090.56,28596.74,29923.21,38026.7,42007.66,3641.13,3969.99,343.74,341.54,8333.82,7720.94,224.54,276.97,3419.87,3393.44,138561.47,256106,13749.19,158131.89,925100.98,575153.19,766355.89,712687.39,1772331.13,559473.89,47435.19,6984.12,1483299.13,737211.9,214.77,110.47,357514.69,258743.82
2:22,MCS 3089,7/9/2025 16:17,66956.39,62984.04,1805.62,1912.73,18195.99,18975.87,30811.83,33390.68,2027.56,2200.76,149.91,146.26,7902.74,7308.23,199.13,231.33,2552.54,2512.41,95764.6,175296.26,11336.08,128609.2,523136.88,324175.44,551332.91,507478.24,879821.87,276488.23,18416.59,2669.36,1250811.3,619520.02,169.7,82.49,236920.3,170039.63
2:23,MCS 3090,7/9/2025 16:19,83868.14,79211.23,5599.08,5909.49,25568.41,26754.55,28853.82,31036.61,4006.73,4361.69,467.74,466.82,9624.71,8949.32,420.96,467.32,3149.19,3105.08,112481.59,206703.11,32818.68,370759.23,688932.63,428338.74,484275.82,444405.12,1624157.29,511890.22,53720.48,7943.27,1426605.78,711361.74,333.51,154.24,274102.43,197089.31
S1:8,QC MES 5 ppm,7/9/2025 16:21,5.1,4.77,4.52,4.7,4.63,4.87,5,5.25,4.31,4.94,4.63,4.7,5.02,4.69,4.44,4.59,4.67,4.59,22673.25,41378.93,87552.35,973579.64,413470.35,258035.28,277517.5,255460.66,5755626.74,1910158.42,1755711.68,263531.55,2449663.15,1232329.02,11539.25,4937.32,1343652.93,962575.99
S1:9,SJS-Std,7/9/2025 16:23,78677.48,73156.87,18242.71,18487.86,33461.51,35031.11,20886.67,21241.32,14189.55,15499.88,540.88,534.05,12522.82,11597.4,556.24,697.49,3306.97,3254.66,36387.52,65927.57,36803,399251.29,311215.78,193620.99,121111.89,116764.02,1978547.02,625729.7,21439.87,3142.72,647059.09,317819.95,153.34,80.37,99213.27,71121.75
2:24,MCS 3091,7/9/2025 16:25,50234.32,47233.86,3889.05,4058.3,26982.98,28286.64,26005.25,28212.12,1734.92,1878.01,426.65,422.49,5225.41,4839.02,526.62,604.46,7295.7,7183.29,70283.66,128635.54,23790.54,265774.13,757951.17,472109.54,455142.06,422038.36,737427.08,231116.26,51098.46,7497.36,813920.63,401428.18,434.12,207.23,661866.73,475418.98
2:25,MCS 3092,7/9/2025 16:27,69356,65769.6,2012.7,2163.57,20425.24,21482.82,43178.29,48017.75,1796.37,1949.04,106.08,104.04,7611.95,7059.87,260.28,294.45,1912.18,1883,109393.28,201842.76,13918.77,160201.47,647311.23,404531.3,851820.69,795650.15,859900.05,270119.82,14393.42,2099.21,1327876.54,660007.05,243.32,114.88,195782.64,140557.37
2:26,MCS 3093,7/9/2025 16:29,78674.19,74325.73,2419.3,2544.59,42536.84,44679.89,19885.21,21144.53,6906.69,7667.96,636.78,633.72,3590.19,3344.93,315.82,406.82,5415.79,5338.68,120034.95,220633.83,16172.31,182131.51,1302592.05,812913.04,379814.94,347988.57,3177855.35,1021443.28,83152.21,12254.92,613779.32,302951.72,285.09,152.78,536096.84,385509.87
2:27,MCS 3094,7/9/2025 16:31,77008.26,72952.56,3876.21,4146.81,30489.21,31971.29,27976.7,30486.21,4506.66,4936.54,593.38,591.23,8750.57,8141.2,227.88,273.66,3384.56,3359.95,131948.83,243187.02,29038.95,332525.17,1048892.97,653494.05,599821.94,553731.61,2330853.45,739200.5,87020.98,12839.57,1654894,826710.3,231.6,115.99,376330.64,272493.71
2:28,MCS 3095,7/9/2025 16:33,65903.38,62015.14,1065.66,1134.2,32654.78,34273.6,34999.09,38369.02,2641.47,2881.01,593.53,589.84,3367.2,3176.44,346.03,403.6,6670.37,6565.17,102627.4,187914.16,7312.74,83390.85,1020828.52,636594.13,681769.21,630992.97,1244910.56,393107.85,79100.35,11641.74,588099.27,293623.65,318.42,154.65,673792.32,483808.61
2:29,MCS 3096,7/9/2025 16:35,68783.28,64818.17,1797.84,1920.62,16130.91,16894.27,40924.88,45031.8,2295.19,2497.07,169.4,166.56,7203.5,6698.88,136.39,182.54,2175.42,2139.31,96622.48,177180.91,11087.68,126850.67,455688.28,283590.63,719060.87,667079.66,977352.69,307850.38,20431.1,2982.74,1121333.02,557820.75,115.13,64.45,198347.38,142206.77
2:30,MCS 3097,7/9/2025 16:37,63220.83,59586.44,1501.67,1596.69,24843.81,26065.13,31982.7,34930.52,2722.29,2969.59,231.54,229.4,3977.5,3666.74,182.7,239.75,3698.16,3663.99,100325.17,183996.44,10466.85,119195.97,791759.18,493562.39,634903.68,586515.33,1307033.56,412786.33,31499.29,4628.03,704945.28,345250.69,172.7,94.52,380750.1,275148.92
2:31,MCS 3098,7/9/2025 16:39,77741.35,73403.13,8992.58,9502.14,30721.45,32180.09,33986.08,37280.06,4179.35,4565.41,335.96,333.85,4254.05,3938.96,190.53,245.25,4307.91,4237.8,122807.45,225599.94,62018.24,701341.52,974443.14,606459.79,671685.37,622236.95,1993838.72,630581.43,45464.03,6695.14,749712.4,369199.92,179.2,96.22,441554.75,316845.4
2:32,MCS 3099,7/9/2025 16:41,65523.74,61554.45,1141.82,1212.73,22417.52,23474.39,32033.35,34736.44,2684.32,2925.59,457.8,454.87,4912.42,4551.7,190.33,230.34,3045.9,3000.7,90466.41,165385.89,6950.01,79097.23,621846.13,386911.49,553285.67,509534.35,1122272.49,354121.18,54115.32,7966.23,756339.3,372776.43,156.8,79.38,272868.04,196035.39
2:33,MCS 3100,7/9/2025 16:43,42289.96,39637.93,372.7,402.93,6875.41,7189.61,40000.77,44055.49,661.5,709.05,125.16,122.61,1905.82,1795.01,113.59,104.95,2005.08,1971.61,63359.81,115610.12,2511,29142.72,207863.67,129190.71,749212.33,695036.73,305497.96,94830.3,16110.91,2345.84,326705.32,159925.79,102.56,40.39,194892.01,139713.78
S1:8,QC MES 5 ppm,7/9/2025 16:45,5.11,4.75,4.49,4.68,4.61,4.83,4.99,5.24,4.28,4.9,4.61,4.68,5.02,4.7,4.44,4.57,4.64,4.56,22753.02,41270.63,86866.92,969459.56,411333.46,256058.55,276996.33,254865.14,5715828.54,1893693.77,1747193.54,262859.34,2449113.1,1233802.67,11529.24,4920.26,1333575.5,957821.56
S1:9,SJS-Std,7/9/2025 16:47,78808.84,72778.99,18089.84,18395.17,33381.68,34914.4,20750.63,21078.14,14093.1,15373.95,539.01,527.13,12352.54,11541.65,585.08,661.73,3294.65,3238.74,36448.12,65588.59,36495.26,397254.65,310476.78,192979.21,120326.74,115988.18,1965149.93,620664.83,21366.36,3102.28,638458.75,316295.89,161.14,76.36,98844.35,70773.75
2:34,MCS 3101,7/9/2025 16:49,78799.91,74626.72,2134.41,2254.05,56340.77,59368.4,18129.3,19125.63,5761.15,6337.92,909.85,906.41,5718.73,5310.04,689.57,799.48,8904.17,8784.02,116984.46,215555.87,13893.89,157119.24,1678314.88,1050721.27,336995.41,308158.56,2580658.21,821947.03,115570.01,17045.94,943291.34,467508.92,602.31,290.06,857504.33,617181.99
2:35,MCS 3102,7/9/2025 16:51,65076.68,61544.03,1605.32,1694.77,24493.08,25727.97,30632.04,33046.2,2704.29,2938.52,257.67,256.54,6565.47,6057.25,168.53,218.55,3402.68,3350.73,85365.87,157112.68,9257.02,104688.95,645424.46,402832,502704.22,462043.14,1074465.23,338025.92,28978.91,4279.38,956429.33,471082.2,132.38,71.78,289591.14,207967.45
2:36,MCS 3103,7/9/2025 16:53,98059.62,93034.31,5481.2,5825.43,28011.9,29387.88,28236.51,30449.5,3272.24,3576.53,359.06,356.62,16867.51,15825.83,402.75,455.05,2912.2,2853.29,129009.61,238128.49,31522.02,358592.1,740357.63,461506.63,464957.21,428327.97,1302789.99,412250.4,40479.18,5959.11,2442313.8,1233522,313.22,147.45,248689.39,177675.61
2:37,MCS 3104,7/9/2025 16:55,62087.58,58757.93,6385.97,6757.89,11597.18,12183.8,24811.49,26674.82,2196.36,2383.84,164.8,162.45,12777.85,11942.32,204.11,241.62,1552.6,1526.52,93713.99,172583.11,42096.92,476804.15,352346.9,219969.6,468604.16,430305.42,1004699.57,315715.37,21351.38,3124.73,2123997.81,1067748.77,183.32,90.69,152145.64,109028.72
2:38,MCS 3105,7/9/2025 16:57,79623.98,75185.34,2892.84,3110.75,21460.99,22478.21,37073.08,40767.46,2488.12,2711.73,156.14,152.75,9165.7,8518.76,297.17,322.63,3251.2,3216.07,120212.61,220849.64,19121.11,220116.08,651060.28,405183.92,700221.03,649597.21,1137676.35,358978.1,20243.19,2940.78,1528367.94,762231.98,265.65,120.39,318537.12,229805
2:39,MCS 3106,7/9/2025 16:59,78975.87,74368.84,1722.43,1849.22,24116.16,25309.39,37070.45,40382.18,3307.96,3612.67,249.53,248.22,12375.83,11512.65,131.57,192.2,3228.83,3176.19,102806.02,188373.66,9852.99,113293.33,630776.26,393339.4,603704.32,557035.99,1302880.93,411950.29,27857.5,4110.58,1776712.24,887940.02,103.24,62.94,272752.52,195660.87
2:40,MCS 3107,7/9/2025 17:01,90494.58,85951.61,1086.52,1182.42,31338.9,32894.73,42455.34,47209.26,3578.35,3898.13,380.44,378.48,4914.32,4568.36,186.33,226.85,3747.57,3693.23,144022.17,266115.75,7618.53,88806.11,1001522.98,624598.61,845282.85,789586.57,1721095.95,542827.51,51861.57,7644.41,870256.51,431303.36,176.62,89.84,387057.01,278223.15
2:41,MCS 3108,7/9/2025 17:03,56223.35,53022.25,1590.9,1707.13,14233.2,14959.26,38243.58,42297.78,1574.79,1709.33,123.85,122.01,4948.02,4581.29,188.33,227.63,2553.98,2509.37,92921.54,170527.98,11539.85,132604.69,472985.8,295386.82,790486.56,735507.87,790389.09,248385.31,17586.16,2573.76,908963.69,448976.58,185.17,93.48,273889.35,196245.15
2:42,MCS 3109,7/9/2025 17:05,64161.98,60543.81,2940.92,3144.2,16458.25,17224.82,29891.9,32638.38,2215.69,2408.85,209.58,208.12,6986.3,6488.69,288.22,311.17,2561.9,2529.66,106902.81,196278.45,21441.03,245391.44,551188.93,342769.32,623072.96,575722.39,1118078.33,351928.89,29941.15,4409.68,1287818.73,640798.48,284.1,127.98,277001.28,199462.93
2:43,MCS 3110,7/9/2025 17:07,82590.94,77861.06,1644.55,1766.87,25947.5,27166.2,37870.49,41523.83,3392.07,3683.59,299.58,297.26,6734,6225.23,235.35,285.02,2997.15,2961.73,116974.09,214557.35,10233.51,117747.91,738230.25,459237.84,671019.3,621385.3,1452872.37,456795.95,36364.51,5349.34,1057882.98,522783.26,198.13,100.16,275491.07,198528.3
